index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
32, 310165, 180816, 310581, 224574, 224574, 187, 280177, 238759
33, 312846, 183044, 313222, 227215, 227215, 187, 287185, 245621
34, 316143, 185832, 316536, 230529, 230529, 187, 295226, 253535
35, 319454, 188567, 319872, 233865, 233865, 189, 303277, 261480
36, 323680, 192112, 324117, 238110, 238110, 189, 311750, 269842
37, 326362, 194319, 326780, 240773, 240773, 189, 318786, 276786
38, 329409, 196893, 329774, 243767, 243767, 190, 326407, 284345
39, 332520, 199531, 332927, 246920, 246920, 191, 334146, 292008
40, 333930, 200668, 334440, 248433, 248433, 191, 339750, 297552
41, 336299, 202718, 337195, 250698, 250698, 199, 345992, 303484
42, 339826, 205495, 340396, 253254, 253254, 216, 352993, 310163
43, 342126, 207315, 342463, 255321, 255321, 217, 359123, 316228
44, 345098, 209854, 345515, 258373, 258373, 217, 366698, 323754
45, 348184, 212467, 348579, 261437, 261437, 217, 374490, 331503
46, 349916, 213908, 350230, 263088, 263088, 217, 380064, 337035
47, 353283, 216791, 353656, 266514, 266514, 217, 388245, 345154
48, 357224, 220083, 357623, 270481, 270481, 219, 396364, 353211
49, 362523, 224485, 362942, 275549, 275549, 237, 404234, 360766
50, 368289, 229189, 368689, 281296, 281296, 237, 412720, 369206
51, 371062, 231586, 371484, 284091, 3, 0, 416665, 373089
52, 372266, 232570, 372613, 285220, 1132, 0, 418287, 374698
53, 373644, 233766, 374043, 286650, 2562, 0, 420257, 376656
54, 376927, 236567, 377255, 289862, 5774, 0, 424117, 380502
55, 377763, 237269, 378163, 290770, 6682, 0, 426068, 382438
56, 378363, 237800, 378811, 291418, 7330, 0, 427776, 384135
57, 379015, 238322, 379461, 292068, 7980, 0, 429476, 385820
58, 379647, 238851, 380112, 292719, 8631, 0, 431120, 387461
59, 380957, 239930, 381414, 294021, 9933, 0, 433795, 390122
60, 381651, 240494, 382083, 294690, 10602, 0, 435573, 391890
61, 382278, 241008, 382710, 295317, 11229, 0, 437223, 393530
62, 382913, 241526, 383352, 295959, 11871, 0, 438843, 395137
63, 385921, 244052, 386259, 298866, 14778, 0, 442345, 398626
64, 386814, 244806, 387204, 299811, 15723, 0, 444277, 400547
65, 387286, 245222, 387694, 300301, 16213, 0, 445547, 401806
66, 387663, 245569, 388149, 300756, 16668, 0, 447093, 403338
67, 388931, 246585, 389336, 301943, 17855, 3, 448920, 405134
68, 390228, 247674, 390518, 303125, 19037, 5, 450595, 406801
69, 391502, 248824, 391886, 304493, 20405, 5, 452330, 408500
70, 392101, 249340, 392529, 305136, 21048, 5, 453709, 409870
71, 392812, 249894, 393272, 305879, 21791, 6, 455686, 411828
72, 393476, 250480, 393902, 306509, 22421, 6, 457420, 413549
73, 394219, 251065, 394585, 307192, 23104, 6, 459150, 415267
74, 394810, 251589, 395235, 307842, 23754, 6, 460814, 416915
75, 395551, 252212, 395983, 308590, 24502, 6, 462722, 418810
76, 395927, 252414, 396960, 309105, 25017, 11, 464224, 420044
77, 397685, 253986, 398026, 310159, 26071, 14, 465922, 421730
78, 398821, 254951, 399170, 311303, 27215, 15, 467575, 423366
79, 399962, 255911, 400306, 312439, 28351, 15, 469250, 425023
80, 401116, 256902, 401444, 313577, 29489, 15, 470883, 426640
81, 403266, 258743, 403595, 315728, 31640, 15, 473664, 429412
82, 404358, 259680, 404688, 316821, 32733, 15, 475362, 431105
83, 405654, 260785, 406003, 318136, 34048, 15, 477067, 432792
84, 406931, 261854, 407307, 319440, 35352, 15, 478800, 434484
85, 408144, 262895, 408558, 320691, 36603, 15, 480703, 436373
86, 410160, 264582, 410535, 322668, 38580, 15, 483029, 438688
87, 411224, 265471, 411639, 323772, 39684, 15, 484710, 440358
88, 411823, 265975, 412225, 324358, 40270, 15, 486149, 441787
89, 412101, 266207, 412526, 324659, 40571, 15, 487308, 442935
90, 412472, 266488, 412944, 325077, 40989, 16, 488778, 444382
91, 413049, 266988, 413459, 325592, 41504, 16, 490171, 445767
92, 413688, 267495, 414140, 326273, 42185, 16, 492076, 447663
93, 414221, 267962, 414611, 326744, 42656, 16, 493290, 448864
94, 414509, 268205, 414941, 327074, 42986, 16, 494743, 450299
95, 414897, 268510, 415361, 327494, 43406, 16, 496153, 451699
96, 415607, 269134, 416007, 328140, 44052, 16, 497895, 453430
97, 416281, 269700, 416678, 328811, 44723, 16, 499573, 455094
98, 416934, 270254, 417336, 329469, 45381, 16, 501276, 456789
99, 418260, 271361, 418667, 330800, 46712, 16, 503949, 459456
100, 418894, 271900, 419310, 331443, 47355, 16, 505732, 461232
101, 419565, 272454, 419977, 332110, 48022, 16, 507441, 462934
102, 420241, 273030, 420637, 332770, 48682, 16, 509132, 464617
103, 420869, 273548, 421291, 333424, 49336, 16, 510793, 466261
104, 423242, 275516, 423579, 335712, 51624, 16, 513533, 468982
105, 423946, 276137, 424381, 336514, 52426, 16, 515349, 470792
106, 425333, 277287, 425743, 337876, 53788, 16, 517240, 472653
107, 426251, 278035, 426643, 338776, 54688, 16, 519083, 474492
108, 426761, 278483, 427157, 339290, 55202, 16, 520424, 475824
109, 426961, 278665, 427416, 339549, 55461, 16, 521636, 477029
110, 427190, 278876, 427690, 339823, 55735, 16, 522802, 478180
111, 427689, 279212, 428132, 340265, 56177, 16, 524242, 479610
112, 428393, 279827, 428768, 340901, 56813, 16, 525890, 481252
113, 429650, 280919, 430091, 342224, 58136, 16, 528563, 483918
114, 430329, 281472, 430749, 342882, 58794, 16, 530339, 485683
115, 430971, 282006, 431397, 343530, 59442, 16, 532056, 487390
116, 431636, 282555, 432050, 344183, 60095, 16, 533757, 489085
117, 432257, 283067, 432686, 344819, 60731, 16, 535411, 490731
118, 433552, 284150, 434000, 346133, 62045, 16, 538133, 493443
119, 434277, 284756, 434683, 346816, 62728, 16, 539771, 495074
120, 434810, 285216, 435213, 347346, 63258, 16, 541223, 496515
121, 435078, 285414, 435493, 347626, 63538, 16, 542402, 497683
122, 435284, 285601, 435757, 347890, 63802, 17, 543538, 498772
123, 436617, 286684, 436911, 349044, 64956, 28, 545196, 500419
124, 437787, 287710, 438089, 350222, 66134, 29, 546855, 502067
125, 438949, 288731, 439256, 351389, 67301, 29, 548509, 503711
126, 441072, 290600, 441360, 353493, 69405, 29, 551247, 506443
127, 441773, 291213, 442126, 354259, 70171, 29, 553060, 508243
128, 442363, 291681, 443374, 355149, 71061, 34, 554743, 509658
129, 443415, 292597, 444018, 355781, 71693, 37, 556129, 511036
130, 443674, 292775, 444274, 356037, 71949, 37, 557351, 512244
131, 444355, 293307, 444908, 356653, 72565, 41, 558734, 513613
132, 444868, 293630, 445370, 357110, 73022, 41, 560145, 515009
133, 445576, 294194, 446013, 357753, 73665, 41, 561776, 516625
134, 446276, 294730, 446665, 358405, 74317, 41, 563401, 518238
135, 446902, 295284, 447326, 359066, 74978, 41, 565067, 519894
136, 448189, 296342, 448620, 360360, 76272, 41, 567705, 522519
137, 448831, 296872, 449275, 361015, 76927, 41, 569284, 524091
138, 449474, 297409, 449898, 361638, 77550, 41, 571090, 525887
139, 450114, 297944, 450540, 362280, 78192, 41, 572738, 527523
140, 451453, 299059, 451870, 363610, 79522, 41, 574652, 529415
141, 452373, 299801, 452766, 364506, 80418, 41, 576553, 531307
142, 453780, 300977, 454152, 365892, 81804, 41, 579271, 534008
143, 454421, 301519, 454799, 366539, 82451, 41, 581007, 535738
144, 455089, 302087, 455477, 367217, 83129, 41, 582678, 537398
145, 455763, 302660, 456158, 367898, 83810, 41, 584381, 539094
146, 456430, 303223, 456818, 368558, 84470, 41, 586102, 540807
147, 457031, 303731, 457441, 369181, 85093, 41, 587754, 542447
148, 458272, 304777, 458715, 370455, 86367, 41, 590389, 545071
149, 458882, 305280, 459335, 371075, 86987, 41, 592215, 546889
150, 459536, 305825, 459966, 371706, 87618, 41, 593875, 548538
151, 460188, 306377, 460606, 372346, 88258, 41, 595534, 550179
152, 460788, 306881, 461216, 372956, 88868, 41, 597153, 551788
153, 461462, 307443, 461877, 373617, 89529, 41, 598779, 553409
154, 464428, 309946, 464764, 376504, 92416, 41, 602337, 556960
155, 465996, 311301, 466332, 378072, 93984, 41, 604564, 559178
156, 467590, 312688, 467931, 379671, 95583, 41, 606736, 561338
157, 468460, 313410, 468850, 380590, 96502, 41, 608681, 563274
158, 469064, 313949, 469498, 381238, 97150, 41, 610313, 564896
159, 469765, 314507, 470172, 381912, 97824, 41, 611939, 566512
160, 470840, 315414, 471270, 383010, 98922, 41, 614272, 568840
161, 472356, 316700, 472731, 384471, 100383, 41, 616691, 571251
162, 473251, 317431, 473656, 385396, 101308, 41, 618701, 573246
163, 473828, 317937, 474283, 386023, 101935, 41, 620310, 574850
164, 474462, 318453, 474907, 386647, 102559, 41, 621983, 576515
165, 475156, 319025, 475578, 387318, 103230, 41, 623651, 578177
166, 476546, 320172, 476957, 388697, 104609, 41, 626387, 580903
167, 477199, 320722, 477608, 389348, 105260, 41, 628143, 582656
168, 477784, 321220, 478220, 389960, 105872, 41, 629858, 584359
169, 478739, 321979, 479151, 390891, 106803, 41, 631974, 586471
170, 479638, 322752, 480102, 391842, 107754, 41, 634281, 588770
171, 480288, 323272, 480732, 392472, 108384, 41, 635928, 590411
172, 480904, 323781, 481359, 393099, 109011, 41, 637492, 591967
173, 481604, 324350, 482033, 393773, 109685, 41, 639150, 593622
174, 482247, 324885, 482679, 394419, 110331, 41, 640816, 595278
175, 483382, 325813, 483831, 395571, 111483, 41, 643358, 597813
176, 484759, 326961, 485157, 396897, 112809, 41, 645335, 599778
177, 488063, 329787, 488415, 400155, 116067, 41, 648964, 603398
178, 489630, 331139, 489964, 401704, 117616, 41, 651339, 605767
179, 490498, 331867, 490883, 402623, 118535, 41, 653238, 607659
180, 491137, 332426, 491563, 403303, 119215, 41, 654947, 609358
181, 491816, 332978, 492220, 403960, 119872, 41, 656589, 610987
182, 492440, 333502, 492874, 404614, 120526, 41, 658252, 612645
183, 493102, 334052, 493540, 405280, 121192, 41, 659896, 614279
184, 494459, 335170, 494860, 406600, 122512, 41, 661798, 616177
185, 497010, 337337, 497386, 409126, 125038, 41, 665355, 619731
186, 498323, 338504, 498703, 410443, 126355, 41, 667386, 621755
187, 499917, 339874, 500262, 412002, 127914, 41, 669617, 623970
188, 500803, 340614, 501204, 412944, 128856, 41, 671493, 625839
189, 501380, 341125, 501837, 413577, 129489, 41, 673082, 627420
190, 502136, 341716, 502577, 414317, 130229, 41, 674877, 629212
191, 503329, 342712, 503769, 415509, 131421, 41, 677432, 631762
192, 503962, 343231, 504399, 416139, 132051, 41, 679076, 633400
193, 504574, 343743, 505005, 416745, 132657, 41, 680743, 635066
194, 505223, 344288, 505651, 417391, 133303, 41, 682385, 636703
195, 505870, 344825, 506291, 418031, 133943, 41, 684086, 638396
196, 506526, 345360, 506936, 418676, 134588, 41, 685697, 640001
197, 507175, 345910, 507599, 419339, 135251, 41, 687361, 641655
198, 508276, 346818, 508822, 420562, 136474, 45, 689092, 643325
199, 509191, 347597, 509582, 421322, 137234, 45, 690791, 645010
200, 509918, 348221, 510320, 422060, 137972, 45, 692769, 646976
201, 512194, 350137, 512504, 424237, 140149, 53, 695670, 649860
202, 513708, 351449, 514055, 425788, 141700, 53, 697658, 651839
203, 514942, 352460, 515238, 426971, 142883, 53, 699385, 653564
204, 515588, 353042, 515959, 427692, 143604, 53, 700819, 654993
205, 515825, 353223, 516219, 427952, 143864, 53, 701948, 656104
206, 516947, 354183, 517377, 429110, 145022, 53, 703676, 657824
207, 520419, 357196, 520713, 432446, 148358, 53, 707421, 661562
208, 522073, 358657, 522374, 434107, 150019, 53, 709665, 663800
209, 523481, 359884, 523916, 435649, 151561, 53, 712613, 666740
210, 524247, 360499, 524643, 436376, 152288, 53, 714401, 668521
211, 525632, 361677, 525969, 437702, 153614, 53, 716444, 670554
212, 526519, 362415, 526893, 438626, 154538, 53, 718334, 672437
213, 527185, 363007, 527583, 439316, 155228, 53, 720035, 674128
214, 529011, 364556, 529396, 441129, 157041, 53, 722476, 676558
215, 529470, 364892, 529878, 441608, 157520, 53, 723826, 677903
216, 531307, 366495, 531627, 443357, 159269, 63, 726143, 680209
217, 532176, 367222, 532527, 444257, 160169, 63, 728201, 682257
218, 532808, 367788, 533202, 444932, 160844, 63, 729879, 683927
219, 533499, 368369, 533882, 445612, 161524, 63, 731573, 685615
220, 534261, 369005, 534647, 446377, 162289, 63, 733352, 687389
221, 537257, 371567, 537638, 449368, 165280, 65, 736732, 690740
222, 538202, 372307, 538589, 450319, 166231, 65, 738814, 692818
223, 538830, 372864, 539266, 450996, 166908, 65, 740463, 694464
224, 539537, 373420, 539953, 451683, 167595, 65, 742204, 696197
225, 540038, 373852, 540463, 452193, 168105, 65, 743601, 697585
226, 540324, 374063, 540746, 452476, 168388, 65, 744740, 698711
227, 541085, 374689, 541523, 453253, 169165, 65, 746793, 700756
228, 541835, 375335, 542175, 453905, 169817, 65, 748449, 702408
229, 542505, 375930, 542862, 454592, 170504, 65, 750216, 704162
230, 543183, 376528, 543570, 455300, 171212, 65, 751891, 705832
231, 543861, 377101, 544245, 455975, 171887, 65, 753495, 707429
232, 544561, 377686, 544934, 456664, 172576, 65, 755077, 709000
233, 545829, 378757, 546244, 457974, 173886, 65, 757810, 711722
234, 546575, 379395, 546946, 458676, 174588, 65, 759619, 713522
235, 547237, 379954, 547612, 459342, 175254, 65, 761324, 715219
236, 547875, 380492, 548275, 460005, 175917, 65, 763004, 716885
237, 548420, 380977, 548809, 460539, 176451, 65, 764397, 718268
238, 549022, 381486, 549454, 461184, 177096, 65, 766043, 719892
239, 549264, 381665, 549688, 461418, 177330, 65, 767383, 721227
240, 549524, 381873, 549972, 461702, 177614, 65, 768532, 722371
241, 550017, 382265, 550440, 462170, 178082, 65, 769975, 723808
242, 552524, 384469, 552853, 464583, 180495, 67, 772799, 726564
243, 553220, 385075, 553668, 465398, 181310, 67, 774577, 728334
244, 553794, 385571, 554229, 465959, 181871, 67, 776024, 729771
245, 554249, 385947, 554712, 466442, 182354, 67, 777547, 731286
246, 555460, 386896, 555960, 467690, 183602, 67, 779161, 732815
247, 556185, 387573, 556556, 468286, 184198, 67, 780599, 734245
248, 556469, 387773, 556822, 468552, 184464, 67, 781735, 735371
249, 556900, 388120, 557314, 469044, 184956, 67, 783223, 736844
250, 558338, 389364, 558708, 470438, 186350, 67, 785936, 739548
251, 558969, 389903, 559383, 471113, 187025, 67, 787727, 741326
252, 559516, 390377, 559929, 471659, 187571, 67, 789191, 742777
253, 559948, 390729, 560405, 472135, 188047, 67, 790627, 744204
254, 560706, 391363, 561113, 472843, 188755, 67, 792289, 745861
255, 561395, 391932, 561806, 473536, 189448, 67, 793996, 747558
256, 562057, 392477, 562484, 474214, 190126, 67, 795631, 749187
257, 564530, 394511, 564881, 476611, 192523, 67, 798392, 751926
258, 565275, 395153, 565744, 477474, 193386, 67, 800193, 753718
259, 565958, 395724, 566429, 478159, 194071, 67, 801866, 755383
260, 567770, 397195, 568087, 479817, 195729, 75, 804140, 757645
261, 569447, 398668, 569743, 481473, 197385, 75, 806320, 759817
262, 571069, 400099, 571365, 483095, 199007, 75, 808535, 762018
263, 572683, 401528, 572970, 484700, 200612, 75, 810753, 764225
264, 574279, 402936, 574577, 486307, 202219, 75, 812909, 766366
265, 575892, 404356, 576188, 487918, 203830, 75, 815028, 768468
266, 577706, 405960, 578088, 489818, 205730, 75, 817672, 771097
267, 579592, 407550, 580032, 491762, 207674, 76, 820410, 773795
268, 580542, 408335, 580920, 492650, 208562, 76, 822508, 775878
269, 581158, 408881, 581568, 493298, 209210, 76, 824203, 777559
270, 581818, 409420, 582226, 493956, 209868, 76, 825917, 779257
271, 583199, 410569, 583627, 495357, 211269, 76, 827839, 781142
272, 584159, 411366, 584537, 496267, 212179, 76, 829677, 782964
273, 585442, 412456, 585850, 497580, 213492, 76, 832518, 785803
274, 586080, 412984, 586514, 498244, 214156, 76, 834184, 787455
275, 586780, 413578, 587204, 498934, 214846, 76, 835881, 789139
276, 587438, 414134, 587858, 499588, 215500, 76, 837502, 790753
277, 588704, 415186, 589148, 500878, 216790, 76, 840267, 793512
278, 589372, 415741, 589798, 501528, 217440, 76, 842008, 795247
279, 590063, 416313, 590467, 502197, 218109, 76, 843673, 796900
280, 590680, 416822, 591088, 502818, 218730, 76, 845358, 798576
281, 591861, 417826, 592297, 504027, 219939, 76, 847026, 800215
282, 592637, 418460, 593053, 504783, 220695, 76, 848723, 801903
283, 595137, 420526, 595474, 507204, 223116, 79, 851527, 804668
284, 596418, 421631, 596730, 508460, 224372, 79, 853257, 806387
285, 597565, 422620, 597876, 509606, 225518, 79, 855039, 808156
286, 598724, 423626, 599057, 510787, 226699, 80, 856672, 809774
287, 599365, 424197, 599730, 511460, 227372, 81, 858064, 811158
288, 599785, 424522, 600183, 511913, 227825, 81, 859467, 812556
289, 600393, 425067, 600835, 512565, 228477, 81, 861088, 814170
290, 603781, 427953, 604070, 515800, 231712, 89, 864854, 817924
291, 605230, 429224, 605568, 517298, 233210, 89, 866872, 819933
292, 605762, 429694, 606168, 517898, 233810, 89, 868373, 821411
293, 606046, 429869, 606417, 518147, 234059, 89, 869540, 822570
294, 606370, 430089, 607404, 518807, 234719, 96, 870972, 823725
295, 608268, 431794, 608609, 519996, 235908, 98, 872628, 825366
296, 609464, 432829, 609769, 521156, 237068, 98, 874258, 826986
297, 610651, 433878, 610970, 522357, 238269, 98, 875976, 828688
298, 612115, 435174, 612497, 523884, 239796, 98, 877970, 830664
299, 613886, 436673, 614289, 525676, 241588, 99, 880434, 833108
300, 615323, 437864, 615685, 527072, 242984, 99, 882412, 835075
301, 615563, 438080, 615970, 527357, 243269, 99, 883681, 836331
302, 615910, 438356, 616293, 527680, 243592, 99, 884895, 837534
303, 617100, 439327, 617478, 528865, 244777, 99, 886651, 839279
304, 618631, 440690, 618964, 530351, 246263, 99, 888670, 841280
305, 619224, 441211, 619607, 530994, 246906, 99, 890138, 842739
306, 619532, 441400, 619879, 531266, 247178, 99, 891219, 843805
307, 619768, 441622, 620174, 531561, 247473, 99, 892319, 844902
308, 621090, 442737, 621556, 532943, 248855, 99, 894640, 847218
309, 622862, 444277, 623151, 534538, 250450, 99, 896882, 849449
310, 624474, 445712, 624769, 536156, 252068, 99, 899045, 851602
311, 625842, 446895, 626225, 537612, 253524, 99, 901007, 853533
312, 626998, 447836, 627333, 538720, 254632, 99, 902691, 855202
313, 627992, 448704, 628405, 539792, 255704, 99, 904313, 856813
314, 630260, 450514, 630839, 542226, 258138, 108, 906993, 859387
315, 631692, 451688, 631982, 543369, 259281, 108, 908753, 861128
316, 632835, 452684, 633143, 544530, 260442, 108, 910487, 862843
317, 633908, 453602, 634262, 545649, 261561, 108, 912124, 864471
318, 635377, 454844, 635762, 547149, 263061, 108, 914116, 866451
319, 636184, 455474, 636538, 547925, 263837, 108, 915746, 868068
320, 637376, 456562, 637724, 549111, 265023, 108, 917480, 869792
321, 639048, 458049, 639345, 550732, 266644, 108, 919640, 871937
322, 642165, 460803, 642456, 553843, 269755, 108, 923156, 875442
323, 643762, 462210, 644116, 555503, 271415, 109, 925407, 877678
324, 644869, 463113, 645198, 556585, 272497, 109, 927117, 879381
325, 645902, 464028, 646260, 557647, 273559, 109, 928704, 880952
326, 647017, 464987, 647366, 558753, 274665, 109, 930477, 882713
327, 648146, 465956, 648480, 559867, 275779, 109, 932164, 884387
328, 649333, 466983, 649658, 561045, 276957, 109, 933836, 886051
329, 650474, 467965, 650814, 562201, 278113, 109, 935535, 887733
330, 651028, 468459, 651376, 562763, 278675, 109, 936950, 889142
331, 651266, 468666, 651663, 563050, 278962, 109, 938074, 890244
332, 651603, 468927, 651979, 563366, 279278, 109, 939236, 891394
333, 653501, 470584, 653809, 565196, 281108, 119, 941595, 893740
334, 653679, 470749, 654054, 565441, 281353, 119, 942840, 894978
335, 653951, 470965, 654341, 565728, 281640, 119, 943995, 896123
336, 654208, 471204, 654645, 566032, 281944, 119, 945116, 897231
337, 655410, 472205, 655874, 567261, 283173, 119, 946786, 898883
338, 657180, 473753, 657486, 568873, 284785, 120, 948948, 901030
339, 658778, 475165, 659081, 570468, 286380, 120, 951139, 903210
340, 661089, 477181, 661432, 572819, 288731, 120, 954171, 906230
341, 662858, 478731, 663231, 574618, 290530, 120, 956692, 908740
342, 665208, 480821, 665486, 576873, 292785, 120, 959317, 911359
343, 666881, 482319, 667168, 578555, 294467, 120, 961578, 913615
344, 668470, 483732, 668763, 580150, 296062, 120, 963784, 915808
345, 670087, 485160, 670391, 581778, 297690, 120, 965911, 917928
346, 673383, 488075, 673675, 585062, 300974, 120, 969654, 921659
347, 674992, 489502, 675293, 586680, 302592, 120, 971780, 923777
348, 676608, 490927, 676902, 588289, 304201, 120, 974084, 926075
349, 678271, 492400, 678581, 589968, 305880, 120, 976297, 928280
350, 679917, 493836, 680223, 591610, 307522, 120, 978483, 930462
351, 681558, 495288, 681854, 593241, 309153, 120, 980677, 932650
352, 682942, 496496, 683318, 594705, 310617, 120, 983249, 935215
353, 684713, 498030, 685090, 596477, 312389, 120, 985776, 937725
354, 685297, 498550, 685729, 597116, 313028, 120, 987528, 939473
355, 685892, 499041, 686338, 597725, 313637, 120, 989240, 941175
356, 686558, 499595, 686986, 598373, 314285, 120, 990877, 942796
357, 687239, 500153, 687659, 599046, 314958, 120, 992524, 944436
358, 687867, 500670, 688290, 599677, 315589, 120, 994097, 946000
359, 688725, 501380, 689115, 600502, 316414, 120, 996067, 947962
360, 688925, 501543, 689360, 600747, 316659, 120, 997227, 949115
361, 689148, 501734, 689623, 601010, 316922, 120, 998352, 950226
362, 689388, 501911, 689880, 601267, 317179, 120, 999411, 951279
363, 689793, 502266, 690278, 601665, 317577, 120, 1000839, 952701
364, 691180, 503512, 691561, 602948, 318860, 120, 1003287, 955144
365, 691846, 504093, 692246, 603633, 319545, 120, 1005191, 957038
366, 692431, 504590, 692865, 604252, 320164, 121, 1006934, 958772
367, 694242, 506123, 694565, 605952, 321864, 129, 1009123, 960952
368, 696034, 507693, 696307, 607694, 323606, 129, 1011365, 963180
369, 697728, 509206, 697986, 609373, 325285, 129, 1013586, 965390
370, 698526, 509915, 698854, 610241, 326153, 129, 1015252, 967043
371, 699042, 510371, 699454, 610841, 326753, 129, 1016989, 968775
372, 699289, 510600, 699734, 611121, 327033, 129, 1018156, 969936
373, 699578, 510867, 700038, 611425, 327337, 129, 1019342, 971115
374, 699910, 511096, 700339, 611726, 327638, 129, 1020416, 972182
375, 700226, 511339, 700631, 612018, 327930, 129, 1021587, 973343
376, 700431, 511524, 700885, 612272, 328184, 129, 1022697, 974450
377, 700701, 511751, 701159, 612546, 328458, 129, 1023778, 975523
378, 701263, 512214, 701727, 613114, 329026, 129, 1025614, 977353
379, 701547, 512450, 702028, 613415, 329327, 129, 1026827, 978563
380, 701800, 512652, 702299, 613686, 329598, 129, 1027979, 979706
381, 702480, 513196, 702928, 614315, 330227, 129, 1029549, 981267
382, 703806, 514371, 704073, 615460, 331372, 137, 1031311, 983019
383, 704848, 515300, 705180, 616567, 332479, 137, 1033127, 984824
384, 706165, 516472, 706429, 617816, 333728, 137, 1034850, 986542
385, 707174, 517362, 707476, 618863, 334775, 137, 1036527, 988209
386, 709417, 519346, 709716, 621103, 337015, 137, 1039112, 990786
387, 710558, 520359, 710849, 622236, 338148, 137, 1040836, 992501
388, 711663, 521337, 711953, 623340, 339252, 137, 1042537, 994197
389, 712745, 522297, 713050, 624437, 340349, 137, 1044304, 995954
390, 713908, 523327, 714193, 625580, 341492, 137, 1046014, 997658
391, 714977, 524283, 715289, 626676, 342588, 137, 1047655, 999291
392, 716138, 525303, 716427, 627814, 343726, 137, 1049241, 1000866
393, 718513, 527432, 718800, 630187, 346099, 137, 1052112, 1003729
394, 719702, 528502, 719963, 631350, 347262, 137, 1053845, 1005451
395, 720802, 529489, 721083, 632470, 348382, 137, 1055609, 1007204
396, 721971, 530520, 722232, 633619, 349531, 137, 1057263, 1008853
397, 723074, 531510, 723356, 634743, 350655, 137, 1058922, 1010504
398, 724065, 532407, 724388, 635775, 351687, 137, 1060586, 1012157
399, 726267, 534338, 726587, 637974, 353886, 137, 1063336, 1014896
400, 727298, 535235, 727638, 639025, 354937, 137, 1064986, 1016542
401, 728504, 536281, 728809, 640196, 356108, 137, 1066642, 1018195
402, 729600, 537255, 729920, 641307, 357219, 137, 1068413, 1019957
403, 730704, 538222, 731015, 642402, 358314, 137, 1070096, 1021626
404, 731734, 539120, 732068, 643455, 359367, 137, 1071726, 1023246
405, 733975, 541078, 734280, 645667, 361579, 137, 1074489, 1025996
406, 735081, 542056, 735384, 646771, 362683, 137, 1076190, 1027690
407, 736256, 543093, 736539, 647926, 363838, 137, 1077881, 1029376
408, 737340, 544056, 737609, 648996, 364908, 137, 1079544, 1031030
409, 738368, 544982, 738686, 650073, 365985, 137, 1081201, 1032677
410, 739484, 545964, 739789, 651176, 367088, 137, 1082845, 1034317
411, 740692, 547024, 740974, 652361, 368273, 137, 1084503, 1035964
412, 742907, 549013, 743220, 654607, 370519, 137, 1087219, 1038675
413, 744112, 550079, 744381, 655768, 371680, 137, 1088967, 1040417
414, 745238, 551080, 745528, 656915, 372827, 137, 1090681, 1042125
415, 746333, 552066, 746632, 658019, 373931, 137, 1092364, 1043800
416, 747494, 553095, 747780, 659167, 375079, 137, 1094036, 1045463
417, 749633, 554979, 749929, 661316, 377228, 137, 1096863, 1048283
