index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
48, 3130607, 1757674, 3131479, 1904681, 1904681, 18111, 1635127, 912360
49, 3194960, 1791321, 3195624, 1942053, 1942053, 18471, 1667864, 929017
50, 3296017, 1851438, 3297441, 2008694, 2008694, 19200, 1723184, 960697
51, 3401539, 1912906, 3402137, 2075555, 2075555, 19924, 1779898, 993400
52, 3508554, 1974609, 3509446, 2141401, 2141401, 20671, 1838691, 1026308
53, 3610854, 2034032, 3611562, 2206263, 2206263, 21367, 1894824, 1058153
54, 3717486, 2095759, 3718566, 2274372, 2274372, 22151, 1952808, 1091111
55, 3824582, 2158252, 3824992, 2341625, 2341625, 22894, 2010609, 1124324
56, 3916751, 2213090, 3917436, 2403128, 13270, 131, 2060877, 1153483
57, 3974259, 2244695, 3974818, 2436902, 47044, 483, 2091471, 1170376
58, 4031105, 2278773, 4031822, 2475828, 85970, 873, 2121850, 1187980
59, 4088732, 2311027, 4089978, 2510774, 120916, 1253, 2153512, 1205584
60, 4145774, 2344901, 4146673, 2548270, 158412, 1614, 2183605, 1223151
61, 4202962, 2376176, 4203883, 2581220, 191362, 1964, 2214434, 1239947
62, 4261515, 2410203, 4262956, 2618924, 229066, 2358, 2246061, 1257589
63, 4317734, 2441792, 4318572, 2651887, 262029, 2695, 2276094, 1274413
64, 4374977, 2474988, 4376681, 2689085, 299227, 3071, 2306953, 1291583
65, 4434705, 2508892, 4435953, 2725251, 335393, 3473, 2338799, 1309719
66, 4494784, 2542208, 4495280, 2761044, 371186, 3833, 2370149, 1327101
67, 4553951, 2578675, 4554658, 2802086, 412228, 4226, 2402003, 1346392
68, 4610854, 2610696, 4611281, 2835867, 446009, 4551, 2432554, 1363656
69, 4666215, 2643617, 4666972, 2873487, 483629, 4939, 2462310, 1380915
70, 4723866, 2675157, 4725055, 2905521, 515663, 5268, 2493666, 1397891
71, 4779485, 2708406, 4780217, 2942161, 552303, 5627, 2523114, 1415333
72, 4835625, 2739443, 4836705, 2974371, 584513, 5964, 2553566, 1432021
73, 4893880, 2773850, 4895533, 3013485, 623627, 6340, 2584978, 1449966
74, 4952460, 2806618, 4953272, 3048628, 658770, 6675, 2615874, 1467542
75, 5010298, 2838270, 5011417, 3081088, 691230, 7012, 2646585, 1483955
76, 5070700, 2875083, 5071490, 3123777, 733919, 7428, 2678869, 1503274
77, 5128193, 2907733, 5128895, 3157759, 767901, 7744, 2709477, 1520615
78, 5184692, 2941792, 5185668, 3196463, 806605, 8126, 2739655, 1538346
79, 5240614, 2973813, 5241649, 3230834, 840976, 8480, 2769671, 1555092
80, 5299041, 3008369, 5300689, 3269811, 879953, 8856, 2800638, 1572678
81, 5355495, 3042715, 5356673, 3307070, 917212, 9197, 2829882, 1590196
82, 5383754, 3063936, 5384304, 3328906, 939048, 9265, 2841426, 1598089
83, 5410726, 3085698, 5411271, 3351671, 961813, 9326, 2852213, 1605997
84, 5462198, 3112778, 5462779, 3377029, 987171, 9539, 2879030, 1620506
85, 5492647, 3120258, 5494339, 3381113, 991255, 9607, 2892120, 1623282
86, 5528630, 3127343, 5530325, 3382900, 993042, 9646, 2907280, 1626013
87, 5552777, 3137302, 5553198, 3391913, 1002055, 9706, 2918185, 1630239
88, 5566441, 3147589, 5566891, 3405363, 1015505, 9763, 2926603, 1636286
89, 5578824, 3156938, 5579651, 3417671, 1027813, 9819, 2934841, 1642195
90, 5596464, 3170918, 5596758, 3434462, 1044604, 9898, 2944686, 1648908
91, 5614562, 3185085, 5616610, 3451619, 1061761, 9977, 2954319, 1654254
92, 5657298, 3211420, 5657946, 3479984, 1090126, 10092, 2980359, 1672516
93, 5694552, 3235702, 5695328, 3508778, 1118920, 10184, 3003977, 1689341
94, 5716309, 3254392, 5716477, 3529368, 1139510, 10223, 3012930, 1697257
95, 5754435, 3289803, 5754585, 3567476, 1177618, 10223, 3027543, 1711869
96, 5790101, 3322907, 5790901, 3603764, 1213906, 10248, 3041921, 1725596
97, 5832088, 3329882, 5833827, 3605718, 1215860, 10274, 3061236, 1732720
98, 5892132, 3339513, 5894180, 3606972, 1217114, 10284, 3083529, 1736599
99, 5908014, 3339696, 5910062, 3606972, 1217114, 10284, 3089745, 1736767
100, 5951220, 3349073, 5951489, 3615956, 1226098, 10346, 3107504, 1740733
101, 5984534, 3378658, 5984843, 3649121, 1259263, 10465, 3122456, 1753982
102, 6017678, 3408234, 6018146, 3682310, 1292452, 10582, 3137395, 1767168
103, 6049654, 3436690, 6049930, 3713920, 1324062, 10698, 3151656, 1779785
104, 6081489, 3464967, 6082026, 3745756, 1355898, 10809, 3166062, 1792491
105, 6112222, 3492027, 6112481, 3775939, 1386081, 10919, 3179809, 1804597
106, 6137817, 3514554, 6138675, 3801937, 1412079, 11014, 3191734, 1814640
107, 6146626, 3514554, 6148674, 3801937, 1412079, 11014, 3198325, 1814643
108, 6156783, 3514554, 6158831, 3801937, 1412079, 11014, 3205114, 1814646
109, 6168186, 3514554, 6170234, 3801937, 1412079, 11014, 3212692, 1814649
110, 6175930, 3514554, 6177978, 3801937, 1412079, 11014, 3217827, 1814652
111, 6176044, 3514554, 6178092, 3801937, 1412079, 11014, 3218044, 1814652
112, 6176096, 3514555, 6178143, 3801937, 1412079, 11014, 3218199, 1814653
113, 6176992, 3514737, 6178857, 3801980, 1412122, 11015, 3218598, 1814740
114, 6195807, 3528448, 6196414, 3816271, 1426413, 11098, 3227084, 1820168
115, 6212468, 3541475, 6213485, 3831595, 1441737, 11183, 3235717, 1825455
116, 6216997, 3543557, 6217826, 3833506, 1443648, 11211, 3237580, 1826535
117, 6248382, 3564048, 6250284, 3858471, 1468613, 11429, 3254593, 1838074
118, 6273198, 3565300, 6275211, 3858471, 1468613, 11429, 3264769, 1839047
119, 6296921, 3565639, 6298935, 3858471, 1468613, 11429, 3274525, 1839684
120, 6296921, 3565639, 6298935, 3858471, 1468613, 11429, 3274539, 1839684
121, 6298169, 3565873, 6299949, 3858472, 1468614, 11429, 3276089, 1840022
122, 6298489, 3565949, 6300210, 3858473, 1468615, 11429, 3276652, 1840136
123, 6298497, 3565949, 6300218, 3858473, 1468615, 11429, 3276656, 1840136
124, 6298505, 3565949, 6300226, 3858473, 1468615, 11429, 3276660, 1840136
125, 6302072, 3567683, 6302548, 3859697, 1469839, 11446, 3278408, 1841639
126, 6313122, 3570401, 6315150, 3863746, 1473888, 11497, 3285337, 1844220
127, 6325311, 3570504, 6327359, 3863746, 1473888, 11497, 3290813, 1844399
128, 6336061, 3570600, 6338109, 3863746, 1473888, 11497, 3295612, 1844555
129, 6345965, 3570658, 6348011, 3863746, 1473888, 11497, 3300267, 1844691
130, 6349993, 3570666, 6352041, 3863746, 1473888, 11497, 3303128, 1844734
131, 6350074, 3570675, 6352113, 3863746, 1473888, 11497, 3303259, 1844737
132, 6367585, 3578350, 6368865, 3870685, 1480827, 11590, 3312336, 1848998
133, 6367585, 3578350, 6368865, 3870685, 1480827, 11590, 3312350, 1848998
134, 6368522, 3578433, 6370469, 3870957, 1481099, 11597, 3313346, 1849074
135, 6371135, 3579728, 6372201, 3871899, 1482041, 11617, 3314710, 1850028
136, 6379980, 3584475, 6380975, 3877192, 1487334, 11682, 3318941, 1852444
137, 6405741, 3598286, 6406749, 3893508, 1503650, 11766, 3330702, 1859213
138, 6431178, 3612004, 6432136, 3909514, 1519656, 11860, 3342284, 1865835
139, 6455361, 3624905, 6456412, 3924527, 1534669, 11954, 3353421, 1872115
140, 6478892, 3637519, 6479859, 3938951, 1549093, 12039, 3364105, 1878232
141, 6500486, 3649142, 6501508, 3951959, 1562101, 12126, 3374111, 1883907
142, 6521867, 3660179, 6522982, 3964999, 1575141, 12209, 3384090, 1889464
143, 6542377, 3670577, 6543559, 3977188, 1587330, 12295, 3393771, 1894770
144, 6563854, 3681858, 6565266, 3990633, 1600775, 12418, 3404131, 1900046
145, 6596458, 3699664, 6597452, 4008654, 1618796, 12600, 3421008, 1908884
146, 6654697, 3733669, 6655283, 4046172, 1656314, 12959, 3451264, 1926795
147, 6713069, 3765755, 6714194, 4079653, 1689795, 13298, 3482406, 1943777
148, 6772073, 3800785, 6772653, 4116842, 1726984, 13648, 3512826, 1961387
149, 6832540, 3834350, 6833677, 4152670, 1762812, 13998, 3545120, 1979074
150, 6892088, 3870057, 6892661, 4191667, 1801809, 14357, 3575670, 1997133
151, 6952458, 3903192, 6953253, 4227639, 1837781, 14722, 3607782, 2014714
152, 7011445, 3938827, 7012625, 4267959, 1878101, 15078, 3638609, 2032800
153, 7071284, 3971414, 7072301, 4302398, 1912540, 15443, 3670262, 2050113
154, 7130611, 4007360, 7131990, 4342874, 1953016, 15811, 3701293, 2068451
155, 7189918, 4040670, 7190813, 4377905, 1988047, 16166, 3732531, 2086001
156, 7249427, 4075524, 7250975, 4417359, 2027501, 16530, 3764001, 2104073
157, 7308346, 4108665, 7309406, 4452426, 2062568, 16866, 3794916, 2121567
158, 7369066, 4144294, 7370049, 4492014, 2102156, 17256, 3826594, 2140101
159, 7428049, 4177833, 7429011, 4527719, 2137861, 17627, 3857800, 2157761
160, 7489886, 4213696, 7490951, 4567220, 2177362, 18006, 3890009, 2176271
161, 7547981, 4246743, 7549046, 4601389, 2211531, 18352, 3920719, 2193515
162, 7608803, 4281485, 7610364, 4640865, 2251007, 18737, 3952757, 2211545
163, 7667223, 4314277, 7668106, 4675566, 2285708, 19087, 3983267, 2228849
164, 7727795, 4349355, 7729430, 4715230, 2325372, 19468, 4015172, 2247003
165, 7787194, 4383283, 7787857, 4750405, 2360547, 19839, 4046183, 2264878
166, 7847322, 4418461, 7848898, 4789303, 2399445, 20197, 4077740, 2282725
167, 7906775, 4452692, 7907344, 4825369, 2435511, 20561, 4108911, 2301108
168, 7965061, 4486472, 7966565, 4862581, 2472723, 20915, 4139745, 2318282
169, 8025879, 4521168, 8026521, 4898860, 2509002, 21291, 4171549, 2336950
170, 8082664, 4552872, 8084406, 4934308, 2544450, 21644, 4201984, 2353520
171, 8142686, 4588336, 8143164, 4972494, 2582636, 22041, 4233231, 2372343
172, 8200316, 4620918, 8201875, 5008846, 2618988, 22426, 4263998, 2389120
173, 8259962, 4655899, 8261104, 5046288, 2656430, 22838, 4295606, 2407484
174, 8317671, 4687724, 8319081, 5080202, 2690344, 23176, 4326116, 2424026
175, 8377620, 4723947, 8378071, 5119810, 2729952, 23555, 4357923, 2443236
176, 8437802, 4756846, 8438133, 5155411, 2765553, 23910, 4389704, 2460831
177, 8495951, 4792077, 8496693, 5195413, 2805555, 24296, 4421207, 2479536
178, 8553215, 4824236, 8553698, 5228878, 2839020, 24619, 4451975, 2496981
179, 8609411, 4858019, 8610126, 5268444, 2878586, 24995, 4482267, 2514962
180, 8666939, 4890177, 8667973, 5302628, 2912770, 25330, 4513908, 2532664
181, 8723888, 4923826, 8724956, 5340819, 2950961, 25689, 4544199, 2550152
182, 8780780, 4955824, 8781627, 5374961, 2985103, 25987, 4574530, 2567090
183, 8840151, 4990130, 8841074, 5412641, 3022783, 26329, 4605539, 2584637
184, 8875682, 5014055, 8876274, 5439165, 3049307, 26494, 4622040, 2595029
185, 8901958, 5035037, 8902529, 5461742, 3071884, 26555, 4632533, 2602698
186, 8939629, 5054427, 8941245, 5478451, 3088593, 26614, 4650635, 2611593
187, 8976564, 5066134, 8978270, 5484880, 3095022, 26685, 4667156, 2617144
188, 9012496, 5073218, 9014388, 5486053, 3096195, 26722, 4681844, 2619680
189, 9043096, 5082268, 9043498, 5491117, 3101259, 26779, 4694608, 2623045
190, 9057053, 5092536, 9057470, 5504534, 3114676, 26836, 4702741, 2628628
191, 9069866, 5101942, 9070215, 5516914, 3127056, 26892, 4710424, 2634130
192, 9081546, 5111298, 9082259, 5528804, 3138946, 26950, 4718517, 2639852
193, 9101174, 5127208, 9101513, 5547614, 3157756, 27033, 4728439, 2646302
194, 9127121, 5144393, 9127810, 5567693, 3177835, 27130, 4742943, 2655410
195, 9171687, 5172549, 9172461, 5600394, 3210536, 27245, 4769298, 2673814
196, 9192481, 5186188, 9193422, 5616933, 3227075, 27310, 4781927, 2682510
197, 9229228, 5219015, 9229394, 5652348, 3262490, 27334, 4796719, 2696871
198, 9268972, 5255947, 9269182, 5692136, 3302278, 27334, 4812700, 2712848
199, 9300669, 5277437, 9302254, 5713986, 3324128, 27367, 4826625, 2722742
200, 9370238, 5289307, 9371819, 5716054, 3326196, 27370, 4853717, 2729730
201, 9399419, 5293364, 9401210, 5716908, 3327050, 27379, 4864767, 2731349
202, 9436938, 5293369, 9438986, 5716908, 3327050, 27379, 4879555, 2731358
203, 9468753, 5314839, 9469045, 5739657, 3349799, 27492, 4893271, 2740657
204, 9502688, 5345012, 9502989, 5773529, 3383671, 27611, 4908491, 2754119
205, 9537433, 5375943, 9537772, 5808270, 3418412, 27731, 4924016, 2767881
206, 9570783, 5405541, 9571087, 5841479, 3451621, 27850, 4938892, 2781002
207, 9603698, 5434755, 9603972, 5874107, 3484249, 27961, 4953605, 2793967
208, 9633336, 5460973, 9633632, 5903386, 3513528, 28058, 4967045, 2805815
209, 9647058, 5469550, 9649106, 5913550, 3523692, 28103, 4975247, 2809641
210, 9657119, 5469550, 9659167, 5913550, 3523692, 28103, 4981959, 2809644
211, 9667630, 5469550, 9669678, 5913550, 3523692, 28103, 4989009, 2809647
212, 9681162, 5469550, 9683210, 5913550, 3523692, 28103, 4997927, 2809651
213, 9681271, 5469550, 9683319, 5913550, 3523692, 28103, 4998045, 2809651
214, 9681388, 5469550, 9683436, 5913550, 3523692, 28103, 4998264, 2809651
215, 9681388, 5469550, 9683436, 5913550, 3523692, 28103, 4998272, 2809655
216, 9695163, 5478845, 9695828, 5923024, 3533166, 28161, 5004095, 2813200
217, 9713453, 5493240, 9714056, 5939654, 3549796, 28243, 5012642, 2818703
218, 9721725, 5499220, 9723133, 5946902, 3557044, 28295, 5017138, 2821206
219, 9741143, 5510628, 9741703, 5959226, 3569368, 28422, 5026126, 2827302
220, 9773980, 5520863, 9775965, 5970299, 3580441, 28496, 5042211, 2833099
221, 9798387, 5521470, 9800383, 5970299, 3580441, 28496, 5052272, 2833933
222, 9806472, 5521675, 9808452, 5970299, 3580441, 28496, 5055611, 2834209
223, 9806472, 5521675, 9808452, 5970299, 3580441, 28496, 5055647, 2834209
224, 9808559, 5522200, 9810068, 5970311, 3580453, 28499, 5057517, 2834601
225, 9808566, 5522200, 9810075, 5970311, 3580453, 28499, 5057521, 2834601
226, 9808574, 5522200, 9810083, 5970311, 3580453, 28499, 5057525, 2834601
227, 9808582, 5522200, 9810091, 5970311, 3580453, 28499, 5057529, 2834601
228, 9819880, 5526701, 9821928, 5975835, 3585977, 28554, 5064198, 2838265
229, 9832518, 5526701, 9834566, 5975835, 3585977, 28554, 5069611, 2838344
230, 9844003, 5526701, 9846051, 5975835, 3585977, 28554, 5074485, 2838420
231, 9855584, 5526701, 9857632, 5975835, 3585977, 28554, 5079484, 2838494
232, 9865496, 5526701, 9867544, 5975835, 3585977, 28554, 5084285, 2838542
233, 9866746, 5526701, 9868794, 5975835, 3585977, 28554, 5085498, 2838548
234, 9881993, 5533458, 9883303, 5982096, 3592238, 28640, 5093427, 2842478
235, 9884324, 5534319, 9885701, 5982654, 3592796, 28646, 5094706, 2842936
236, 9885739, 5534376, 9887730, 5982849, 3592991, 28652, 5095708, 2843002
237, 9888365, 5535502, 9889427, 5983459, 3593601, 28663, 5096948, 2843841
238, 9888428, 5535532, 9889460, 5983459, 3593601, 28663, 5096961, 2843848
239, 9912301, 5548510, 9913348, 5998718, 3608860, 28794, 5108239, 2850417
240, 9938315, 5562439, 9939235, 6015079, 3625221, 28890, 5120133, 2857306
241, 9962398, 5575333, 9963199, 6030116, 3640258, 28983, 5131170, 2863719
242, 9986961, 5588663, 9987964, 6045815, 3655957, 29074, 5142599, 2870307
243, 10009218, 5600522, 10010293, 6059661, 3669803, 29164, 5152975, 2876245
244, 10031066, 5612133, 10032192, 6072858, 3683000, 29244, 5163217, 2882109
245, 10052678, 5623362, 10053706, 6085953, 3696095, 29327, 5173349, 2887903
246, 10072084, 5632959, 10073241, 6097021, 3707163, 29415, 5182635, 2893014
247, 10099420, 5648165, 10100384, 6113814, 3723956, 29577, 5196158, 2900058
248, 10147248, 5673876, 10148316, 6139448, 3749590, 29842, 5221045, 2913193
249, 10207753, 5710019, 10208149, 6179257, 3789399, 30239, 5252815, 2932024
250, 10269897, 5743863, 10270399, 6213654, 3823796, 30593, 5284755, 2949253
251, 10332181, 5781902, 10332920, 6255187, 3865329, 31001, 5317400, 2968737
252, 10392860, 5815050, 10393836, 6288623, 3898765, 31370, 5349312, 2986134
253, 10453728, 5852106, 10454259, 6328541, 3938683, 31765, 5380663, 3004701
254, 10514100, 5885651, 10515061, 6363562, 3973704, 32137, 5412577, 3022231
255, 10576588, 5923120, 10577651, 6403817, 4013959, 32514, 5444889, 3041071
256, 10635454, 5955972, 10636501, 6438880, 4049022, 32892, 5476046, 3058703
257, 10698117, 5992304, 10699865, 6478231, 4088373, 33271, 5508774, 3077024
258, 10760359, 6028981, 10761454, 6517038, 4127180, 33683, 5541215, 3096270
259, 10822857, 6063785, 10823956, 6552663, 4162805, 34023, 5573221, 3113738
260, 10886667, 6102651, 10887528, 6595863, 4206005, 34456, 5606704, 3133966
261, 10948084, 6136091, 10948644, 6630220, 4240362, 34810, 5638428, 3151208
262, 11008677, 6172832, 11009366, 6672157, 4282299, 35170, 5669874, 3169756
263, 11071233, 6208119, 11072057, 6709818, 4319960, 35543, 5702822, 3188161
264, 11132124, 6244282, 11133228, 6748632, 4358774, 35940, 5734542, 3206501
265, 11192534, 6278600, 11193401, 6784234, 4394376, 36319, 5766188, 3224288
266, 11254314, 6314279, 11255985, 6823412, 4433554, 36695, 5798469, 3242223
267, 11315134, 6348841, 11315678, 6858897, 4469039, 37051, 5829908, 3260323
268, 11375403, 6383175, 11376934, 6896018, 4506160, 37435, 5861560, 3277612
269, 11437619, 6419279, 11438760, 6934696, 4544838, 37831, 5894121, 3296386
270, 11501452, 6455459, 11502057, 6972708, 4582850, 38188, 5926554, 3314715
271, 11563347, 6492568, 11564071, 7013491, 4623633, 38579, 5959182, 3333953
272, 11624768, 6526999, 11625291, 7048868, 4659010, 38938, 5991091, 3351929
273, 11683913, 6562897, 11684482, 7088528, 4698670, 39332, 6021987, 3370210
274, 11745690, 6598161, 11746628, 7125060, 4735202, 39719, 6054828, 3388674
275, 11804766, 6633398, 11806278, 7164317, 4774459, 40120, 6086015, 3406874
276, 11864445, 6666706, 11865513, 7197309, 4807451, 40475, 6117386, 3424338
277, 11925747, 6702373, 11927340, 7237057, 4847199, 40875, 6149723, 3442566
278, 11986308, 6737554, 11986852, 7273067, 4883209, 41242, 6181419, 3461137
279, 12046122, 6772096, 12047255, 7310508, 4920650, 41579, 6212774, 3478537
280, 12105750, 6806974, 12106490, 7347214, 4957356, 41956, 6244608, 3497127
281, 12164605, 6839972, 12165755, 7382559, 4992701, 42301, 6275469, 3514317
282, 12225450, 6877481, 12226306, 7424768, 5034910, 42713, 6308159, 3534424
283, 12281974, 6909419, 12282482, 7457969, 5068111, 43054, 6338321, 3551258
284, 12339431, 6944002, 12340029, 7496371, 5106513, 43434, 6369061, 3569263
285, 12392389, 6973009, 12393077, 7526098, 5136240, 43739, 6397490, 3584416
286, 12425919, 6997416, 12426309, 7552206, 5162348, 43849, 6412181, 3594073
287, 12452712, 7019121, 12453321, 7575317, 5185459, 43906, 6422894, 3601871
288, 12496626, 7038985, 12498441, 7589854, 5199996, 43976, 6444021, 3611260
289, 12529906, 7048227, 12531781, 7594820, 5204962, 44026, 6457022, 3614626
290, 12566854, 7054997, 12568609, 7595269, 5205411, 44037, 6471718, 3617122
291, 12594707, 7064392, 12595059, 7601487, 5211629, 44087, 6483705, 3620812
292, 12606633, 7073724, 12607005, 7613084, 5223226, 44140, 6491477, 3626320
293, 12617677, 7082133, 12618014, 7623873, 5234015, 44188, 6498591, 3631485
294, 12629615, 7091477, 12630223, 7635734, 5245876, 44243, 6506539, 3637060
295, 12647735, 7106401, 12648189, 7652643, 5262785, 44326, 6516208, 3643393
296, 12673095, 7123060, 12673864, 7671595, 5281737, 44433, 6530444, 3652277
297, 12717402, 7149758, 12718152, 7701415, 5311557, 44546, 6556430, 3670239
298, 12739127, 7163484, 12739912, 7717105, 5327247, 44596, 6569372, 3679288
299, 12773315, 7193784, 12773496, 7749926, 5360068, 44631, 6583656, 3692480
300, 12811246, 7229078, 12811428, 7787858, 5398000, 44631, 6598715, 3707532
301, 12842793, 7252753, 12844410, 7812456, 5422598, 44675, 6612856, 3718226
302, 12907941, 7263510, 12909802, 7814238, 5424380, 44690, 6639080, 3725590
303, 12944399, 7269698, 12946199, 7815777, 5425919, 44701, 6652303, 3727905
304, 12978995, 7269933, 12981043, 7815777, 5425919, 44701, 6665926, 3728083
305, 13011480, 7288436, 13011739, 7834991, 5445133, 44804, 6679657, 3735923
306, 13047672, 7320942, 13047923, 7871035, 5481177, 44929, 6695400, 3749857
307, 13083407, 7353064, 13083690, 7906764, 5516906, 45050, 6711021, 3763714
308, 13118198, 7384225, 13118598, 7941548, 5551690, 45176, 6726313, 3777302
309, 13151030, 7413682, 13151287, 7974176, 5584318, 45293, 6740584, 3789910
310, 13182605, 7441888, 13182894, 8005580, 5615722, 45401, 6754690, 3802417
311, 13200537, 7455883, 13202585, 8021961, 5632103, 45472, 6764333, 3808624
312, 13209988, 7455883, 13212036, 8021961, 5632103, 45472, 6770641, 3808626
313, 13220781, 7455883, 13222829, 8021961, 5632103, 45472, 6777855, 3808630
314, 13234544, 7455883, 13236592, 8021961, 5632103, 45472, 6786889, 3808633
315, 13236806, 7455883, 13238854, 8021961, 5632103, 45472, 6788352, 3808633
316, 13236948, 7455883, 13238996, 8021961, 5632103, 45472, 6788642, 3808633
317, 13236990, 7455883, 13239038, 8021961, 5632103, 45472, 6788801, 3808633
318, 13245512, 7460921, 13246147, 8027115, 5637257, 45503, 6791988, 3810496
319, 13264685, 7475658, 13265309, 8046061, 5656203, 45593, 6800394, 3815954
320, 13278428, 7486340, 13279420, 8059030, 5669172, 45661, 6807134, 3820068
321, 13285226, 7488260, 13286275, 8059630, 5669772, 45673, 6809588, 3820778
322, 13322159, 7511078, 13323871, 8087504, 5697646, 45883, 6828159, 3832585
323, 13346918, 7512395, 13348909, 8087504, 5697646, 45883, 6838439, 3833654
324, 13368015, 7512896, 13370003, 8087504, 5697646, 45883, 6847143, 3834346
325, 13368015, 7512896, 13370003, 8087504, 5697646, 45883, 6847157, 3834346
326, 13370033, 7513419, 13371555, 8087540, 5697682, 45886, 6849315, 3834949
327, 13370426, 7513531, 13371836, 8087599, 5697741, 45894, 6850068, 3835129
328, 13370434, 7513531, 13371844, 8087599, 5697741, 45894, 6850072, 3835129
329, 13370442, 7513531, 13371852, 8087599, 5697741, 45894, 6850076, 3835129
330, 13376481, 7517787, 13376897, 8092044, 5702186, 45926, 6853084, 3837872
331, 13392552, 7522736, 13394540, 8098583, 5708725, 45965, 6861406, 3841760
332, 13408079, 7523099, 13410066, 8098583, 5708725, 45965, 6867118, 3842099
333, 13423014, 7523425, 13425000, 8098583, 5708725, 45965, 6872587, 3842398
334, 13439749, 7523806, 13441766, 8098583, 5708725, 45965, 6878717, 3842729
335, 13452450, 7524003, 13454477, 8098583, 5708725, 45965, 6884280, 3843019
336, 13453168, 7524004, 13455215, 8098583, 5708725, 45965, 6885264, 3843037
337, 13469768, 7531225, 13471215, 8104505, 5714647, 46049, 6893850, 3847085
338, 13470855, 7531674, 13472165, 8104893, 5715035, 46051, 6894375, 3847304
339, 13473353, 7532077, 13475091, 8104977, 5715119, 46054, 6895952, 3847516
340, 13478977, 7535494, 13479405, 8108046, 5718188, 46071, 6898227, 3849268
341, 13478991, 7535503, 13479435, 8108076, 5718218, 46073, 6898240, 3849276
342, 13500609, 7548554, 13501550, 8124245, 5734387, 46195, 6908475, 3855770
