index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
44, 1027, 727, 2621, 2470, 2470, 76, 15144, 5986
45, 1040, 728, 2633, 2470, 2470, 76, 15174, 6016
46, 1151, 767, 2724, 2481, 2481, 76, 15840, 6343
47, 1151, 767, 2724, 2481, 2481, 76, 15845, 6348
48, 1161, 767, 2734, 2481, 2481, 76, 15983, 6419
49, 1259, 777, 2846, 2481, 2481, 76, 16607, 6674
50, 1291, 780, 2885, 2481, 2481, 76, 16927, 6801
51, 1297, 781, 2903, 2481, 0, 0, 17039, 6850
52, 1312, 784, 2931, 2481, 0, 0, 17272, 6958
53, 1359, 791, 3000, 2481, 0, 0, 17688, 7161
54, 1474, 818, 3099, 2481, 0, 0, 18032, 7382
55, 1489, 818, 3114, 2481, 0, 0, 18134, 7425
56, 1507, 818, 3132, 2481, 0, 0, 18271, 7475
57, 1540, 818, 3165, 2481, 0, 0, 18497, 7568
58, 1563, 820, 3186, 2481, 0, 0, 18671, 7675
59, 1589, 820, 3212, 2481, 0, 0, 18929, 7859
60, 1605, 824, 3224, 2481, 0, 0, 19187, 7970
61, 1608, 824, 3227, 2481, 0, 0, 19205, 7988
62, 1642, 831, 3263, 2481, 0, 0, 19362, 8064
63, 1676, 848, 3284, 2482, 1, 0, 19484, 8126
64, 1693, 849, 3317, 2482, 1, 0, 19699, 8194
65, 1707, 849, 3332, 2482, 1, 0, 19802, 8239
66, 1722, 849, 3353, 2482, 1, 0, 19894, 8277
67, 1785, 850, 3419, 2482, 1, 0, 20379, 8516
68, 1807, 850, 3443, 2482, 1, 0, 20596, 8602
69, 1819, 852, 3458, 2482, 1, 0, 20703, 8647
70, 1832, 852, 3479, 2482, 1, 0, 20836, 8704
71, 1849, 852, 3500, 2482, 1, 0, 20968, 8778
72, 1849, 852, 3500, 2482, 1, 0, 20980, 8790
73, 1877, 852, 3530, 2482, 1, 0, 21088, 8836
74, 1894, 854, 3545, 2482, 1, 0, 21171, 8880
75, 1901, 855, 3551, 2482, 1, 0, 21179, 8888
76, 1960, 861, 3605, 2482, 1, 0, 21395, 9014
77, 1974, 870, 3624, 2482, 1, 0, 21594, 9122
78, 1999, 870, 3666, 2482, 1, 0, 21769, 9180
79, 2022, 870, 3689, 2482, 1, 0, 21874, 9215
80, 2054, 872, 3719, 2482, 1, 0, 22163, 9360
81, 2081, 873, 3748, 2482, 1, 0, 22371, 9449
82, 2111, 875, 3777, 2482, 1, 0, 22528, 9515
83, 2130, 877, 3794, 2482, 1, 0, 22653, 9578
84, 2153, 877, 3818, 2482, 1, 0, 22854, 9640
85, 2190, 879, 3853, 2482, 1, 0, 22991, 9698
86, 2195, 881, 3856, 2482, 1, 0, 23003, 9706
87, 2196, 882, 3856, 2482, 1, 0, 23009, 9712
88, 2196, 882, 3856, 2482, 1, 0, 23015, 9718
89, 2196, 882, 3856, 2482, 1, 0, 23021, 9724
90, 2197, 883, 3856, 2482, 1, 0, 23026, 9729
91, 2222, 888, 3876, 2482, 1, 0, 23139, 9782
92, 2245, 888, 3906, 2482, 1, 0, 23247, 9829
93, 2314, 891, 3975, 2482, 1, 0, 23490, 9931
94, 2321, 892, 3981, 2482, 1, 0, 23581, 9964
95, 2355, 892, 4017, 2482, 1, 0, 23677, 9998
96, 2393, 901, 4047, 2482, 1, 0, 23950, 10095
97, 2416, 907, 4066, 2482, 1, 0, 24056, 10142
98, 2455, 907, 4113, 2482, 1, 0, 24356, 10302
99, 2527, 951, 4165, 2495, 14, 0, 24525, 10386
100, 2564, 972, 4228, 2544, 63, 3, 24807, 10526
101, 2564, 972, 4241, 2553, 72, 3, 24921, 10579
102, 2565, 972, 4247, 2559, 78, 3, 24934, 10592
103, 2592, 990, 4302, 2592, 111, 4, 25342, 10782
104, 2601, 990, 4329, 2609, 128, 6, 25456, 10823
105, 2626, 990, 4374, 2609, 128, 6, 25699, 10912
106, 2629, 990, 4389, 2609, 128, 6, 25851, 10979
107, 2975, 1172, 4634, 2734, 253, 7, 27251, 11624
108, 3022, 1174, 4691, 2741, 260, 8, 27671, 11808
109, 3107, 1181, 4778, 2741, 260, 8, 28128, 12044
110, 3152, 1181, 4823, 2741, 260, 8, 28423, 12180
111, 3152, 1181, 4823, 2741, 260, 8, 28441, 12198
112, 3198, 1188, 4862, 2741, 260, 8, 28668, 12309
113, 3225, 1188, 4889, 2741, 260, 8, 28960, 12448
114, 3225, 1188, 4889, 2741, 260, 8, 29004, 12482
115, 3231, 1188, 4895, 2741, 260, 8, 29170, 12571
116, 3249, 1188, 4913, 2741, 260, 8, 29402, 12688
117, 3252, 1188, 4916, 2741, 260, 8, 29432, 12707
118, 3255, 1188, 4919, 2741, 260, 8, 29443, 12716
119, 3276, 1200, 4928, 2741, 260, 8, 29480, 12749
120, 3303, 1206, 4950, 2741, 260, 8, 29686, 12884
121, 3321, 1206, 4969, 2741, 260, 8, 29803, 12925
122, 3336, 1207, 4983, 2741, 260, 8, 29923, 12968
123, 3350, 1209, 4995, 2741, 260, 8, 29942, 12984
124, 3350, 1209, 4995, 2741, 260, 8, 29947, 12989
125, 3353, 1209, 4998, 2741, 260, 8, 29957, 12997
126, 3360, 1210, 5004, 2741, 260, 8, 29964, 13004
127, 3413, 1225, 5053, 2741, 260, 8, 30407, 13182
128, 3483, 1248, 5146, 2741, 260, 8, 30711, 13385
129, 3531, 1266, 5176, 2741, 260, 8, 30955, 13537
130, 3544, 1267, 5191, 2741, 260, 8, 31082, 13592
131, 3598, 1267, 5252, 2741, 260, 8, 31425, 13706
132, 3661, 1302, 5288, 2741, 260, 8, 31483, 13761
133, 3698, 1302, 5336, 2741, 260, 8, 31775, 13840
134, 3727, 1302, 5365, 2741, 260, 8, 32037, 13966
135, 3746, 1302, 5388, 2741, 260, 8, 32257, 14067
136, 3760, 1302, 5406, 2741, 260, 8, 32439, 14113
137, 3778, 1302, 5424, 2741, 260, 8, 32591, 14180
138, 3787, 1302, 5433, 2741, 260, 8, 32608, 14194
139, 3787, 1302, 5433, 2741, 260, 8, 32639, 14220
140, 3787, 1302, 5433, 2741, 260, 8, 32644, 14225
141, 3793, 1302, 5439, 2741, 260, 8, 32659, 14239
142, 3793, 1302, 5439, 2741, 260, 8, 32663, 14242
143, 3864, 1305, 5507, 2741, 260, 8, 33012, 14438
144, 3867, 1305, 5510, 2741, 260, 8, 33112, 14477
145, 3957, 1318, 5594, 2741, 260, 8, 33564, 14698
146, 3976, 1321, 5618, 2741, 260, 8, 33802, 14798
147, 3993, 1321, 5647, 2741, 260, 8, 33991, 14865
148, 4015, 1324, 5668, 2741, 260, 8, 34241, 14973
149, 4036, 1326, 5692, 2741, 260, 8, 34339, 15009
150, 4106, 1340, 5749, 2741, 260, 8, 34546, 15101
151, 4125, 1341, 5770, 2741, 260, 8, 34644, 15137
152, 4149, 1341, 5794, 2741, 260, 8, 34745, 15173
153, 4167, 1343, 5812, 2741, 260, 8, 34885, 15237
154, 4213, 1352, 5875, 2741, 260, 8, 35301, 15439
155, 4237, 1354, 5899, 2741, 260, 8, 35441, 15496
156, 4246, 1354, 5908, 2741, 260, 8, 35551, 15550
157, 4305, 1374, 5959, 2741, 260, 8, 35705, 15606
158, 4339, 1392, 5983, 2747, 266, 8, 35902, 15737
159, 4370, 1396, 6013, 2747, 266, 8, 36165, 15884
160, 4378, 1401, 6016, 2747, 266, 8, 36191, 15910
161, 4399, 1403, 6039, 2747, 266, 8, 36458, 16041
162, 4407, 1403, 6047, 2747, 266, 8, 36581, 16105
163, 4420, 1403, 6070, 2747, 266, 8, 36663, 16131
164, 4450, 1403, 6100, 2747, 266, 8, 36794, 16187
165, 4487, 1405, 6135, 2747, 266, 8, 36930, 16261
166, 4536, 1416, 6183, 2747, 266, 8, 37069, 16345
167, 4570, 1417, 6252, 2747, 266, 8, 37432, 16444
168, 4570, 1417, 6252, 2747, 266, 8, 37438, 16450
169, 4570, 1417, 6252, 2747, 266, 8, 37446, 16458
170, 4570, 1417, 6252, 2747, 266, 8, 37453, 16464
171, 4570, 1417, 6255, 2747, 266, 8, 37457, 16468
172, 4571, 1417, 6258, 2747, 266, 8, 37461, 16472
173, 4627, 1417, 6323, 2747, 266, 8, 37888, 16657
174, 4780, 1479, 6427, 2763, 282, 11, 38354, 16792
175, 4795, 1479, 6442, 2763, 282, 11, 38453, 16827
176, 4807, 1479, 6460, 2763, 282, 11, 38552, 16862
177, 4834, 1482, 6496, 2763, 282, 11, 38839, 16987
178, 4834, 1482, 6496, 2763, 282, 11, 38843, 16991
179, 4834, 1482, 6499, 2763, 282, 11, 38852, 16998
180, 4834, 1482, 6499, 2763, 282, 11, 38858, 17004
181, 4834, 1482, 6499, 2763, 282, 11, 38865, 17010
182, 4834, 1482, 6499, 2763, 282, 11, 38872, 17017
183, 4842, 1487, 6509, 2763, 282, 11, 39015, 17100
184, 4899, 1510, 6578, 2765, 284, 11, 39427, 17283
185, 4940, 1524, 6630, 2770, 289, 11, 39679, 17385
186, 4959, 1528, 6675, 2770, 289, 11, 39884, 17461
187, 4983, 1538, 6690, 2770, 289, 11, 40080, 17577
188, 4985, 1538, 6693, 2770, 289, 11, 40123, 17605
189, 5018, 1544, 6721, 2770, 289, 11, 40320, 17735
190, 5051, 1546, 6758, 2770, 289, 11, 40467, 17805
191, 5109, 1559, 6824, 2771, 290, 11, 40735, 17914
192, 5299, 1607, 6983, 2773, 292, 11, 48239, 21619
193, 5589, 1667, 7332, 2797, 316, 13, 56516, 27725
194, 5997, 1684, 7815, 2797, 316, 13, 58605, 28915
195, 6230, 1737, 8038, 2797, 316, 13, 69090, 38377
196, 6478, 1821, 8263, 2797, 316, 13, 84637, 51596
197, 6678, 1931, 8370, 2817, 336, 15, 86298, 53164
198, 6780, 1977, 8438, 2847, 366, 17, 86776, 53603
199, 7134, 2159, 8624, 2892, 411, 19, 100958, 66083
200, 7543, 2282, 9077, 2939, 458, 22, 109208, 72557
201, 9059, 3052, 9936, 3285, 804, 41, 115749, 78192
202, 11754, 5063, 11970, 5126, 2645, 53, 117804, 79964
203, 13540, 6679, 13767, 6923, 4442, 57, 119470, 81495
204, 16382, 9212, 16641, 9797, 7316, 60, 123896, 85319
205, 16503, 9315, 16784, 9940, 7459, 61, 127698, 88514
206, 16631, 9429, 16919, 10075, 7594, 62, 129559, 90239
207, 16834, 9612, 17132, 10288, 7807, 63, 130493, 91148
208, 16919, 9691, 17225, 10381, 7900, 63, 135498, 96083
209, 17001, 9769, 17303, 10459, 7978, 63, 139554, 100071
210, 17111, 9857, 17402, 10558, 8077, 63, 141716, 102183
211, 17197, 9923, 17513, 10669, 8188, 69, 144853, 104584
212, 17197, 9923, 17532, 10688, 8207, 70, 145402, 104981
213, 17204, 9930, 17565, 10721, 8240, 72, 146154, 105507
214, 17251, 9971, 17659, 10815, 8334, 78, 148611, 107315
215, 17260, 9974, 17714, 10870, 8389, 80, 150170, 108396
216, 17277, 9979, 17826, 10982, 8501, 87, 151504, 109215
217, 17300, 9984, 17932, 11028, 8547, 89, 152642, 110011
218, 17300, 9984, 17959, 11030, 8549, 89, 152973, 110146
219, 17300, 9984, 17959, 11030, 8549, 89, 152996, 110167
220, 17300, 9984, 17959, 11030, 8549, 89, 153031, 110201
221, 17594, 10240, 18507, 11534, 9053, 100, 159329, 115062
222, 18163, 10689, 19186, 12115, 9634, 120, 172805, 124489
223, 18308, 10780, 19474, 12402, 9921, 135, 190964, 141049
224, 18649, 10827, 19876, 12482, 10001, 137, 205123, 153313
225, 18886, 10879, 20088, 12482, 10001, 137, 223604, 169443
226, 19120, 10990, 20304, 12521, 10040, 138, 238145, 182967
227, 19358, 11092, 20727, 12583, 10102, 140, 250402, 193184
228, 19784, 11198, 21396, 12833, 10352, 157, 267142, 207424
229, 21376, 11220, 23402, 12833, 10352, 157, 273324, 209135
230, 24156, 11962, 25462, 12847, 10366, 158, 278019, 211002
231, 28483, 14874, 28962, 15974, 13493, 189, 287863, 216682
232, 28783, 15072, 29597, 16372, 13891, 214, 309130, 235935
233, 29100, 15261, 30189, 16838, 14357, 219, 333248, 258756
234, 29644, 15582, 31011, 17402, 14921, 236, 360790, 285944
235, 30351, 15919, 31647, 17535, 15054, 236, 389940, 314901
236, 31175, 16213, 32448, 17557, 15076, 236, 417026, 341867
237, 31873, 16497, 33179, 17590, 15109, 236, 444018, 368789
238, 32614, 16773, 33926, 17623, 15142, 236, 471586, 396183
239, 33386, 17090, 34679, 17654, 15173, 236, 498504, 423021
240, 34059, 17342, 35366, 17661, 15180, 236, 526109, 450517
241, 34904, 17701, 36159, 17787, 15306, 238, 553851, 477989
242, 35594, 17971, 36858, 17787, 15306, 238, 584910, 509005
243, 36416, 18307, 37659, 17796, 15315, 239, 614987, 539000
244, 37066, 18553, 38322, 17796, 15315, 239, 645783, 569751
245, 37795, 18836, 39033, 17808, 15327, 239, 675304, 599106
246, 38537, 19147, 39786, 17808, 15327, 239, 706005, 629762
247, 39281, 19439, 40521, 17810, 15329, 239, 736653, 660344
248, 39975, 19691, 41253, 17810, 15329, 239, 765135, 688723
249, 40646, 19953, 41928, 17810, 15329, 239, 795157, 718670
250, 41264, 20168, 42605, 17812, 15331, 239, 823753, 747001
251, 41952, 20412, 43325, 17812, 15331, 239, 851378, 774465
252, 42451, 20559, 43891, 17881, 15400, 240, 879525, 802492
253, 43233, 20812, 44718, 18064, 15583, 243, 908021, 830966
254, 43989, 21129, 45418, 18173, 15692, 248, 936030, 858888
255, 45366, 21781, 46368, 18388, 15907, 256, 956798, 878888
256, 45653, 21951, 46539, 18551, 16070, 258, 968452, 890534
257, 45736, 22029, 46614, 18626, 16145, 258, 981858, 903937
258, 46437, 22336, 47196, 18939, 16458, 263, 987870, 907655
259, 46743, 22424, 47526, 18939, 16458, 263, 1003099, 921257
260, 47405, 22913, 48231, 19597, 17116, 285, 1016231, 932484
261, 48072, 23408, 49038, 20404, 17923, 307, 1038344, 953225
262, 48715, 23743, 49608, 20844, 18363, 310, 1058547, 972538
263, 50610, 24651, 51755, 21712, 19231, 334, 1071040, 979138
264, 50780, 24749, 51839, 21770, 19289, 338, 1095209, 1002639
265, 51078, 24913, 52010, 21871, 19390, 340, 1108743, 1015134
266, 51227, 24944, 52228, 21871, 19390, 340, 1117837, 1022397
267, 51778, 25206, 52840, 22002, 19521, 352, 1128685, 1029528
268, 52554, 25709, 53632, 22769, 20288, 395, 1144501, 1043822
269, 52827, 25823, 53924, 22844, 20363, 399, 1155595, 1052712
270, 53137, 25916, 54231, 22867, 20386, 403, 1167170, 1062377
271, 53400, 26045, 54540, 22933, 20452, 409, 1180581, 1074353
272, 53748, 26173, 54946, 22937, 20456, 411, 1193193, 1085209
273, 54168, 26414, 55453, 23318, 20837, 434, 1203456, 1093906
274, 54534, 26543, 55860, 23406, 20925, 443, 1213959, 1102678
275, 55030, 26677, 56399, 23408, 20927, 443, 1223624, 1110057
276, 55445, 26843, 56824, 23440, 20959, 444, 1233958, 1118618
277, 56132, 27166, 57443, 23565, 21084, 448, 1241099, 1123764
278, 56626, 27328, 57929, 23638, 21157, 452, 1249824, 1130242
279, 56781, 27344, 58158, 23638, 21157, 452, 1255280, 1133273
280, 56899, 27344, 58311, 23638, 21157, 452, 1256185, 1133548
281, 56968, 27344, 58386, 23638, 21157, 452, 1256803, 1133720
282, 57123, 27344, 58626, 23638, 21157, 452, 1258160, 1134040
283, 57230, 27344, 58800, 23638, 21157, 452, 1259309, 1134396
284, 57300, 27344, 58975, 23638, 21157, 452, 1260152, 1134585
285, 57480, 27344, 59270, 23638, 21157, 452, 1261474, 1134915
286, 57517, 27344, 59311, 23638, 21157, 452, 1261660, 1134953
287, 57613, 27344, 59556, 23638, 21157, 452, 1262899, 1135327
288, 57655, 27344, 59598, 23638, 21157, 452, 1263260, 1135425
289, 57795, 27344, 59795, 23638, 21157, 452, 1264620, 1135804
290, 57958, 27345, 59997, 23638, 21157, 452, 1265876, 1136138
291, 58130, 27345, 60177, 23638, 21157, 452, 1266733, 1136351
292, 58237, 27345, 60284, 23638, 21157, 452, 1267465, 1136602
293, 58595, 27345, 60642, 23638, 21157, 452, 1269045, 1136991
294, 58772, 27345, 60819, 23638, 21157, 452, 1270069, 1137258
295, 58978, 27345, 61025, 23638, 21157, 452, 1271066, 1137531
296, 59211, 27345, 61258, 23638, 21157, 452, 1272277, 1137775
297, 59377, 27345, 61424, 23638, 21157, 452, 1272982, 1137912
298, 59599, 27345, 61646, 23638, 21157, 452, 1274180, 1138200
299, 59881, 27347, 61927, 23638, 21157, 452, 1275937, 1138754
300, 59951, 27347, 61997, 23638, 21157, 452, 1276419, 1138912
301, 60251, 27347, 62297, 23638, 21157, 452, 1278114, 1139279
302, 60392, 27347, 62438, 23638, 21157, 452, 1279162, 1139591
303, 60631, 27347, 62677, 23638, 21157, 452, 1280425, 1139915
304, 60768, 27347, 62814, 23638, 21157, 452, 1281339, 1140206
305, 61008, 27347, 63056, 23638, 21157, 452, 1282492, 1140406
306, 61133, 27347, 63181, 23638, 21157, 452, 1283212, 1140553
307, 61422, 27353, 63464, 23638, 21157, 452, 1286529, 1141367
308, 61640, 27375, 63660, 23638, 21157, 452, 1297191, 1149258
309, 61742, 27399, 63738, 23638, 21157, 452, 1308916, 1159671
310, 61964, 27450, 63909, 23638, 21157, 452, 1318109, 1166913
311, 62143, 27473, 64065, 23638, 21157, 452, 1324777, 1171770
312, 62466, 27482, 64379, 23638, 21157, 452, 1336221, 1180757
313, 63014, 27616, 64795, 23638, 21157, 452, 1354258, 1196454
314, 63614, 27848, 65164, 23648, 21167, 452, 1367791, 1207802
315, 64020, 27952, 65474, 23648, 21167, 452, 1382366, 1221485
316, 64381, 28034, 65835, 23648, 21167, 452, 1401251, 1238687
317, 64700, 28094, 66141, 23648, 21167, 452, 1412062, 1247788
318, 65000, 28157, 66387, 23648, 21167, 452, 1430884, 1264614
319, 65190, 28240, 66571, 23658, 21177, 454, 1441800, 1274877
320, 65530, 28410, 66871, 23757, 21276, 457, 1455401, 1286651
321, 65901, 28535, 67334, 23765, 21284, 459, 1468498, 1297836
322, 66592, 28611, 68195, 23773, 21292, 461, 1481538, 1308089
323, 67942, 28635, 69960, 23773, 21292, 461, 1487929, 1310008
324, 68157, 28672, 70145, 23773, 21292, 461, 1496406, 1316353
325, 68461, 28692, 70436, 23773, 21292, 461, 1506757, 1323544
326, 68740, 28779, 70628, 23773, 21292, 461, 1522178, 1337651
327, 69502, 29081, 71099, 23828, 21347, 466, 1533269, 1347385
328, 70686, 29515, 71849, 23834, 21353, 467, 1553875, 1365989
329, 71961, 30155, 72833, 24153, 21672, 486, 1576010, 1387129
330, 72130, 30238, 73061, 24235, 21754, 494, 1590988, 1399156
331, 72185, 30275, 73136, 24310, 21829, 500, 1615989, 1423801
332, 72258, 30293, 73259, 24333, 21852, 502, 1624113, 1430677
333, 72677, 30472, 73871, 24428, 21947, 507, 1635244, 1437322
334, 73621, 31074, 74707, 25175, 22694, 557, 1650414, 1450771
335, 74650, 31565, 75584, 25632, 23151, 567, 1663111, 1460569
336, 74775, 31610, 75842, 25652, 23171, 570, 1674738, 1470299
337, 74939, 31698, 76122, 25761, 23280, 579, 1689541, 1483393
338, 75254, 31855, 76617, 26075, 23594, 600, 1701922, 1493753
339, 75554, 32001, 77015, 26258, 23777, 616, 1709776, 1499566
340, 76088, 32149, 77533, 26323, 23842, 622, 1721619, 1509329
341, 76533, 32256, 77994, 26323, 23842, 622, 1731849, 1517431
342, 77044, 32403, 78503, 26333, 23852, 623, 1740260, 1523661
343, 77633, 32638, 79088, 26445, 23964, 628, 1748766, 1529871
344, 77921, 32660, 79445, 26445, 23964, 628, 1757970, 1535944
345, 78189, 32660, 79801, 26445, 23964, 628, 1760109, 1536490
346, 78514, 32660, 80256, 26445, 23964, 628, 1762576, 1537106
347, 78793, 32660, 80692, 26445, 23964, 628, 1764597, 1537627
348, 79028, 32660, 81060, 26445, 23964, 628, 1766884, 1538231
349, 79410, 32660, 81458, 26445, 23964, 628, 1768951, 1538685
350, 79928, 32660, 81976, 26445, 23964, 628, 1771475, 1539226
351, 80402, 32660, 82450, 26445, 23964, 628, 1773832, 1539738
352, 80853, 32660, 82901, 26445, 23964, 628, 1776048, 1540168
353, 81318, 32660, 83366, 26445, 23964, 628, 1778766, 1540852
354, 81791, 32661, 83838, 26445, 23964, 628, 1781316, 1541374
355, 82235, 32664, 84280, 26445, 23964, 628, 1783634, 1541872
356, 82661, 32664, 84706, 26445, 23964, 628, 1787311, 1542628
357, 82860, 32694, 84875, 26445, 23964, 628, 1799333, 1551664
358, 82926, 32708, 84929, 26445, 23964, 628, 1811316, 1562303
359, 83065, 32727, 85049, 26445, 23964, 628, 1821427, 1570278
360, 83467, 32727, 85452, 26445, 23964, 628, 1831664, 1577457
361, 83925, 32832, 85805, 26445, 23964, 628, 1848482, 1591591
362, 84445, 33016, 86143, 26451, 23970, 629, 1863863, 1604914
363, 84738, 33075, 86378, 26451, 23970, 629, 1879160, 1619137
364, 85132, 33142, 86708, 26451, 23970, 629, 1896936, 1635231
365, 85336, 33175, 86916, 26451, 23970, 629, 1910411, 1646630
366, 85673, 33268, 87182, 26457, 23976, 629, 1928128, 1662484
367, 85788, 33293, 87272, 26458, 23977, 629, 1939950, 1673850
368, 86192, 33390, 87647, 26458, 23977, 629, 1954706, 1686280
369, 86663, 33569, 88191, 26486, 24005, 631, 1967962, 1697626
370, 87575, 33599, 89373, 26490, 24009, 632, 1978751, 1704931
371, 88783, 33616, 90805, 26490, 24009, 632, 1986721, 1708128
372, 89256, 33764, 91144, 26490, 24009, 632, 2001397, 1720406
373, 90239, 34162, 91740, 26512, 24031, 636, 2015668, 1732747
374, 91517, 34621, 92559, 26512, 24031, 636, 2037632, 1753394
375, 91949, 34798, 92898, 26571, 24090, 641, 2057053, 1771651
376, 92120, 34875, 93117, 26585, 24104, 643, 2074363, 1785656
377, 92232, 34892, 93373, 26585, 24104, 643, 2086854, 1795185
378, 92862, 35241, 94047, 26991, 24510, 682, 2099562, 1804877
379, 93014, 35293, 94285, 27003, 24522, 682, 2113999, 1816652
380, 93247, 35360, 94634, 27003, 24522, 682, 2129412, 1829938
381, 93479, 35431, 94916, 27012, 24531, 683, 2137188, 1836210
382, 93695, 35499, 95136, 27018, 24537, 684, 2143155, 1841023
383, 94062, 35594, 95600, 27019, 24538, 684, 2153063, 1848331
384, 94393, 35650, 96040, 27022, 24541, 684, 2162998, 1855947
385, 94924, 35783, 96552, 27028, 24547, 684, 2170700, 1860978
386, 95288, 35838, 96947, 27028, 24547, 684, 2181655, 1868454
387, 95592, 35840, 97364, 27028, 24547, 684, 2183988, 1869067
388, 96015, 35840, 97863, 27028, 24547, 684, 2186942, 1869796
389, 96396, 35841, 98340, 27028, 24547, 684, 2189070, 1870342
390, 96719, 35842, 98742, 27028, 24547, 684, 2191660, 1870962
391, 97097, 35843, 99144, 27028, 24547, 684, 2193935, 1871547
392, 97717, 35843, 99764, 27028, 24547, 684, 2196932, 1872178
393, 98194, 35843, 100241, 27028, 24547, 684, 2199195, 1872638
394, 98719, 35844, 100765, 27028, 24547, 684, 2202146, 1873374
395, 99162, 35844, 101209, 27028, 24547, 684, 2204814, 1873947
396, 99684, 35844, 101732, 27028, 24547, 684, 2207392, 1874475
397, 100146, 35848, 102190, 27028, 24547, 684, 2211058, 1875221
398, 100401, 35871, 102422, 27028, 24547, 684, 2222175, 1883113
399, 100461, 35880, 102473, 27028, 24547, 684, 2233140, 1892721
400, 100652, 35910, 102634, 27028, 24547, 684, 2243976, 1901112
401, 100956, 35924, 102926, 27028, 24547, 684, 2252999, 1906776
402, 101403, 36027, 103270, 27028, 24547, 684, 2268718, 1919821
403, 101779, 36105, 103570, 27028, 24547, 684, 2284112, 1932789
404, 102235, 36169, 103966, 27028, 24547, 684, 2296766, 1943262
405, 102450, 36217, 104133, 27028, 24547, 684, 2312755, 1957956
406, 102963, 36420, 104481, 27075, 24594, 685, 2325889, 1969041
407, 103670, 36496, 105258, 27075, 24594, 685, 2337644, 1977931
408, 105063, 36519, 107087, 27075, 24594, 685, 2344325, 1980070
409, 105388, 36534, 107407, 27075, 24594, 685, 2357833, 1989192
410, 106112, 36812, 107855, 27125, 24644, 691, 2373023, 2001656
411, 106914, 37090, 108389, 27130, 24649, 691, 2388475, 2015282
412, 108490, 37679, 109466, 27133, 24652, 692, 2410518, 2035993
413, 108642, 37736, 109697, 27134, 24653, 692, 2428417, 2050734
414, 109001, 37782, 110442, 27134, 24653, 692, 2441145, 2059647
415, 109188, 37821, 110769, 27134, 24653, 692, 2450664, 2067389
416, 109587, 38001, 111205, 27244, 24763, 700, 2457623, 2072559
417, 109749, 38030, 111470, 27244, 24763, 700, 2472124, 2084957
418, 110090, 38068, 111815, 27244, 24763, 700, 2481610, 2091982
419, 110457, 38108, 112164, 27244, 24763, 700, 2491375, 2099549
420, 110869, 38139, 112608, 27244, 24763, 700, 2500491, 2106023
421, 111225, 38174, 113089, 27244, 24763, 700, 2510069, 2112699
