index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
364, 125636239, ( 1931 206 309 546 916 925 1110 1199 1347 ), ( 0 0 880 0 880 0 0 0 0 ), ( 1 1 3 1 3 1 1 1 1 ), ( 0 0 0 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 1 1 1 )
365, 116349705, ( 1368 1371 1516 1519 1581 1611 1614 1646 1669 1734 1737 1778 1790 1833 1835 1849 1887 1890 1893 2034 73 114 117 443 446 539 625 628 631 655 755 831 834 869 872 906 909 941 944 1019 1132 1135 1206 1282 1309 ), ( 0 0 0 880 0 0 880 0 0 0 880 0 0 0 0 793 0 0 880 0 0 0 880 0 880 0 0 0 880 0 880 0 880 0 880 0 880 0 880 0 0 761 0 880 0 ), ( 1 2 2 3 2 2 3 2 1 2 3 2 1 1 2 3 1 2 3 2 2 2 3 2 3 2 1 2 3 1 3 2 3 2 3 2 3 2 3 2 2 3 2 3 2 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
366, 125636232, ( 1369 1514 1579 1609 1644 1732 1749 1776 1791 1855 1888 1936 2032 71 79 112 127 441 537 626 725 751 829 867 904 939 1015 1017 1130 1204 1276 1278 1307 ), ( 880 880 880 880 880 880 880 880 880 880 880 880 880 880 880 880 0 880 880 880 0 880 880 880 880 880 0 880 761 880 0 880 880 ), ( 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 2 3 3 3 3 3 2 3 3 3 2 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
367, 116349706, ( 1372 1517 1520 1582 1612 1615 1647 1735 1738 1779 1836 1850 1891 1894 1943 1946 2035 21 42 70 74 78 115 118 335 444 447 540 629 632 732 756 832 835 870 873 907 910 942 945 1020 1133 1136 1207 1283 1310 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 2 1 1 2 1 1 2 1 1 2 1 2 2 3 1 1 1 1 1 1 1 2 1 1 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 1 2 1 2 1 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
368, 125636233, ( 1518 1613 1736 1750 1752 1792 1794 1856 1858 1892 1937 1939 80 100 116 128 445 630 752 754 833 871 908 943 1016 1134 1277 1279 1281 1311 ), ( 880 880 880 0 880 0 880 0 880 880 0 880 0 880 880 0 880 880 0 880 880 880 880 880 0 761 0 0 880 880 ), ( 3 3 3 2 3 2 3 2 3 3 2 3 2 3 3 1 3 3 2 3 3 3 3 3 1 3 1 2 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
369, 116349707, ( 1521 1616 1739 1851 1895 1972 20 41 69 77 119 220 334 448 633 757 836 874 911 946 1137 1284 ), ( 0 0 0 0 0 880 0 0 0 0 0 880 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 3 2 2 2 2 1 3 2 1 1 1 1 1 1 1 1 1 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
370, 116349704, ( 1367 1370 1515 1580 1610 1645 1668 1733 1777 1789 1832 1834 1886 1889 1942 2033 72 113 442 538 624 627 654 731 830 868 905 940 1018 1131 1205 1308 ), ( 0 880 880 880 880 880 0 880 880 0 0 793 0 880 880 880 880 880 880 880 0 880 0 0 880 880 880 880 880 761 880 880 ), ( 2 3 3 3 3 3 2 3 3 2 2 3 2 3 3 3 3 3 3 3 2 3 2 2 3 3 3 3 3 3 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
371, 125636238, ( 1866 1930 1932 2041 174 205 310 414 545 816 912 924 1109 1198 1346 ), ( 0 0 880 0 0 0 0 0 0 0 880 0 0 0 0 ), ( 1 2 3 1 1 2 2 1 2 1 3 2 2 2 2 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
372, 19313205, ( 1483 1702 1998 182 201 207 235 237 290 391 462 468 599 682 697 700 718 770 894 951 1051 1194 1220 1233 ), ( 393 393 393 393 393 393 0 393 393 393 393 393 393 393 393 393 393 393 393 393 393 393 393 393 ), ( 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
373, 119617592, ( 1355 1490 1605 1665 1679 153 769 1116 1219 1247 ), ( 0 0 0 0 0 0 0 0 0 0 ), ( 1 2 1 1 1 1 1 1 1 1 ), ( 1 1 1 1 1 1 1 1 1 1 ), ( 1 1 1 1 1 1 1 1 1 1 )
374, 119617591, ( 1354 1489 1604 1664 1678 152 768 1115 1218 1246 ), ( 0 629 0 0 0 0 0 0 0 0 ), ( 2 3 2 2 2 2 2 2 2 2 ), ( 1 1 1 1 1 1 1 1 1 1 ), ( 1 1 1 1 1 1 1 1 1 1 )
375, 20026765, ( 1722 1724 403 509 676 787 789 1066 1090 1092 1105 1304 ), ( 0 0 800 800 800 0 800 0 0 800 800 800 ), ( 1 2 3 3 3 2 3 2 2 3 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 )
376, 125636240, ( 1373 1673 1265 ), ( 880 774 880 ), ( 3 3 3 ), ( 0 0 0 ), ( 1 1 1 )
377, 20026747, ( 149 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
378, 19313206, ( 1484 1486 1626 1703 1740 1999 2001 183 185 202 208 210 236 238 240 276 291 293 392 394 427 463 465 469 600 602 683 685 698 701 719 721 758 771 773 878 895 897 952 1052 1071 1195 1221 1223 1234 1251 ), ( 0 393 393 0 393 0 393 0 393 0 0 393 0 0 393 393 0 393 0 393 393 0 393 0 0 393 0 393 0 0 0 393 393 0 393 393 0 393 0 0 393 0 0 393 0 393 ), ( 2 3 3 2 3 2 3 2 3 2 2 3 1 2 3 3 2 3 2 3 3 2 3 2 2 3 2 3 2 2 2 3 3 2 3 3 2 3 2 2 3 2 2 3 2 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
379, 125636236, ( 1810 1865 1952 1975 2028 2039 18 39 67 75 88 172 223 279 357 412 814 1054 ), ( 880 0 880 880 880 880 761 761 880 880 761 880 880 880 880 880 880 880 ), ( 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
380, 59588317, ( 2047 477 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
381, 19313166, ( 1803 1879 1904 1923 139 559 818 ), ( 399 399 0 399 399 399 0 ), ( 3 3 1 3 3 3 2 ), ( 1 1 1 1 1 1 1 ), ( 1 1 1 1 1 1 1 )
382, 19313162, ( 1620 1705 1729 1773 1828 133 ), ( 399 399 399 399 399 399 ), ( 3 3 3 3 3 3 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 )
383, 19313193, ( 1983 ), ( 394 ), ( 3 ), ( 0 ), ( 1 )
384, 119000001, ( 1632 ), ( 866 ), ( 3 ), ( 0 ), ( 1 )
385, 41155723, ( 2037 1173 ), ( 0 0 ), ( 2 1 ), ( 0 0 ), ( 1 1 )
386, 116349710, ( 1562 1592 1694 1933 1948 1955 1978 1988 2031 24 177 226 229 282 285 360 363 454 514 597 607 664 913 995 1006 1057 1063 1256 1319 ), ( 0 0 0 880 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 880 0 0 0 0 0 0 ), ( 2 2 2 3 1 1 1 2 1 2 2 1 2 1 2 1 2 2 2 2 2 2 3 2 2 1 2 2 2 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
387, 59588316, ( 2046 476 ), ( 0 0 ), ( 2 2 ), ( 1 1 ), ( 1 1 )
388, 19313165, ( 817 1030 ), ( 399 385 ), ( 3 3 ), ( 1 1 ), ( 1 1 )
389, 100909909, ( 1767 2026 156 170 577 670 ), ( 613 0 0 0 0 0 ), ( 3 2 1 2 2 2 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 )
390, 20026760, ( 1495 1815 1862 1882 1909 649 ), ( 800 0 0 800 0 800 ), ( 3 1 2 3 2 3 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 )
391, 41155719, ( 14 16 66 1059 ), ( 0 0 0 0 ), ( 1 2 1 2 ), ( 0 0 0 0 ), ( 1 1 1 1 )
392, 118999999, ( 1634 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
393, 41155721, ( 1382 1950 2005 2036 542 799 1151 1171 ), ( 0 0 0 393 0 0 0 393 ), ( 2 2 2 3 2 2 2 3 ), ( 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 )
394, 116349708, ( 1944 1947 1953 1973 1976 2029 19 40 68 76 221 224 280 333 358 1055 ), ( 0 0 880 0 880 880 761 761 880 880 0 880 880 793 880 880 ), ( 1 2 3 2 3 3 3 3 3 3 2 3 3 3 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
395, 20026758, ( 1456 1813 51 93 95 289 308 376 451 483 501 552 793 1178 ), ( 0 800 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 3 1 1 2 1 1 1 1 1 2 1 2 2 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
396, 19313217, ( 1361 1363 1392 1506 1508 1530 1572 1574 1596 1869 1919 111 747 749 1238 1240 1293 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 2 1 1 2 1 1 2 1 1 1 1 1 2 1 2 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
397, 19313161, ( 1621 1706 1717 1730 1774 1829 1853 120 134 424 811 ), ( 0 0 399 0 0 0 0 399 0 399 399 ), ( 2 2 3 2 2 2 2 3 2 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 )
398, 20026762, ( 1478 1497 1884 1897 167 651 ), ( 0 0 0 0 0 0 ), ( 2 1 1 2 2 1 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 )
399, 4201418, ( 82 ), ( 12 ), ( 3 ), ( 0 ), ( 1 )
400, 4201417, ( 83 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
401, 4201422, ( 1474 1653 1123 ), ( 12 0 12 ), ( 3 1 3 ), ( 1 1 1 ), ( 1 1 1 )
402, 17681835, ( 828 992 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
403, 12219584, ( 1838 180 372 ), ( 0 0 0 ), ( 2 2 2 ), ( 1 1 1 ), ( 1 1 1 )

