index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
42, 100101, 12518, 101150, 6612, 6612, 162, 245561, 171577
43, 101883, 13446, 103011, 7761, 7761, 180, 269839, 194864
44, 102652, 13451, 103858, 7765, 7765, 180, 304661, 227972
45, 104784, 14463, 105824, 8660, 8660, 190, 327932, 249923
46, 106260, 15330, 107443, 9659, 9659, 201, 354641, 275706
47, 107411, 15517, 108496, 9850, 9850, 202, 387843, 307249
48, 109623, 16549, 110649, 11127, 11127, 217, 410884, 328841
49, 111411, 17551, 112457, 12234, 12234, 232, 436108, 352992
50, 112186, 17559, 113357, 12234, 12234, 232, 471668, 386884
51, 113846, 18501, 114961, 13308, 913, 5, 486720, 401018
52, 114310, 18504, 115423, 13308, 913, 5, 508875, 422279
53, 115648, 19317, 116883, 14087, 1692, 18, 523001, 435872
54, 116639, 19580, 117620, 14347, 1952, 20, 542054, 453851
55, 117060, 19654, 118125, 14347, 1952, 20, 563264, 474199
56, 118592, 20634, 119599, 15368, 2973, 31, 574266, 484583
57, 119050, 20640, 120058, 15368, 2973, 31, 595880, 505329
58, 119958, 21233, 121204, 16028, 3633, 42, 609772, 518674
59, 120947, 21585, 122057, 16404, 4009, 44, 627444, 535300
60, 121364, 21593, 122573, 16404, 4009, 44, 649590, 556562
61, 123096, 22584, 124161, 17395, 5000, 55, 660592, 566926
62, 123551, 22597, 124611, 17395, 5000, 55, 681719, 587129
63, 124616, 23270, 125851, 17966, 5571, 59, 695979, 600778
64, 125592, 23580, 126670, 18244, 5849, 63, 714381, 618049
65, 125900, 23588, 127044, 18244, 5849, 63, 735611, 638484
66, 127534, 24639, 128573, 19235, 6840, 74, 745791, 647974
67, 128013, 24652, 129053, 19235, 6840, 74, 766665, 667907
68, 129516, 25635, 130576, 20233, 7838, 88, 779654, 680232
69, 130090, 25643, 131156, 20233, 7838, 88, 799314, 698870
70, 130701, 25849, 131956, 20479, 8084, 98, 817917, 716761
71, 132190, 26675, 133216, 21377, 8982, 104, 832648, 730614
72, 132604, 26679, 133714, 21377, 8982, 104, 854086, 750967
73, 134217, 27695, 135250, 22375, 9980, 114, 865891, 762194
74, 134633, 27697, 135667, 22375, 9980, 114, 887182, 782605
75, 135409, 28041, 136672, 22834, 10439, 124, 905633, 800250
76, 136745, 28727, 137772, 23581, 11186, 129, 920753, 814486
77, 137202, 28736, 138310, 23581, 11186, 129, 942772, 835547
78, 138596, 29556, 139816, 24607, 12212, 144, 954461, 846375
79, 139142, 29563, 140363, 24607, 12212, 144, 975509, 866415
80, 140596, 30501, 141726, 25408, 13013, 151, 989559, 879967
81, 141258, 30566, 142339, 25483, 13088, 152, 1010297, 899633
82, 141630, 30567, 142837, 25483, 13088, 152, 1031420, 919848
83, 143368, 31605, 144383, 26602, 14207, 167, 1042796, 930572
84, 143885, 31610, 144918, 26602, 14207, 167, 1064369, 951178
85, 145357, 32547, 146468, 27576, 15181, 182, 1076755, 962819
86, 145850, 32562, 146954, 27576, 15181, 182, 1096705, 981755
87, 146931, 33076, 148101, 28037, 15642, 187, 1112614, 996831
88, 148029, 33557, 149092, 28532, 16137, 193, 1129771, 1012941
89, 148602, 33664, 149744, 28560, 16165, 195, 1150523, 1032796
90, 150175, 34582, 151205, 29619, 17224, 205, 1162926, 1044357
91, 150636, 34595, 151715, 29619, 17224, 205, 1184396, 1064850
92, 152035, 35420, 153258, 30541, 18146, 215, 1197206, 1076882
93, 152432, 35428, 153658, 30541, 18146, 215, 1217986, 1096665
94, 154198, 36530, 155191, 31487, 19092, 226, 1230372, 1108480
95, 154657, 36542, 155649, 31487, 19092, 226, 1250666, 1127706
96, 155849, 37276, 156875, 32147, 19752, 235, 1265237, 1141717
97, 156770, 37566, 157806, 32459, 20064, 243, 1281881, 1157126
98, 158370, 38570, 159408, 33584, 21189, 257, 1295211, 1169765
99, 158943, 38584, 159990, 33584, 21189, 257, 1313624, 1186931
100, 160351, 39551, 161425, 34618, 22223, 270, 1327213, 1199884
101, 160743, 39565, 161818, 34643, 22248, 275, 1345499, 1217019
102, 162272, 40481, 163213, 35589, 23194, 292, 1358444, 1229163
103, 162511, 40484, 163691, 35839, 23444, 299, 1379281, 1248989
104, 163884, 41282, 165022, 36548, 24153, 309, 1393262, 1262343
105, 164678, 41471, 165767, 36742, 24347, 311, 1410738, 1278726
106, 166193, 42427, 167288, 37847, 25452, 334, 1423270, 1290400
107, 166766, 42462, 167847, 37847, 25452, 334, 1441864, 1307738
108, 168233, 43477, 169272, 38931, 26536, 354, 1455355, 1320445
109, 168732, 43492, 169776, 38931, 26536, 354, 1473914, 1337926
110, 170368, 44510, 171401, 39969, 27574, 371, 1486869, 1349995
111, 170904, 44528, 171954, 39969, 27574, 371, 1507486, 1369606
112, 172343, 45509, 173402, 40959, 28564, 382, 1520639, 1382117
113, 172937, 45517, 174005, 40959, 28564, 382, 1539434, 1399723
114, 174395, 46471, 175493, 42041, 29646, 399, 1551346, 1410724
115, 174842, 46483, 175943, 42041, 29646, 399, 1570887, 1429253
116, 176361, 47474, 177431, 43144, 30749, 414, 1583638, 1441220
117, 176850, 47487, 177917, 43144, 30749, 414, 1603328, 1459830
118, 178271, 48446, 179363, 44157, 31762, 431, 1616485, 1472322
119, 178738, 48462, 179822, 44157, 31762, 431, 1636051, 1490860
120, 180297, 49430, 181372, 45087, 32692, 449, 1649203, 1503338
121, 180912, 49437, 181996, 45087, 32692, 449, 1669244, 1522270
122, 182527, 50434, 183579, 46145, 33750, 461, 1681928, 1534236
123, 183120, 50472, 184143, 46145, 33750, 461, 1700133, 1551169
124, 184438, 51389, 185543, 47194, 34799, 479, 1712927, 1563106
125, 185542, 51752, 186464, 47365, 34970, 480, 1729526, 1578615
126, 186568, 52396, 187624, 48262, 35867, 500, 1743828, 1591862
127, 187548, 52824, 188621, 48661, 36266, 506, 1759445, 1606657
128, 193803, 54596, 195851, 50316, 37921, 528, 1762755, 1607481
129, 230554, 54596, 232602, 50316, 37921, 528, 1777407, 1607481
130, 262367, 54596, 264415, 50316, 37921, 528, 1790237, 1607481
131, 294386, 54596, 296434, 50316, 37921, 528, 1803797, 1607511
132, 304295, 54596, 306343, 50316, 37921, 528, 1807206, 1607511
133, 313940, 54596, 315988, 50316, 37921, 528, 1810527, 1607511
134, 323195, 54596, 325243, 50316, 37921, 528, 1813712, 1607511
135, 332549, 54596, 334597, 50316, 37921, 528, 1816932, 1607511
136, 354896, 54596, 356944, 50316, 37921, 528, 1824704, 1607515
137, 361455, 54596, 363503, 50316, 37921, 528, 1831415, 1607517
138, 367919, 54596, 369967, 50316, 37921, 528, 1838903, 1607517
139, 377599, 55551, 379540, 50316, 37921, 528, 1843893, 1608244
140, 387218, 55867, 389203, 50316, 37921, 528, 1847773, 1608374
141, 396710, 55870, 398758, 50316, 37921, 528, 1851619, 1608375
142, 405566, 55870, 407614, 50316, 37921, 528, 1855179, 1608375
143, 409684, 55927, 411732, 50316, 37921, 528, 1863217, 1608965
144, 414890, 55927, 416938, 50316, 37921, 528, 1870108, 1608967
145, 419822, 55927, 421870, 50316, 37921, 528, 1876976, 1608969
146, 422701, 55927, 424749, 50316, 37921, 528, 1884066, 1610724
147, 425490, 56907, 426558, 50619, 38224, 535, 1891273, 1616433
148, 426877, 57254, 428052, 50649, 38254, 535, 1900666, 1623666
149, 428680, 58286, 429715, 51744, 39349, 553, 1908351, 1629665
150, 430457, 59254, 431545, 52736, 40341, 570, 1918067, 1637835
151, 432232, 60167, 433361, 53846, 41451, 591, 1925644, 1643796
152, 433698, 60710, 435222, 54450, 42055, 596, 1937375, 1653694
153, 435391, 61236, 436457, 54964, 42569, 602, 1946818, 1661272
154, 437247, 62229, 438322, 56078, 43683, 626, 1955343, 1668385
155, 439022, 63242, 440064, 57162, 44767, 648, 1962915, 1674576
156, 440733, 64191, 441816, 58164, 45769, 665, 1971554, 1681833
157, 442596, 65149, 443411, 58888, 46493, 676, 1979892, 1688532
158, 443696, 65542, 444760, 59532, 47137, 693, 1990683, 1697429
159, 445184, 66144, 446306, 60247, 47852, 702, 1999864, 1704836
160, 447135, 67186, 448191, 61299, 48904, 713, 2006735, 1710355
161, 448577, 68034, 449746, 62414, 50019, 735, 2016099, 1717920
162, 450304, 68999, 451443, 63455, 51060, 760, 2024030, 1724362
163, 451897, 69645, 453177, 64147, 51752, 776, 2034004, 1732766
164, 453250, 70026, 454346, 64501, 52106, 779, 2044293, 1741126
165, 455032, 71080, 456020, 65572, 53177, 797, 2053902, 1749258
166, 456666, 72012, 457777, 66630, 54235, 817, 2062104, 1755983
167, 458360, 72886, 459521, 67705, 55310, 844, 2069101, 1761657
168, 460247, 73910, 461272, 68683, 56288, 864, 2075498, 1766694
169, 462196, 74967, 462933, 69578, 57183, 874, 2082979, 1772340
170, 463205, 75335, 464255, 70207, 57812, 892, 2091969, 1779233
171, 464772, 76031, 465925, 70970, 58575, 911, 2100392, 1785960
172, 466387, 76997, 467438, 71938, 59543, 922, 2108493, 1792670
173, 468232, 77973, 469304, 72997, 60602, 949, 2117388, 1800041
174, 469956, 78943, 471026, 74097, 61702, 971, 2124865, 1805921
175, 471767, 79904, 472860, 75106, 62711, 980, 2133548, 1813105
176, 473078, 80260, 473976, 75224, 62829, 983, 2145102, 1822734
177, 474335, 80902, 475450, 76157, 63762, 1009, 2154641, 1830596
178, 476366, 81876, 477448, 77219, 64824, 1020, 2162163, 1836645
179, 478527, 82849, 479628, 78209, 65814, 1031, 2171942, 1844958
180, 480178, 83798, 481282, 79278, 66883, 1044, 2180212, 1851756
181, 481558, 84271, 482575, 79665, 67270, 1046, 2191208, 1860931
182, 483086, 84894, 484308, 80392, 67997, 1068, 2199311, 1867256
183, 485034, 85926, 486039, 81468, 69073, 1080, 2207939, 1874563
184, 486685, 86881, 487755, 82550, 70155, 1098, 2215883, 1881011
185, 488521, 87977, 489474, 83764, 71369, 1122, 2223072, 1886811
186, 490390, 89008, 491422, 84894, 72499, 1148, 2229914, 1892264
187, 492240, 89939, 493370, 85946, 73551, 1161, 2237019, 1897507
188, 494022, 90711, 494735, 86432, 74037, 1167, 2245532, 1904370
189, 495460, 91476, 496429, 87512, 75117, 1191, 2253562, 1910702
190, 497014, 92167, 498198, 88189, 75794, 1201, 2261712, 1917179
191, 498878, 93205, 499868, 89292, 76897, 1213, 2268953, 1922943
192, 500722, 94275, 501718, 90510, 78115, 1238, 2276311, 1928949
193, 502358, 95132, 503552, 91598, 79203, 1247, 2283704, 1934355
194, 504240, 96164, 505259, 92703, 80308, 1264, 2290857, 1940138
195, 506136, 97240, 506954, 93647, 81252, 1288, 2299163, 1946771
196, 507780, 98227, 508717, 94772, 82377, 1299, 2306564, 1952818
197, 509420, 98964, 510433, 95558, 83163, 1319, 2314139, 1958895
198, 511143, 99767, 511969, 96210, 83815, 1329, 2321837, 1965091
199, 512465, 100559, 513325, 97098, 84703, 1348, 2329666, 1971403
200, 515533, 102524, 517552, 99185, 86790, 1377, 2331892, 1972358
201, 554901, 102524, 556949, 99185, 86790, 1377, 2346153, 1972358
202, 588712, 102524, 590760, 99185, 86790, 1377, 2358613, 1972358
203, 627464, 102524, 629512, 99185, 86790, 1377, 2373736, 1972382
204, 637766, 102524, 639814, 99185, 86790, 1377, 2377283, 1972382
205, 647918, 102524, 649966, 99185, 86790, 1377, 2380779, 1972382
206, 657221, 102524, 659269, 99185, 86790, 1377, 2383980, 1972382
207, 666872, 102524, 668920, 99185, 86790, 1377, 2387301, 1972382
208, 690171, 102524, 692219, 99185, 86790, 1377, 2395702, 1972391
209, 696328, 102524, 698376, 99185, 86790, 1377, 2402561, 1972391
210, 702811, 102524, 704859, 99185, 86790, 1377, 2410023, 1972416
211, 712932, 103571, 714875, 99185, 86790, 1377, 2414565, 1973155
212, 722847, 103661, 724895, 99185, 86790, 1377, 2418583, 1973185
213, 732522, 103661, 734570, 99185, 86790, 1377, 2422469, 1973185
214, 740661, 103695, 742675, 99185, 86790, 1377, 2427206, 1973522
215, 745114, 103723, 747162, 99185, 86790, 1377, 2434698, 1973745
216, 750158, 103723, 752206, 99185, 86790, 1377, 2441491, 1973748
217, 755320, 103723, 757368, 99185, 86790, 1377, 2448422, 1973750
218, 757697, 103732, 759736, 99185, 86790, 1377, 2456197, 1977117
219, 759237, 103895, 761113, 99185, 86790, 1377, 2465086, 1983547
220, 760286, 104017, 762128, 99185, 86790, 1377, 2475560, 1991640
221, 761907, 104244, 763704, 99185, 86790, 1377, 2486137, 1999752
222, 762954, 104369, 764762, 99185, 86790, 1377, 2496137, 2007583
223, 764188, 104519, 766037, 99185, 86790, 1377, 2506283, 2015467
224, 765238, 104724, 766983, 99185, 86790, 1377, 2516202, 2023183
225, 766492, 104856, 768249, 99185, 86790, 1377, 2525608, 2030275
226, 767682, 105014, 769528, 99185, 86790, 1377, 2537763, 2039668
227, 768879, 105172, 770659, 99185, 86790, 1377, 2547770, 2047430
228, 770221, 105312, 772062, 99185, 86790, 1377, 2560277, 2057664
229, 771467, 105540, 773197, 99195, 86800, 1377, 2571211, 2066329
230, 772848, 105704, 774629, 99195, 86800, 1377, 2581500, 2074391
231, 773777, 105826, 775593, 99195, 86800, 1377, 2591971, 2082676
232, 775156, 106012, 776941, 99195, 86800, 1377, 2601997, 2090533
233, 776350, 106219, 778088, 99195, 86800, 1377, 2611289, 2097681
234, 777583, 106375, 779317, 99195, 86800, 1377, 2620516, 2104754
235, 778603, 106511, 780437, 99195, 86800, 1377, 2631754, 2113111
236, 779776, 106706, 781534, 99195, 86800, 1377, 2641856, 2121045
237, 781283, 106812, 783172, 99195, 86800, 1377, 2652798, 2129737
238, 782248, 106993, 784046, 99195, 86800, 1377, 2664273, 2138726
239, 783835, 107251, 785569, 99195, 86800, 1377, 2674398, 2146574
240, 784852, 107387, 786609, 99195, 86800, 1377, 2684880, 2154799
241, 786098, 107587, 787832, 99195, 86800, 1377, 2694520, 2162270
242, 787286, 107735, 789086, 99195, 86800, 1377, 2703660, 2169226
243, 788355, 107891, 790154, 99195, 86800, 1377, 2714168, 2176972
244, 789865, 108116, 791635, 99195, 86800, 1377, 2723654, 2184289
245, 791070, 108305, 792811, 99195, 86800, 1377, 2733514, 2191970
246, 792190, 108451, 794004, 99195, 86800, 1377, 2743007, 2199258
247, 793320, 108677, 795049, 99195, 86800, 1377, 2753146, 2207257
248, 794806, 108830, 796675, 99195, 86800, 1377, 2763177, 2215085
249, 795796, 109016, 797599, 99195, 86800, 1377, 2773204, 2222959
250, 827370, 109047, 829418, 99195, 86800, 1377, 2786481, 2224166
251, 869637, 109047, 871685, 99195, 86800, 1377, 2801669, 2224169
252, 911010, 109047, 913058, 99195, 86800, 1377, 2817533, 2224180
253, 921267, 109047, 923315, 99195, 86800, 1377, 2821063, 2224180
254, 930963, 109047, 933011, 99195, 86800, 1377, 2824399, 2224180
255, 940716, 109047, 942764, 99195, 86800, 1377, 2827756, 2224180
256, 951039, 109047, 953087, 99195, 86800, 1377, 2831311, 2224180
257, 973828, 109047, 975876, 99195, 86800, 1377, 2839503, 2224191
258, 979692, 109047, 981740, 99195, 86800, 1377, 2846082, 2224191
259, 986448, 109047, 988496, 99195, 86800, 1377, 2853713, 2224191
260, 996594, 109999, 998483, 99195, 86800, 1377, 2858334, 2224908
261, 1006536, 110135, 1008581, 99195, 86800, 1377, 2862392, 2224959
262, 1016307, 110135, 1018355, 99195, 86800, 1377, 2866312, 2224959
263, 1024282, 110164, 1026301, 99195, 86800, 1377, 2870994, 2225304
264, 1028673, 110188, 1030721, 99195, 86800, 1377, 2878392, 2225492
265, 1033724, 110188, 1035772, 99195, 86800, 1377, 2885278, 2225495
266, 1038932, 110188, 1040980, 99195, 86800, 1377, 2892208, 2225496
267, 1041354, 110197, 1043393, 99195, 86800, 1377, 2900125, 2229008
268, 1043017, 110358, 1044898, 99195, 86800, 1377, 2909390, 2235803
269, 1044069, 110485, 1045903, 99195, 86800, 1377, 2919837, 2243861
270, 1045668, 110712, 1047474, 99195, 86800, 1377, 2930394, 2252049
271, 1046732, 110862, 1048527, 99195, 86800, 1377, 2940446, 2259949
272, 1048013, 111018, 1049843, 99195, 86800, 1377, 2950612, 2267690
273, 1049030, 111211, 1050786, 99195, 86800, 1377, 2960828, 2275711
274, 1050294, 111366, 1052041, 99195, 86800, 1377, 2970515, 2283112
275, 1051523, 111536, 1053349, 99195, 86800, 1377, 2980608, 2291033
276, 1052681, 111705, 1054443, 99195, 86800, 1377, 2990672, 2298555
277, 1054068, 111924, 1055835, 99195, 86800, 1377, 3001109, 2306543
278, 1055242, 112137, 1056945, 99195, 86800, 1377, 3011459, 2314603
279, 1056682, 112356, 1058463, 99195, 86800, 1377, 3021093, 2322055
280, 1057660, 112498, 1059443, 99195, 86800, 1377, 3031349, 2329792
281, 1059134, 112683, 1060938, 99195, 86800, 1377, 3041323, 2337614
282, 1060192, 112867, 1061969, 99195, 86800, 1377, 3051605, 2345458
283, 1061369, 112973, 1063180, 99195, 86800, 1377, 3061889, 2353491
284, 1062421, 113111, 1064259, 99195, 86800, 1377, 3072234, 2361552
285, 1063704, 113294, 1065451, 99195, 86800, 1377, 3082162, 2368982
286, 1065106, 113406, 1067002, 99195, 86800, 1377, 3093132, 2377637
287, 1066228, 113615, 1068011, 99206, 86811, 1378, 3103934, 2386151
288, 1067660, 113825, 1069418, 99207, 86812, 1378, 3113959, 2393994
289, 1068721, 114015, 1070442, 99207, 86812, 1378, 3124230, 2401835
290, 1070082, 114214, 1071864, 99207, 86812, 1378, 3133749, 2409171
291, 1071073, 114370, 1072847, 99207, 86812, 1378, 3143206, 2416490
292, 1072434, 114551, 1074200, 99207, 86812, 1378, 3152772, 2423853
293, 1073715, 114760, 1075476, 99207, 86812, 1378, 3162370, 2431305
294, 1075006, 114937, 1076738, 99207, 86812, 1378, 3171990, 2438173
295, 1076041, 115093, 1077844, 99207, 86812, 1378, 3181920, 2445953
296, 1077337, 115310, 1079081, 99207, 86812, 1378, 3192828, 2454449
297, 1078616, 115407, 1080477, 99207, 86812, 1378, 3202765, 2462219
298, 1079559, 115590, 1081356, 99207, 86812, 1378, 3212960, 2470278
299, 1112556, 115596, 1114604, 99207, 86812, 1378, 3225672, 2470585
300, 1158484, 115596, 1160532, 99207, 86812, 1378, 3242163, 2470585
301, 1195231, 115596, 1197279, 99207, 86812, 1378, 3256213, 2470612
302, 1205248, 115596, 1207296, 99207, 86812, 1378, 3259660, 2470612
303, 1215124, 115596, 1217172, 99207, 86812, 1378, 3263060, 2470612
304, 1224844, 115596, 1226892, 99207, 86812, 1378, 3266404, 2470612
305, 1234837, 115596, 1236885, 99207, 86812, 1378, 3269847, 2470612
306, 1257656, 115596, 1259704, 99207, 86812, 1378, 3278483, 2470621
307, 1263640, 115596, 1265688, 99207, 86812, 1378, 3285303, 2470621
308, 1271113, 115788, 1272971, 99207, 86812, 1378, 3293243, 2471083
309, 1281071, 116418, 1283117, 99207, 86812, 1378, 3297319, 2471307
310, 1290795, 116575, 1292843, 99207, 86812, 1378, 3301225, 2471364
311, 1300467, 116575, 1302515, 99207, 86812, 1378, 3305109, 2471364
312, 1307665, 116634, 1309654, 99207, 86812, 1378, 3311244, 2471904
313, 1312719, 116634, 1314767, 99207, 86812, 1378, 3317977, 2471909
314, 1317707, 116634, 1319755, 99207, 86812, 1378, 3324873, 2471912
315, 1323047, 116634, 1325095, 99207, 86812, 1378, 3331865, 2471913
316, 1324177, 116634, 1326225, 99207, 86812, 1378, 3333799, 2471913
317, 1324775, 116634, 1326823, 99207, 86812, 1378, 3334310, 2471913
318, 1325415, 116634, 1327463, 99207, 86812, 1378, 3334817, 2471914
319, 1326036, 116637, 1328081, 99207, 86812, 1378, 3335340, 2471918
320, 1326674, 116640, 1328716, 99207, 86812, 1378, 3335868, 2471921
321, 1327220, 116640, 1329263, 99207, 86812, 1378, 3336364, 2471921
322, 1327812, 116641, 1329857, 99207, 86812, 1378, 3336875, 2471923
323, 1328401, 116642, 1330447, 99207, 86812, 1378, 3337384, 2471925
324, 1329051, 116642, 1331097, 99207, 86812, 1378, 3337886, 2471925
325, 1329646, 116642, 1331693, 99207, 86812, 1378, 3338395, 2471925
326, 1330298, 116642, 1332346, 99207, 86812, 1378, 3338895, 2471925
327, 1330931, 116642, 1332979, 99207, 86812, 1378, 3339402, 2471925
328, 1331578, 116642, 1333626, 99207, 86812, 1378, 3339920, 2471926
329, 1332150, 116642, 1334198, 99207, 86812, 1378, 3340409, 2471926
330, 1332766, 116642, 1334814, 99207, 86812, 1378, 3340902, 2471929
331, 1333403, 116645, 1335448, 99207, 86812, 1378, 3341429, 2471931
332, 1333963, 116645, 1336008, 99207, 86812, 1378, 3341906, 2471939
333, 1334569, 116645, 1336614, 99207, 86812, 1378, 3342406, 2471941
334, 1335207, 116645, 1337255, 99207, 86812, 1378, 3342905, 2471941
335, 1335794, 116645, 1337842, 99207, 86812, 1378, 3343421, 2471941
336, 1336465, 116646, 1338512, 99207, 86812, 1378, 3343950, 2471946
337, 1337095, 116649, 1339139, 99207, 86812, 1378, 3344443, 2471948
338, 1337649, 116649, 1339693, 99207, 86812, 1378, 3344942, 2471948
339, 1338219, 116649, 1340267, 99207, 86812, 1378, 3345439, 2471948
340, 1338797, 116649, 1340845, 99207, 86812, 1378, 3345923, 2471948
341, 1339394, 116649, 1341442, 99207, 86812, 1378, 3346472, 2471948
342, 1339986, 116649, 1342034, 99207, 86812, 1378, 3346948, 2471949
343, 1340610, 116654, 1342653, 99207, 86812, 1378, 3347474, 2471952
344, 1341205, 116660, 1343242, 99207, 86812, 1378, 3347956, 2471957
345, 1341810, 116660, 1343850, 99207, 86812, 1378, 3348438, 2471957
346, 1342401, 116660, 1344444, 99207, 86812, 1378, 3348938, 2471957
347, 1342980, 116660, 1345028, 99207, 86812, 1378, 3349413, 2471957
348, 1343605, 116660, 1345653, 99207, 86812, 1378, 3349889, 2471957
349, 1344260, 116660, 1346308, 99207, 86812, 1378, 3350494, 2471957
350, 1344997, 116673, 1347032, 99207, 86812, 1378, 3351086, 2471975
351, 1345805, 116755, 1347758, 99207, 86812, 1378, 3351633, 2472026
352, 1346605, 116807, 1348517, 99207, 86812, 1378, 3352266, 2472092
353, 1347329, 116851, 1349241, 99207, 86812, 1378, 3352856, 2472160
354, 1348132, 116945, 1350024, 99207, 86812, 1378, 3353466, 2472229
355, 1348967, 117057, 1350803, 99207, 86812, 1378, 3354092, 2472304
356, 1349614, 117099, 1351469, 99207, 86812, 1378, 3354653, 2472366
357, 1350367, 117174, 1352250, 99207, 86812, 1378, 3355295, 2472446
358, 1351180, 117278, 1353043, 99207, 86812, 1378, 3355918, 2472523
359, 1351917, 117324, 1353795, 99207, 86812, 1378, 3356520, 2472597
360, 1352634, 117398, 1354524, 99207, 86812, 1378, 3357106, 2472667
361, 1353310, 117490, 1355181, 99207, 86812, 1378, 3357657, 2472732
362, 1354059, 117558, 1355910, 99207, 86812, 1378, 3358261, 2472799
363, 1354838, 117603, 1356727, 99207, 86812, 1378, 3358898, 2472871
364, 1355573, 117694, 1357462, 99207, 86812, 1378, 3359461, 2472940
365, 1356453, 117799, 1358305, 99207, 86812, 1378, 3360086, 2473014
366, 1357141, 117826, 1359035, 99207, 86812, 1378, 3360670, 2473078
367, 1357879, 117882, 1359808, 99207, 86812, 1378, 3361260, 2473145
368, 1358668, 117972, 1360575, 99207, 86812, 1378, 3361844, 2473219
369, 1359461, 118043, 1361331, 99207, 86812, 1378, 3362440, 2473294
370, 1360179, 118095, 1362062, 99207, 86812, 1378, 3363013, 2473358
371, 1360923, 118189, 1362800, 99207, 86812, 1378, 3363580, 2473425
372, 1361695, 118254, 1363571, 99207, 86812, 1378, 3364192, 2473489
373, 1362405, 118290, 1364304, 99207, 86812, 1378, 3364794, 2473554
374, 1363180, 118380, 1365081, 99207, 86812, 1378, 3365373, 2473623
375, 1363949, 118476, 1365810, 99207, 86812, 1378, 3365925, 2473687
376, 1364697, 118525, 1366568, 99207, 86812, 1378, 3366542, 2473761
377, 1365452, 118577, 1367358, 99207, 86812, 1378, 3367156, 2473828
378, 1366223, 118658, 1368138, 99207, 86812, 1378, 3367756, 2473900
379, 1366986, 118723, 1368872, 99207, 86812, 1378, 3368324, 2473966
380, 1367691, 118763, 1369590, 99207, 86812, 1378, 3368891, 2474031
381, 1368457, 118855, 1370351, 99207, 86812, 1378, 3369488, 2474102
382, 1369235, 118934, 1371102, 99207, 86812, 1378, 3370097, 2474172
383, 1369988, 118986, 1371870, 99207, 86812, 1378, 3370711, 2474250
384, 1370826, 119085, 1372704, 99207, 86812, 1378, 3371361, 2474328
385, 1371537, 119171, 1373392, 99207, 86812, 1378, 3371874, 2474380
386, 1372272, 119220, 1374148, 99207, 86812, 1378, 3372484, 2474447
387, 1372999, 119258, 1374911, 99207, 86812, 1378, 3373113, 2474518
388, 1373714, 119348, 1375624, 99207, 86812, 1378, 3373684, 2474579
