index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
90, 1128581, 990520, 1128815, 1122344, 122927, 261, 11320276, 10837913
91, 1132893, 994422, 1133133, 1126662, 127245, 266, 11356770, 10872608
92, 1137462, 998582, 1137681, 1131210, 131793, 276, 11393305, 10907478
93, 1142204, 1002876, 1142417, 1135946, 136529, 284, 11429888, 10942354
94, 1147217, 1007398, 1147401, 1140930, 141513, 291, 11466644, 10977276
95, 1151939, 1011709, 1152113, 1145642, 146225, 298, 11502616, 11011649
96, 1157432, 1016754, 1157645, 1151174, 151757, 305, 11538633, 11045848
97, 1163255, 1022116, 1163451, 1156980, 157563, 312, 11574078, 11079535
98, 1169537, 1027917, 1169700, 1163229, 163812, 323, 11611467, 11115056
99, 1175757, 1033641, 1175945, 1169474, 170057, 333, 11648805, 11150609
100, 1181738, 1039146, 1181904, 1175433, 176016, 342, 11683155, 11183353
101, 1188545, 1045445, 1188750, 1182279, 182862, 354, 11720874, 11219053
102, 1195092, 1051424, 1195298, 1188827, 189410, 365, 11755858, 11251983
103, 1202441, 1058248, 1202623, 1196152, 196735, 375, 11793743, 11287930
104, 1209464, 1064720, 1209691, 1203220, 203803, 389, 11829375, 11321738
105, 1216702, 1071398, 1216935, 1210464, 211047, 397, 11867315, 11357687
106, 1225291, 1079317, 1225487, 1219016, 219599, 405, 11904639, 11393035
107, 1233132, 1086573, 1233362, 1226891, 227474, 415, 11940930, 11427447
108, 1241343, 1094150, 1241546, 1235062, 235645, 429, 11979235, 11463787
109, 1250874, 1103027, 1251027, 1244543, 245126, 439, 12017839, 11500435
110, 1259469, 1111021, 1259613, 1253129, 253712, 446, 12055164, 11535932
111, 1268653, 1119572, 1268831, 1262347, 262930, 465, 12093047, 11572104
112, 1278197, 1128534, 1278449, 1271965, 272548, 477, 12131294, 11608579
113, 1288158, 1137616, 1288438, 1281954, 282537, 493, 12169825, 11645280
114, 1298695, 1147347, 1299036, 1292552, 293135, 510, 12208552, 11681856
115, 1309400, 1157373, 1309709, 1303225, 303808, 527, 12247837, 11719257
116, 1321606, 1168807, 1321918, 1315434, 316017, 548, 12288181, 11757821
117, 1334022, 1180503, 1334310, 1327826, 328409, 567, 12328856, 11796613
118, 1347892, 1193570, 1348142, 1341658, 342241, 590, 12370460, 11836252
119, 1362548, 1207367, 1362706, 1356222, 356805, 609, 12412411, 11876326
120, 1376405, 1220390, 1376686, 1370202, 370785, 631, 12453559, 11915687
121, 1391830, 1234879, 1392176, 1385692, 386275, 651, 12495290, 11955543
122, 1408587, 1250569, 1408862, 1402378, 402961, 676, 12538872, 11997115
123, 1425068, 1266112, 1425550, 1419066, 419649, 700, 12582861, 12039217
124, 1440021, 1280009, 1440145, 1433661, 434244, 707, 12623887, 12078815
125, 1448611, 1288009, 1448770, 1442286, 442869, 714, 12650306, 12101823
126, 1461786, 1300172, 1461928, 1455444, 456027, 719, 12692994, 12142884
127, 1474741, 1312198, 1474873, 1468389, 468972, 725, 12735746, 12183988
128, 1487261, 1323840, 1487401, 1480917, 481500, 729, 12778260, 12224853
129, 1499409, 1335098, 1499557, 1493073, 493656, 734, 12820870, 12265844
130, 1511168, 1345963, 1511332, 1504848, 505431, 739, 12863749, 12307038
131, 1522407, 1356308, 1522606, 1516101, 516684, 745, 12906324, 12347944
132, 1533328, 1366349, 1533508, 1527002, 527585, 751, 12948417, 12388466
133, 1543978, 1376219, 1544155, 1537649, 538232, 756, 12991019, 12429566
134, 1554163, 1385615, 1554331, 1547825, 548408, 761, 13033521, 12470606
135, 1563906, 1394581, 1564078, 1557572, 558155, 766, 13075609, 12511231
136, 1573267, 1403131, 1573435, 1566929, 567512, 773, 13117348, 12551431
137, 1581421, 1410550, 1581601, 1575095, 575678, 777, 13157325, 12589920
138, 1590103, 1418473, 1590271, 1583765, 584348, 784, 13198590, 12629707
139, 1598349, 1426016, 1598545, 1592039, 592622, 790, 13240184, 12669796
140, 1606245, 1433162, 1606444, 1599938, 600521, 795, 13280509, 12708638
141, 1613717, 1439945, 1613944, 1607426, 608009, 801, 13323629, 12750308
142, 1620788, 1446294, 1621024, 1614506, 615089, 805, 13364247, 12789565
143, 1628142, 1452868, 1628368, 1621850, 622433, 810, 13407271, 12831047
144, 1633862, 1457928, 1634110, 1627592, 628175, 814, 13447039, 12869328
145, 1639677, 1463029, 1639966, 1633444, 634027, 818, 13487712, 12908388
146, 1645523, 1468055, 1645819, 1639280, 639863, 824, 13530068, 12949033
147, 1650069, 1471909, 1650406, 1643867, 644450, 834, 13569938, 12987337
148, 1654737, 1475854, 1655056, 1648513, 649096, 838, 13610915, 13026679
149, 1659043, 1479485, 1659409, 1652837, 653420, 842, 13650142, 13064305
150, 1663204, 1482916, 1663600, 1657026, 657609, 848, 13692676, 13105088
151, 1666624, 1485657, 1667068, 1660470, 661053, 855, 13736175, 13146848
152, 1669862, 1488197, 1670353, 1663755, 664338, 862, 13777230, 13186220
153, 1672598, 1490282, 1673071, 1666447, 667030, 867, 13817491, 13224925
154, 1674829, 1492020, 1675330, 1668702, 669285, 871, 13857652, 13263665
155, 1676701, 1493415, 1677274, 1670637, 671220, 875, 13897753, 13302359
156, 1678244, 1494528, 1678816, 1672179, 672762, 880, 13937941, 13341134
157, 1679339, 1495320, 1680001, 1673364, 673947, 889, 13978168, 13380212
158, 1680165, 1495874, 1680907, 1674269, 674852, 894, 14020486, 13421315
159, 1680679, 1496189, 1681534, 1674885, 675468, 899, 14064653, 13464381
160, 1681002, 1496354, 1682028, 1675096, 675679, 902, 14100621, 13495429
161, 1681163, 1496461, 1682184, 1675160, 675743, 903, 14131165, 13523463
162, 1681977, 1497069, 1682739, 1675715, 676298, 907, 14187333, 13578391
163, 1682519, 1497444, 1683199, 1676168, 676751, 915, 14227314, 13614073
164, 1683096, 1497898, 1683724, 1676693, 677276, 915, 14265559, 13650860
165, 1684035, 1498571, 1684510, 1677418, 678001, 917, 14304048, 13687862
166, 1684995, 1499286, 1685373, 1678281, 678864, 918, 14342233, 13724561
167, 1686463, 1500510, 1686753, 1679661, 680244, 926, 14380626, 13761598
168, 1687953, 1501796, 1688233, 1681141, 681724, 935, 14418645, 13798328
169, 1689762, 1503364, 1690056, 1682964, 683547, 940, 14456787, 13835106
170, 1691923, 1505228, 1692167, 1685075, 685658, 948, 14495021, 13871976
171, 1694348, 1507376, 1694594, 1687502, 688085, 957, 14533355, 13908820
172, 1697020, 1509711, 1697313, 1690221, 690804, 966, 14571655, 13945510
173, 1699832, 1512160, 1700073, 1692981, 693564, 972, 14608936, 13981334
174, 1703198, 1515142, 1703445, 1696353, 696936, 974, 14645944, 14016850
175, 1706533, 1518100, 1706768, 1699676, 700259, 974, 14682169, 14051626
176, 1710182, 1521376, 1710401, 1703309, 703892, 975, 14720519, 14088302
177, 1714545, 1525314, 1714725, 1707633, 708216, 976, 14757523, 14123723
178, 1720397, 1530656, 1720547, 1713455, 714038, 981, 14806250, 14171104
179, 1726377, 1536207, 1726607, 1719515, 720098, 988, 14858306, 14219042
180, 1731982, 1541175, 1732295, 1725203, 725786, 995, 14915019, 14274092
181, 1736783, 1545250, 1737134, 1730039, 730622, 1001, 14973019, 14330324
182, 1741087, 1548850, 1741415, 1734317, 734900, 1012, 15031175, 14386819
183, 1744208, 1551424, 1744616, 1737515, 738098, 1019, 15088784, 14442871
184, 1746492, 1553234, 1747007, 1739888, 740471, 1029, 15146919, 14499428
185, 1747916, 1554292, 1748570, 1741426, 742009, 1040, 15203164, 14554198
186, 1748681, 1554795, 1749449, 1742301, 742884, 1047, 15261420, 14611040
187, 1749066, 1554990, 1750068, 1742534, 743117, 1052, 15298518, 14642148
188, 1750691, 1556111, 1751366, 1743824, 744407, 1062, 15333064, 14673140
189, 1752687, 1557518, 1752945, 1745394, 745977, 1074, 15371509, 14709844
190, 1754583, 1559191, 1754814, 1747263, 747846, 1085, 15410450, 14746845
191, 1756336, 1560738, 1756662, 1749111, 749694, 1096, 15448253, 14782798
192, 1758719, 1562801, 1759017, 1751466, 752049, 1109, 15485936, 14818678
193, 1761058, 1564819, 1761330, 1753779, 754362, 1121, 15522232, 14853153
194, 1763659, 1567097, 1763907, 1756356, 756939, 1131, 15560361, 14889264
195, 1766784, 1569845, 1767029, 1759478, 760061, 1142, 15598480, 14925580
196, 1769903, 1572612, 1770137, 1762586, 763169, 1153, 15634927, 14960361
197, 1773172, 1575515, 1773470, 1765919, 766502, 1166, 15671368, 14994870
198, 1776647, 1578535, 1776956, 1769405, 769988, 1178, 15707880, 15029046
199, 1780553, 1581965, 1780791, 1773240, 773823, 1192, 15744370, 15063725
200, 1784648, 1585651, 1784875, 1777324, 777907, 1206, 15781537, 15098995
201, 1789070, 1589665, 1789240, 1781689, 782272, 1218, 15817622, 15133189
202, 1793734, 1593915, 1793901, 1786350, 786933, 1229, 15854628, 15168333
203, 1798588, 1598316, 1798794, 1791243, 791826, 1244, 15890994, 15202678
204, 1803686, 1602948, 1803886, 1796335, 796918, 1253, 15927884, 15237595
205, 1809060, 1607815, 1809230, 1801679, 802262, 1263, 15964868, 15272552
206, 1814531, 1612840, 1814736, 1807185, 807768, 1270, 16001837, 15307491
207, 1819886, 1617769, 1820096, 1812545, 813128, 1280, 16037808, 15341698
208, 1826132, 1623501, 1826314, 1818763, 819346, 1287, 16073592, 15375466
209, 1832604, 1629434, 1832800, 1825249, 825832, 1293, 16111340, 15411028
210, 1838718, 1635009, 1838963, 1831412, 831995, 1303, 16147603, 15445315
211, 1845668, 1641358, 1845831, 1838280, 838863, 1310, 16184221, 15479908
212, 1852216, 1647399, 1852419, 1844868, 845451, 1318, 16220767, 15514254
213, 1859856, 1654430, 1860007, 1852456, 853039, 1326, 16257775, 15549236
214, 1867013, 1661068, 1867244, 1859693, 860276, 1335, 16294378, 15583807
215, 1875441, 1668820, 1875639, 1868088, 868671, 1346, 16332867, 15620196
216, 1883168, 1675919, 1883403, 1875852, 876435, 1357, 16369141, 15654541
217, 1891305, 1683402, 1891615, 1884064, 884647, 1365, 16406893, 15690285
218, 1900193, 1691621, 1900463, 1892909, 893492, 1376, 16445750, 15726830
219, 1909525, 1700252, 1909746, 1902192, 902775, 1389, 16483460, 15762511
220, 1919276, 1709378, 1919531, 1911977, 912560, 1396, 16521754, 15798943
221, 1929096, 1718557, 1929426, 1921872, 922455, 1408, 16560449, 15835560
222, 1939714, 1728507, 1940033, 1932479, 933062, 1422, 16600661, 15873667
223, 1950283, 1738359, 1950592, 1943038, 943621, 1436, 16640548, 15911582
224, 1961655, 1748926, 1962032, 1954478, 955061, 1446, 16680645, 15949656
225, 1973609, 1760146, 1973883, 1966329, 966912, 1461, 16720891, 15988017
226, 1986108, 1771841, 1986468, 1978914, 979497, 1478, 16761214, 16026493
227, 1999955, 1784970, 2000221, 1992667, 993250, 1497, 16801824, 16065191
228, 2015279, 1799449, 2015472, 2007918, 1008501, 1519, 16843977, 16105357
229, 2030717, 1814023, 2031031, 2023477, 1024060, 1546, 16886672, 16146071
230, 2047345, 1829557, 2047721, 2040167, 1040750, 1576, 16928527, 16186004
231, 2064157, 1845228, 2064490, 2056936, 1057519, 1604, 16971677, 16226983
232, 2081563, 1861635, 2081798, 2074244, 1074827, 1627, 17015849, 16269038
233, 2099708, 1878508, 2100169, 2092615, 1093198, 1659, 17059831, 16311242
234, 2120766, 1897862, 2121143, 2113589, 1114172, 1689, 17104470, 16353896
235, 2142055, 1917572, 2142421, 2134867, 1135450, 1721, 17150341, 16397652
236, 2167988, 1941540, 2168396, 2160842, 1161425, 1759, 17195931, 16441226
237, 2193852, 1965125, 2194032, 2186478, 1187061, 1793, 17243850, 16486953
238, 2222124, 1990633, 2222545, 2214991, 1215574, 1831, 17290538, 16531553
239, 2250185, 2015595, 2250659, 2243105, 1243688, 1867, 17339097, 16577948
240, 2281792, 2043972, 2282141, 2274587, 1275170, 1901, 17387513, 16624383
241, 2313971, 2072859, 2314362, 2306808, 1307391, 1937, 17435824, 16670447
242, 2347327, 2102963, 2347618, 2340064, 1340647, 1974, 17485249, 16717652
243, 2385720, 2137980, 2385946, 2378392, 1378975, 2012, 17534928, 16765217
244, 2423722, 2172876, 2423976, 2416422, 1417005, 2051, 17583871, 16811938
245, 2455493, 2201929, 2455652, 2448098, 1448681, 2081, 17630531, 16856349
246, 2467366, 2212897, 2467544, 2459990, 1460573, 2085, 17663330, 16887077
247, 2480169, 2224742, 2480330, 2472776, 1473359, 2088, 17697237, 16918027
248, 2493306, 2236763, 2493503, 2485949, 1486532, 2093, 17736940, 16955863
249, 2507287, 2249487, 2507477, 2499923, 1500506, 2097, 17777151, 16994143
250, 2522198, 2263024, 2522387, 2514833, 1515416, 2105, 17818189, 17033307
251, 2535419, 2274978, 2535602, 2528048, 1528631, 2110, 17858361, 17071615
252, 2548402, 2286760, 2548583, 2541029, 1541612, 2116, 17898245, 17109576
253, 2561093, 2298347, 2561285, 2553731, 1554314, 2122, 17938241, 17147711
254, 2573576, 2309753, 2573728, 2566174, 1566757, 2126, 17977548, 17185327
255, 2585764, 2321011, 2585936, 2578382, 1578965, 2131, 18016859, 17223161
256, 2597791, 2332089, 2597939, 2590385, 1590968, 2140, 18056264, 17260997
257, 2609538, 2342972, 2609669, 2602115, 1602698, 2144, 18095564, 17298814
258, 2620915, 2353516, 2621054, 2613500, 1614083, 2149, 18134578, 17336344
259, 2630941, 2362813, 2631089, 2623535, 1624118, 2155, 18172493, 17372922
260, 2641765, 2372843, 2641919, 2634365, 1634948, 2159, 18211262, 17410256
261, 2652153, 2382418, 2652324, 2644756, 1645339, 2164, 18249525, 17447079
262, 2662241, 2391736, 2662449, 2654880, 1655463, 2169, 18287951, 17484053
263, 2672103, 2400812, 2672259, 2664690, 1665273, 2174, 18326858, 17521565
264, 2681589, 2409571, 2681757, 2674188, 1674771, 2179, 18365626, 17558954
265, 2690724, 2417988, 2690895, 2683326, 1683909, 2181, 18404275, 17596167
266, 2699496, 2426085, 2699691, 2692122, 1692705, 2185, 18442895, 17633421
267, 2707936, 2433768, 2708117, 2700548, 1701131, 2192, 18481393, 17670478
268, 2715357, 2440514, 2715569, 2708000, 1708583, 2198, 18519714, 17707478
269, 2723903, 2448262, 2724077, 2716508, 1717091, 2202, 18558316, 17744676
270, 2731418, 2455123, 2731601, 2724032, 1724615, 2206, 18596598, 17781527
271, 2737962, 2461058, 2738162, 2730593, 1731176, 2214, 18633835, 17817396
272, 2744924, 2467356, 2745119, 2737550, 1738133, 2220, 18670368, 17852589
273, 2752161, 2473912, 2752391, 2744821, 1745404, 2227, 18711241, 17892086
274, 2758472, 2479583, 2758667, 2751097, 1751680, 2231, 18749232, 17928762
275, 2764400, 2484926, 2764604, 2757034, 1757617, 2235, 18787420, 17965541
276, 2770500, 2490430, 2770700, 2763130, 1763713, 2240, 18829443, 18006269
277, 2775899, 2495251, 2776118, 2768548, 1769131, 2247, 18869309, 18044827
278, 2781319, 2500092, 2781572, 2773992, 1774575, 2254, 18910179, 18084370
279, 2785946, 2504159, 2786192, 2778612, 1779195, 2259, 18948333, 18121266
280, 2790267, 2507971, 2790512, 2782932, 1783515, 2263, 18988255, 18159954
281, 2794630, 2511816, 2794907, 2787300, 1787883, 2267, 19028950, 18199253
282, 2798603, 2515260, 2798903, 2791296, 1791879, 2275, 19069522, 18238481
283, 2801823, 2518022, 2802164, 2794547, 1795130, 2280, 19107963, 18275685
284, 2804730, 2520465, 2805089, 2797469, 1798052, 2285, 19145305, 18311773
285, 2807614, 2522840, 2807936, 2800316, 1800899, 2289, 19183578, 18348890
286, 2809889, 2524793, 2810204, 2802572, 1803155, 2292, 19220695, 18384935
287, 2811792, 2526408, 2812169, 2804537, 1805120, 2297, 19257732, 18420764
288, 2813512, 2527832, 2813880, 2806248, 1806831, 2301, 19298635, 18460495
289, 2814684, 2528775, 2815128, 2807487, 1808070, 2313, 19337237, 18497948
290, 2815565, 2529468, 2816088, 2808444, 1809027, 2317, 19376416, 18536017
291, 2816193, 2529956, 2816811, 2809165, 1809748, 2322, 19413647, 18572116
292, 2816541, 2530181, 2817246, 2809595, 1810178, 2326, 19453611, 18610842
293, 2816747, 2530259, 2817710, 2809774, 1810357, 2332, 19484340, 18635906
294, 2817661, 2530939, 2818523, 2810515, 1811098, 2337, 19515762, 18664772
295, 2818933, 2531747, 2819521, 2811510, 1812093, 2338, 19554347, 18701509
296, 2820343, 2532762, 2820711, 2812622, 1813205, 2339, 19593105, 18738715
297, 2821657, 2533843, 2821983, 2813894, 1814477, 2345, 19630670, 18774851
298, 2823381, 2535309, 2823682, 2815593, 1816176, 2348, 19667732, 18810365
299, 2825066, 2536774, 2825380, 2817291, 1817874, 2351, 19705510, 18846602
300, 2827367, 2538745, 2827641, 2819552, 1820135, 2359, 19742696, 18882240
301, 2829631, 2540728, 2829902, 2821813, 1822396, 2367, 19780776, 18918516
302, 2832406, 2543160, 2832715, 2824626, 1825209, 2377, 19818016, 18954026
303, 2835198, 2545598, 2835484, 2827395, 1827978, 2386, 19854096, 18988610
304, 2838222, 2548214, 2838488, 2830399, 1830982, 2395, 19892658, 19025523
305, 2841889, 2551432, 2842126, 2834037, 1834620, 2402, 19929871, 19061111
306, 2845576, 2554735, 2845801, 2837712, 1838295, 2409, 19966047, 19095567
307, 2849450, 2558221, 2849650, 2841561, 1842144, 2416, 20002247, 19130195
308, 2853618, 2562029, 2853807, 2845718, 1846301, 2425, 20038551, 19164992
309, 2857966, 2565985, 2858181, 2850092, 1850675, 2433, 20076057, 19200857
310, 2862504, 2570085, 2862699, 2854610, 1855193, 2438, 20112257, 19235411
311, 2867334, 2574463, 2867532, 2859443, 1860026, 2444, 20149142, 19270549
312, 2872458, 2579136, 2872642, 2864553, 1865136, 2453, 20184405, 19304028
313, 2877912, 2584168, 2878085, 2869996, 1870579, 2460, 20221214, 19339151
314, 2883638, 2589477, 2883804, 2875715, 1876298, 2466, 20258178, 19374419
315, 2889500, 2594871, 2889678, 2881589, 1882172, 2471, 20295195, 19409906
316, 2895029, 2599952, 2895221, 2887132, 1887715, 2479, 20330782, 19443913
317, 2901460, 2605879, 2901645, 2893556, 1894139, 2486, 20366452, 19477897
318, 2908025, 2611948, 2908187, 2900098, 1900681, 2490, 20403731, 19513218
319, 2914392, 2617838, 2914557, 2906468, 1907051, 2497, 20438577, 19546383
320, 2921663, 2624578, 2921805, 2913716, 1914299, 2499, 20476163, 19582237
321, 2928407, 2630849, 2928588, 2920499, 1921082, 2501, 20511640, 19616015
322, 2936310, 2638133, 2936510, 2928421, 1929004, 2502, 20549407, 19651995
323, 2943591, 2644880, 2943797, 2935708, 1936291, 2504, 20585626, 19686316
324, 2952000, 2652690, 2952157, 2944068, 1944651, 2506, 20623156, 19722019
325, 2961834, 2661870, 2961982, 2953893, 1954476, 2515, 20667248, 19764643
326, 2968545, 2668143, 2968741, 2960652, 1961235, 2519, 20696863, 19790762
327, 2978999, 2677613, 2979196, 2971107, 1971690, 2524, 20744135, 19836208
328, 2988835, 2686474, 2989054, 2980965, 1981548, 2530, 20791597, 19881654
329, 2998125, 2694788, 2998342, 2990253, 1990836, 2537, 20839707, 19927793
330, 3007010, 2702737, 3007243, 2999123, 1999706, 2542, 20887781, 19973807
331, 3015410, 2710185, 3015656, 3007536, 2008119, 2550, 20936314, 20020381
332, 3023293, 2717208, 3023540, 3015420, 2016003, 2554, 20983864, 20066011
333, 3030646, 2723693, 3030881, 3022761, 2023344, 2564, 21031204, 20111511
334, 3037396, 2729645, 3037664, 3029541, 2030124, 2569, 21080391, 20158749
335, 3044000, 2735371, 3044273, 3036148, 2036731, 2575, 21129174, 20205540
336, 3049709, 2740263, 3049988, 3041863, 2042446, 2585, 21176518, 20251004
337, 3054467, 2744349, 3054782, 3046657, 2047240, 2590, 21221496, 20294216
338, 3059060, 2748218, 3059414, 3051289, 2051872, 2596, 21267330, 20338167
339, 3062786, 2751292, 3063185, 3055055, 2055638, 2602, 21313641, 20382711
340, 3066284, 2754129, 3066710, 3058580, 2059163, 2607, 21357692, 20425051
341, 3069334, 2756563, 3069752, 3061621, 2062204, 2615, 21404536, 20470214
342, 3071571, 2758347, 3072063, 3063930, 2064513, 2619, 21448193, 20512395
343, 3073540, 2759853, 3074052, 3065896, 2066479, 2624, 21494227, 20557000
344, 3074903, 2760862, 3075477, 3067318, 2067901, 2632, 21538638, 20600108
345, 3075998, 2761648, 3076641, 3068470, 2069053, 2641, 21583657, 20643965
346, 3076529, 2762007, 3077283, 3069106, 2069689, 2646, 21628636, 20687730
347, 3076781, 2762107, 3077762, 3069343, 2069926, 2651, 21669684, 20723878
348, 3077198, 2762372, 3078202, 3069679, 2070262, 2656, 21688476, 20739326
349, 3078034, 2762955, 3078898, 3070365, 2070948, 2658, 21726440, 20775678
350, 3079254, 2763708, 3079772, 3071239, 2071822, 2658, 21764799, 20812554
351, 3080546, 2764667, 3080884, 3072347, 2072930, 2660, 21803443, 20849704
352, 3081872, 2765788, 3082200, 3073663, 2074246, 2662, 21842256, 20887090
353, 3083475, 2767140, 3083756, 3075219, 2075802, 2671, 21878984, 20922470
354, 3085356, 2768768, 3085643, 3077106, 2077689, 2680, 21917019, 20958993
