index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 23, 19, 19, 2, 336, 0
2, 0, 0, 23, 19, 19, 2, 336, 0
3, 0, 0, 23, 19, 19, 2, 336, 0
4, 0, 0, 23, 19, 19, 2, 336, 0
5, 0, 0, 23, 19, 19, 2, 336, 0
6, 0, 0, 23, 19, 19, 2, 342, 0
7, 0, 0, 23, 19, 19, 2, 342, 0
8, 0, 0, 23, 19, 19, 2, 342, 0
9, 0, 0, 23, 19, 19, 2, 342, 0
10, 0, 0, 32, 28, 28, 3, 1772, 529
11, 0, 0, 32, 28, 28, 3, 1772, 529
12, 0, 0, 32, 28, 28, 3, 1772, 529
13, 0, 0, 32, 28, 28, 3, 1772, 529
14, 0, 0, 32, 28, 28, 3, 1772, 529
15, 0, 0, 32, 28, 28, 3, 1772, 529
16, 0, 0, 32, 28, 28, 3, 1772, 529
17, 0, 0, 32, 28, 28, 3, 1772, 529
18, 0, 0, 32, 28, 28, 3, 1772, 529
19, 0, 0, 32, 28, 28, 3, 1772, 529
20, 0, 0, 32, 28, 28, 3, 1772, 529
21, 0, 0, 32, 28, 28, 3, 1772, 529
22, 0, 0, 32, 28, 28, 3, 1772, 529
23, 0, 0, 32, 28, 28, 3, 1772, 529
24, 0, 0, 32, 28, 28, 3, 1772, 529
25, 0, 0, 32, 28, 28, 3, 1772, 529
26, 0, 0, 32, 28, 28, 3, 1772, 529
27, 0, 0, 32, 28, 28, 3, 1772, 529
28, 0, 0, 32, 28, 28, 3, 1772, 529
29, 0, 0, 32, 28, 28, 3, 1772, 529
30, 0, 0, 32, 28, 28, 3, 1772, 529
31, 0, 0, 32, 28, 28, 3, 2814, 1568
32, 0, 0, 32, 28, 28, 3, 2816, 1570
33, 0, 0, 32, 28, 28, 3, 2816, 1570
34, 0, 0, 32, 28, 28, 3, 2816, 1570
35, 0, 0, 32, 28, 28, 3, 2816, 1570
36, 0, 0, 32, 28, 28, 3, 2816, 1570
37, 0, 0, 32, 28, 28, 3, 2816, 1570
38, 0, 0, 32, 28, 28, 3, 2816, 1570
39, 0, 0, 32, 28, 28, 3, 2816, 1570
40, 0, 0, 32, 28, 28, 3, 2816, 1570
41, 0, 0, 32, 28, 28, 3, 2816, 1570
42, 0, 0, 32, 28, 28, 3, 2816, 1570
43, 0, 0, 32, 28, 28, 3, 2816, 1570
44, 0, 0, 32, 28, 28, 3, 2816, 1570
45, 0, 0, 32, 28, 28, 3, 2816, 1570
46, 0, 0, 32, 28, 28, 3, 2816, 1570
47, 0, 0, 32, 28, 28, 3, 2816, 1570
48, 0, 0, 32, 28, 28, 3, 2816, 1570
49, 0, 0, 32, 28, 28, 3, 2816, 1570
50, 0, 0, 32, 28, 28, 3, 2816, 1570
51, 0, 0, 32, 28, 0, 0, 2816, 1570
52, 0, 0, 32, 28, 0, 0, 2816, 1570
53, 0, 0, 32, 28, 0, 0, 2816, 1570
54, 0, 0, 32, 28, 0, 0, 2816, 1570
55, 0, 0, 32, 28, 0, 0, 2816, 1570
56, 0, 0, 32, 28, 0, 0, 2816, 1570
57, 0, 0, 32, 28, 0, 0, 2816, 1570
58, 0, 0, 32, 28, 0, 0, 2816, 1570
59, 0, 0, 32, 28, 0, 0, 2816, 1570
60, 0, 0, 32, 28, 0, 0, 2816, 1570
61, 0, 0, 32, 28, 0, 0, 2816, 1570
62, 0, 0, 32, 28, 0, 0, 2816, 1570
63, 0, 0, 32, 28, 0, 0, 2816, 1570
64, 0, 0, 32, 28, 0, 0, 2816, 1570
65, 0, 0, 32, 28, 0, 0, 2816, 1570
66, 0, 0, 32, 28, 0, 0, 2816, 1570
67, 0, 0, 32, 28, 0, 0, 2816, 1570
68, 0, 0, 32, 28, 0, 0, 2816, 1570
69, 0, 0, 32, 28, 0, 0, 2816, 1570
70, 0, 0, 32, 28, 0, 0, 2816, 1570
71, 0, 0, 32, 28, 0, 0, 2816, 1570
72, 0, 0, 32, 28, 0, 0, 2816, 1570
73, 0, 0, 32, 28, 0, 0, 2816, 1570
74, 0, 0, 32, 28, 0, 0, 2816, 1570
75, 0, 0, 32, 28, 0, 0, 2816, 1570
