index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
39, 95316, 10508, 96436, 4885, 4885, 135, 162577, 92619
40, 96669, 11157, 97910, 5428, 5428, 141, 191909, 120863
41, 98029, 11506, 99181, 5791, 5791, 145, 222101, 149379
42, 100101, 12518, 101150, 6861, 6861, 162, 245561, 171577
43, 101883, 13446, 103011, 8012, 8012, 180, 269839, 194864
44, 102652, 13451, 103858, 8016, 8016, 180, 304661, 227972
45, 104784, 14463, 105824, 8911, 8911, 190, 327932, 249923
46, 106260, 15330, 107443, 9910, 9910, 201, 354641, 275706
47, 107411, 15517, 108496, 10101, 10101, 202, 387843, 307249
48, 109623, 16549, 110649, 11378, 11378, 217, 410884, 328841
49, 111411, 17551, 112457, 12485, 12485, 232, 436108, 352992
50, 112186, 17559, 113357, 12485, 12485, 232, 471668, 386884
51, 113846, 18501, 114961, 13560, 913, 5, 486720, 401018
52, 114310, 18504, 115423, 13560, 913, 5, 508875, 422279
53, 115648, 19317, 116883, 14339, 1692, 18, 523001, 435872
54, 116639, 19580, 117620, 14599, 1952, 20, 542054, 453851
55, 117060, 19654, 118125, 14599, 1952, 20, 563264, 474199
56, 118592, 20634, 119599, 15620, 2973, 31, 574266, 484583
57, 119050, 20640, 120058, 15620, 2973, 31, 595880, 505329
58, 119958, 21233, 121204, 16280, 3633, 42, 609772, 518674
59, 120947, 21585, 122057, 16655, 4008, 44, 627444, 535300
60, 121364, 21593, 122573, 16655, 4008, 44, 649590, 556562
61, 123096, 22584, 124161, 17646, 4999, 55, 660592, 566926
62, 123551, 22597, 124611, 17646, 4999, 55, 681719, 587129
63, 124616, 23270, 125851, 18217, 5570, 59, 695979, 600778
64, 125592, 23580, 126670, 18495, 5848, 63, 714381, 618049
65, 125900, 23588, 127044, 18495, 5848, 63, 735611, 638484
66, 127534, 24639, 128573, 19485, 6838, 74, 745791, 647974
67, 128013, 24652, 129053, 19485, 6838, 74, 766665, 667907
68, 129516, 25635, 130576, 20483, 7836, 88, 779654, 680232
69, 130090, 25643, 131156, 20483, 7836, 88, 799314, 698870
70, 130701, 25849, 131956, 20729, 8082, 98, 817917, 716761
71, 132190, 26675, 133216, 21626, 8979, 103, 832648, 730614
72, 132604, 26679, 133714, 21626, 8979, 103, 854086, 750967
73, 134217, 27695, 135250, 22624, 9977, 113, 865891, 762194
74, 134633, 27697, 135667, 22624, 9977, 113, 887182, 782605
75, 135409, 28041, 136672, 23083, 10436, 123, 905633, 800250
76, 136745, 28727, 137772, 23830, 11183, 128, 920753, 814486
77, 137202, 28736, 138310, 23830, 11183, 128, 942772, 835547
78, 138596, 29556, 139816, 24856, 12209, 143, 954461, 846375
79, 139142, 29563, 140363, 24856, 12209, 143, 975509, 866415
80, 140596, 30501, 141726, 25657, 13010, 150, 989559, 879967
81, 141258, 30566, 142339, 25732, 13085, 151, 1010297, 899633
82, 141630, 30567, 142837, 25732, 13085, 151, 1031420, 919848
83, 143368, 31605, 144383, 26851, 14204, 166, 1042796, 930572
84, 143885, 31610, 144918, 26851, 14204, 166, 1064369, 951178
85, 145357, 32547, 146468, 27825, 15178, 181, 1076755, 962819
86, 145850, 32562, 146954, 27825, 15178, 181, 1096705, 981755
87, 146931, 33076, 148101, 28286, 15639, 186, 1112614, 996831
88, 148029, 33557, 149092, 28781, 16134, 192, 1129771, 1012941
89, 148602, 33664, 149744, 28809, 16162, 194, 1150523, 1032796
90, 150175, 34582, 151205, 29868, 17221, 204, 1162926, 1044357
91, 150636, 34595, 151715, 29868, 17221, 204, 1184396, 1064850
92, 152035, 35420, 153258, 30790, 18143, 214, 1197206, 1076882
93, 152432, 35428, 153658, 30790, 18143, 214, 1217986, 1096665
94, 154198, 36530, 155191, 31736, 19089, 225, 1230372, 1108480
95, 154657, 36542, 155649, 31736, 19089, 225, 1250666, 1127706
96, 155849, 37276, 156875, 32396, 19749, 234, 1265237, 1141717
97, 156770, 37566, 157806, 32708, 20061, 242, 1281881, 1157126
98, 158370, 38570, 159408, 33833, 21186, 256, 1295211, 1169765
99, 158943, 38584, 159990, 33833, 21186, 256, 1313624, 1186931
100, 160351, 39551, 161425, 34867, 22220, 269, 1327213, 1199884
101, 160743, 39565, 161818, 34892, 22245, 274, 1345499, 1217019
102, 162272, 40481, 163213, 35838, 23191, 291, 1358444, 1229163
103, 162511, 40484, 163691, 36088, 23441, 298, 1379281, 1248989
104, 163884, 41282, 165022, 36797, 24150, 308, 1393262, 1262343
105, 164678, 41471, 165767, 36991, 24344, 310, 1410738, 1278726
106, 166193, 42427, 167288, 38096, 25449, 333, 1423270, 1290400
107, 166766, 42462, 167847, 38096, 25449, 333, 1441864, 1307738
108, 168233, 43477, 169272, 39180, 26533, 353, 1455355, 1320445
109, 168732, 43492, 169776, 39180, 26533, 353, 1473914, 1337926
110, 170368, 44510, 171401, 40218, 27571, 370, 1486869, 1349995
111, 170904, 44528, 171954, 40218, 27571, 370, 1507486, 1369606
112, 172343, 45509, 173402, 41208, 28561, 381, 1520639, 1382117
113, 172937, 45517, 174005, 41208, 28561, 381, 1539434, 1399723
114, 174395, 46471, 175493, 42290, 29643, 398, 1551346, 1410724
115, 174842, 46483, 175943, 42290, 29643, 398, 1570887, 1429253
116, 176361, 47474, 177431, 43393, 30746, 413, 1583638, 1441220
117, 176850, 47487, 177917, 43393, 30746, 413, 1603328, 1459830
118, 178271, 48446, 179363, 44406, 31759, 430, 1616485, 1472322
119, 178738, 48462, 179822, 44406, 31759, 430, 1636051, 1490860
120, 180297, 49430, 181372, 45336, 32689, 448, 1649203, 1503338
121, 180912, 49437, 181996, 45336, 32689, 448, 1669244, 1522270
122, 182527, 50434, 183579, 46394, 33747, 460, 1681928, 1534236
123, 183120, 50472, 184143, 46394, 33747, 460, 1700133, 1551169
124, 184438, 51389, 185543, 47443, 34796, 478, 1712927, 1563106
125, 185542, 51752, 186464, 47614, 34967, 479, 1729526, 1578615
126, 186568, 52396, 187624, 48511, 35864, 499, 1743828, 1591862
127, 187548, 52824, 188621, 48910, 36263, 505, 1759445, 1606657
128, 193803, 54596, 195851, 50565, 37918, 527, 1762755, 1607481
129, 230554, 54596, 232602, 50565, 37918, 527, 1777407, 1607481
130, 262367, 54596, 264415, 50565, 37918, 527, 1790237, 1607481
131, 294386, 54596, 296434, 50565, 37918, 527, 1803797, 1607511
132, 304295, 54596, 306343, 50565, 37918, 527, 1807206, 1607511
133, 313940, 54596, 315988, 50565, 37918, 527, 1810527, 1607511
134, 323195, 54596, 325243, 50565, 37918, 527, 1813712, 1607511
135, 332549, 54596, 334597, 50565, 37918, 527, 1816932, 1607511
136, 354896, 54596, 356944, 50565, 37918, 527, 1824704, 1607515
137, 361455, 54596, 363503, 50565, 37918, 527, 1831415, 1607517
138, 367919, 54596, 369967, 50565, 37918, 527, 1838903, 1607517
139, 377599, 55551, 379540, 50565, 37918, 527, 1843893, 1608244
140, 387218, 55867, 389203, 50565, 37918, 527, 1847773, 1608374
141, 396710, 55870, 398758, 50565, 37918, 527, 1851619, 1608375
142, 405566, 55870, 407614, 50565, 37918, 527, 1855179, 1608375
143, 409684, 55927, 411732, 50565, 37918, 527, 1863217, 1608965
144, 414890, 55927, 416938, 50565, 37918, 527, 1870108, 1608967
145, 419822, 55927, 421870, 50565, 37918, 527, 1876976, 1608969
146, 422701, 55927, 424749, 50565, 37918, 527, 1884066, 1610724
147, 425490, 56907, 426558, 50868, 38221, 534, 1891273, 1616433
148, 426877, 57254, 428052, 50898, 38251, 534, 1900666, 1623666
149, 428680, 58286, 429715, 51993, 39346, 552, 1908351, 1629665
150, 430457, 59254, 431545, 52985, 40338, 569, 1918067, 1637835
151, 432232, 60167, 433361, 54095, 41448, 590, 1925644, 1643796
152, 433698, 60710, 435222, 54699, 42052, 595, 1937375, 1653694
153, 435391, 61236, 436457, 55213, 42566, 601, 1946818, 1661272
154, 437247, 62229, 438322, 56327, 43680, 625, 1955343, 1668385
155, 439022, 63242, 440064, 57411, 44764, 647, 1962915, 1674576
156, 440733, 64191, 441816, 58413, 45766, 664, 1971554, 1681833
157, 442596, 65149, 443411, 59137, 46490, 675, 1979892, 1688532
158, 443696, 65542, 444760, 59781, 47134, 692, 1990683, 1697429
159, 445184, 66144, 446306, 60496, 47849, 701, 1999864, 1704836
160, 447135, 67186, 448191, 61548, 48901, 712, 2006735, 1710355
161, 448577, 68034, 449746, 62663, 50016, 734, 2016099, 1717920
162, 450304, 68999, 451443, 63704, 51057, 759, 2024030, 1724362
163, 451897, 69645, 453177, 64396, 51749, 775, 2034004, 1732766
164, 453250, 70026, 454346, 64750, 52103, 778, 2044293, 1741126
165, 455032, 71080, 456020, 65821, 53174, 796, 2053902, 1749258
166, 456666, 72012, 457777, 66879, 54232, 816, 2062104, 1755983
167, 458360, 72886, 459521, 67954, 55307, 843, 2069101, 1761657
168, 460247, 73910, 461272, 68932, 56285, 863, 2075498, 1766694
169, 462196, 74967, 462933, 69827, 57180, 873, 2082979, 1772340
170, 463205, 75335, 464255, 70456, 57809, 891, 2091969, 1779233
171, 464772, 76031, 465925, 71219, 58572, 910, 2100392, 1785960
172, 466387, 76997, 467438, 72187, 59540, 921, 2108493, 1792670
173, 468232, 77973, 469304, 73246, 60599, 948, 2117388, 1800041
174, 469956, 78943, 471026, 74346, 61699, 970, 2124865, 1805921
175, 471767, 79904, 472860, 75355, 62708, 979, 2133548, 1813105
176, 473078, 80260, 473976, 75473, 62826, 982, 2145102, 1822734
177, 474335, 80902, 475450, 76406, 63759, 1008, 2154641, 1830596
178, 476366, 81876, 477448, 77468, 64821, 1019, 2162163, 1836645
179, 478527, 82849, 479628, 78458, 65811, 1030, 2171942, 1844958
180, 480178, 83798, 481282, 79527, 66880, 1043, 2180212, 1851756
181, 481558, 84271, 482575, 79914, 67267, 1045, 2191208, 1860931
182, 483086, 84894, 484308, 80641, 67994, 1067, 2199311, 1867256
183, 485034, 85926, 486039, 81717, 69070, 1079, 2207939, 1874563
184, 486685, 86881, 487755, 82799, 70152, 1097, 2215883, 1881011
185, 488521, 87977, 489474, 84013, 71366, 1121, 2223072, 1886811
186, 490390, 89008, 491422, 85143, 72496, 1147, 2229914, 1892264
187, 492240, 89939, 493370, 86195, 73548, 1160, 2237019, 1897507
188, 494022, 90711, 494735, 86681, 74034, 1166, 2245532, 1904370
189, 495460, 91476, 496429, 87761, 75114, 1190, 2253562, 1910702
190, 497014, 92167, 498198, 88438, 75791, 1200, 2261712, 1917179
191, 498878, 93205, 499868, 89541, 76894, 1212, 2268953, 1922943
192, 500722, 94275, 501718, 90759, 78112, 1237, 2276311, 1928949
193, 502358, 95132, 503552, 91847, 79200, 1246, 2283704, 1934355
194, 504240, 96164, 505259, 92952, 80305, 1263, 2290857, 1940138
195, 506136, 97240, 506954, 93896, 81249, 1287, 2299163, 1946771
196, 507780, 98227, 508717, 95021, 82374, 1298, 2306564, 1952818
197, 509420, 98964, 510433, 95807, 83160, 1318, 2314139, 1958895
198, 511143, 99767, 511969, 96459, 83812, 1328, 2321837, 1965091
199, 512465, 100559, 513325, 97347, 84700, 1347, 2329666, 1971403
200, 515533, 102524, 517552, 99434, 86787, 1376, 2331892, 1972358
201, 554901, 102524, 556949, 99434, 86787, 1376, 2346153, 1972358
202, 588712, 102524, 590760, 99434, 86787, 1376, 2358613, 1972358
203, 627464, 102524, 629512, 99434, 86787, 1376, 2373736, 1972382
204, 637766, 102524, 639814, 99434, 86787, 1376, 2377283, 1972382
205, 647918, 102524, 649966, 99434, 86787, 1376, 2380779, 1972382
206, 657221, 102524, 659269, 99434, 86787, 1376, 2383980, 1972382
207, 666872, 102524, 668920, 99434, 86787, 1376, 2387301, 1972382
208, 690171, 102524, 692219, 99434, 86787, 1376, 2395702, 1972391
209, 696328, 102524, 698376, 99434, 86787, 1376, 2402561, 1972391
210, 702811, 102524, 704859, 99434, 86787, 1376, 2410023, 1972416
211, 712932, 103571, 714875, 99434, 86787, 1376, 2414565, 1973155
212, 722847, 103661, 724895, 99434, 86787, 1376, 2418583, 1973185
213, 732522, 103661, 734570, 99434, 86787, 1376, 2422469, 1973185
214, 740661, 103695, 742675, 99434, 86787, 1376, 2427206, 1973522
215, 745114, 103723, 747162, 99434, 86787, 1376, 2434698, 1973745
216, 750158, 103723, 752206, 99434, 86787, 1376, 2441491, 1973748
217, 755320, 103723, 757368, 99434, 86787, 1376, 2448422, 1973750
218, 757697, 103732, 759736, 99434, 86787, 1376, 2456197, 1977117
219, 759237, 103895, 761113, 99434, 86787, 1376, 2465086, 1983547
220, 760286, 104017, 762128, 99434, 86787, 1376, 2475560, 1991640
221, 761907, 104244, 763704, 99434, 86787, 1376, 2486137, 1999752
222, 762954, 104369, 764762, 99434, 86787, 1376, 2496137, 2007583
223, 764188, 104519, 766037, 99434, 86787, 1376, 2506283, 2015467
224, 765238, 104724, 766983, 99434, 86787, 1376, 2516202, 2023183
225, 766492, 104856, 768249, 99434, 86787, 1376, 2525608, 2030275
226, 767682, 105014, 769528, 99434, 86787, 1376, 2537763, 2039668
227, 768879, 105172, 770659, 99434, 86787, 1376, 2547770, 2047430
228, 770221, 105312, 772062, 99434, 86787, 1376, 2560277, 2057664
229, 771467, 105540, 773197, 99444, 86797, 1376, 2571211, 2066329
230, 772848, 105704, 774629, 99444, 86797, 1376, 2581500, 2074391
231, 773777, 105826, 775593, 99444, 86797, 1376, 2591971, 2082676
232, 775156, 106012, 776941, 99444, 86797, 1376, 2601997, 2090533
233, 776350, 106219, 778088, 99444, 86797, 1376, 2611289, 2097681
234, 777583, 106375, 779317, 99444, 86797, 1376, 2620516, 2104754
235, 778603, 106511, 780437, 99444, 86797, 1376, 2631754, 2113111
236, 779776, 106706, 781534, 99444, 86797, 1376, 2641856, 2121045
237, 781283, 106812, 783172, 99444, 86797, 1376, 2652798, 2129737
238, 782248, 106993, 784046, 99444, 86797, 1376, 2664273, 2138726
239, 783835, 107251, 785569, 99444, 86797, 1376, 2674398, 2146574
240, 784852, 107387, 786609, 99444, 86797, 1376, 2684880, 2154799
241, 786098, 107587, 787832, 99444, 86797, 1376, 2694520, 2162270
242, 787286, 107735, 789086, 99444, 86797, 1376, 2703660, 2169226
243, 788355, 107891, 790154, 99444, 86797, 1376, 2714168, 2176972
244, 789865, 108116, 791635, 99444, 86797, 1376, 2723654, 2184289
245, 791070, 108305, 792811, 99444, 86797, 1376, 2733514, 2191970
246, 792190, 108451, 794004, 99444, 86797, 1376, 2743007, 2199258
247, 793320, 108677, 795049, 99444, 86797, 1376, 2753146, 2207257
248, 794806, 108830, 796675, 99444, 86797, 1376, 2763177, 2215085
249, 795796, 109016, 797599, 99444, 86797, 1376, 2773204, 2222959
250, 827370, 109047, 829418, 99444, 86797, 1376, 2786481, 2224166
251, 869637, 109047, 871685, 99444, 86797, 1376, 2801669, 2224169
252, 911010, 109047, 913058, 99444, 86797, 1376, 2817533, 2224180
253, 921267, 109047, 923315, 99444, 86797, 1376, 2821063, 2224180
254, 930963, 109047, 933011, 99444, 86797, 1376, 2824399, 2224180
255, 940716, 109047, 942764, 99444, 86797, 1376, 2827756, 2224180
256, 951039, 109047, 953087, 99444, 86797, 1376, 2831311, 2224180
257, 973828, 109047, 975876, 99444, 86797, 1376, 2839503, 2224191
258, 979692, 109047, 981740, 99444, 86797, 1376, 2846082, 2224191
259, 986448, 109047, 988496, 99444, 86797, 1376, 2853713, 2224191
260, 996594, 109999, 998483, 99444, 86797, 1376, 2858334, 2224908
261, 1006536, 110135, 1008581, 99444, 86797, 1376, 2862392, 2224959
262, 1016307, 110135, 1018355, 99444, 86797, 1376, 2866312, 2224959
263, 1024282, 110164, 1026301, 99444, 86797, 1376, 2870994, 2225304
264, 1028673, 110188, 1030721, 99444, 86797, 1376, 2878392, 2225492
265, 1033724, 110188, 1035772, 99444, 86797, 1376, 2885278, 2225495
266, 1038932, 110188, 1040980, 99444, 86797, 1376, 2892208, 2225496
267, 1041354, 110197, 1043393, 99444, 86797, 1376, 2900125, 2229008
268, 1043017, 110358, 1044898, 99444, 86797, 1376, 2909390, 2235803
269, 1044069, 110485, 1045903, 99444, 86797, 1376, 2919837, 2243861
270, 1045668, 110712, 1047474, 99444, 86797, 1376, 2930394, 2252049
271, 1046732, 110862, 1048527, 99444, 86797, 1376, 2940446, 2259949
272, 1048013, 111018, 1049843, 99444, 86797, 1376, 2950612, 2267690
273, 1049030, 111211, 1050786, 99444, 86797, 1376, 2960828, 2275711
274, 1050294, 111366, 1052041, 99444, 86797, 1376, 2970515, 2283112
275, 1051523, 111536, 1053349, 99444, 86797, 1376, 2980608, 2291033
276, 1052681, 111705, 1054443, 99444, 86797, 1376, 2990672, 2298555
277, 1054068, 111924, 1055835, 99444, 86797, 1376, 3001109, 2306543
278, 1055242, 112137, 1056945, 99444, 86797, 1376, 3011459, 2314603
279, 1056682, 112356, 1058463, 99444, 86797, 1376, 3021093, 2322055
280, 1057660, 112498, 1059443, 99444, 86797, 1376, 3031349, 2329792
281, 1059134, 112683, 1060938, 99444, 86797, 1376, 3041323, 2337614
282, 1060192, 112867, 1061969, 99444, 86797, 1376, 3051605, 2345458
283, 1061369, 112973, 1063180, 99444, 86797, 1376, 3061889, 2353491
284, 1062421, 113111, 1064259, 99444, 86797, 1376, 3072234, 2361552
285, 1063704, 113294, 1065451, 99444, 86797, 1376, 3082162, 2368982
286, 1065106, 113406, 1067002, 99444, 86797, 1376, 3093132, 2377637
287, 1066228, 113615, 1068011, 99455, 86808, 1377, 3103934, 2386151
288, 1067660, 113825, 1069418, 99456, 86809, 1377, 3113959, 2393994
289, 1068721, 114015, 1070442, 99456, 86809, 1377, 3124230, 2401835
290, 1070082, 114214, 1071864, 99456, 86809, 1377, 3133749, 2409171
291, 1071073, 114370, 1072847, 99456, 86809, 1377, 3143206, 2416490
292, 1072434, 114551, 1074200, 99456, 86809, 1377, 3152772, 2423853
293, 1073715, 114760, 1075476, 99456, 86809, 1377, 3162370, 2431305
294, 1075006, 114937, 1076738, 99456, 86809, 1377, 3171990, 2438173
295, 1076041, 115093, 1077844, 99456, 86809, 1377, 3181920, 2445953
296, 1077337, 115310, 1079081, 99456, 86809, 1377, 3192828, 2454449
297, 1078616, 115407, 1080477, 99456, 86809, 1377, 3202765, 2462219
298, 1079559, 115590, 1081356, 99456, 86809, 1377, 3212960, 2470278
299, 1112556, 115596, 1114604, 99456, 86809, 1377, 3225672, 2470585
300, 1158484, 115596, 1160532, 99456, 86809, 1377, 3242163, 2470585
301, 1195231, 115596, 1197279, 99456, 86809, 1377, 3256213, 2470612
302, 1205248, 115596, 1207296, 99456, 86809, 1377, 3259660, 2470612
303, 1215124, 115596, 1217172, 99456, 86809, 1377, 3263060, 2470612
304, 1224844, 115596, 1226892, 99456, 86809, 1377, 3266404, 2470612
305, 1234837, 115596, 1236885, 99456, 86809, 1377, 3269847, 2470612
306, 1257656, 115596, 1259704, 99456, 86809, 1377, 3278483, 2470621
307, 1263640, 115596, 1265688, 99456, 86809, 1377, 3285303, 2470621
308, 1271113, 115788, 1272971, 99456, 86809, 1377, 3293243, 2471083
309, 1281071, 116418, 1283117, 99456, 86809, 1377, 3297319, 2471307
310, 1290795, 116575, 1292843, 99456, 86809, 1377, 3301225, 2471364
311, 1300467, 116575, 1302515, 99456, 86809, 1377, 3305109, 2471364
312, 1307665, 116634, 1309654, 99456, 86809, 1377, 3311244, 2471904
313, 1312719, 116634, 1314767, 99456, 86809, 1377, 3317977, 2471909
314, 1317707, 116634, 1319755, 99456, 86809, 1377, 3324873, 2471912
315, 1323047, 116634, 1325095, 99456, 86809, 1377, 3331865, 2471913
316, 1324177, 116634, 1326225, 99456, 86809, 1377, 3333799, 2471913
317, 1324775, 116634, 1326823, 99456, 86809, 1377, 3334310, 2471913
318, 1325415, 116634, 1327463, 99456, 86809, 1377, 3334817, 2471914
319, 1326036, 116637, 1328081, 99456, 86809, 1377, 3335340, 2471918
320, 1326674, 116640, 1328716, 99456, 86809, 1377, 3335868, 2471921
321, 1327220, 116640, 1329263, 99456, 86809, 1377, 3336364, 2471921
322, 1327812, 116641, 1329857, 99456, 86809, 1377, 3336875, 2471923
323, 1328401, 116642, 1330447, 99456, 86809, 1377, 3337384, 2471925
324, 1329051, 116642, 1331097, 99456, 86809, 1377, 3337886, 2471925
325, 1329646, 116642, 1331693, 99456, 86809, 1377, 3338395, 2471925
326, 1330298, 116642, 1332346, 99456, 86809, 1377, 3338895, 2471925
327, 1330931, 116642, 1332979, 99456, 86809, 1377, 3339402, 2471925
328, 1331578, 116642, 1333626, 99456, 86809, 1377, 3339920, 2471926
329, 1332150, 116642, 1334198, 99456, 86809, 1377, 3340409, 2471926
330, 1332766, 116642, 1334814, 99456, 86809, 1377, 3340902, 2471929
331, 1333403, 116645, 1335448, 99456, 86809, 1377, 3341429, 2471931
332, 1333963, 116645, 1336008, 99456, 86809, 1377, 3341906, 2471939
333, 1334569, 116645, 1336614, 99456, 86809, 1377, 3342406, 2471941
334, 1335207, 116645, 1337255, 99456, 86809, 1377, 3342905, 2471941
335, 1335794, 116645, 1337842, 99456, 86809, 1377, 3343421, 2471941
336, 1336465, 116646, 1338512, 99456, 86809, 1377, 3343950, 2471946
337, 1337095, 116649, 1339139, 99456, 86809, 1377, 3344443, 2471948
338, 1337649, 116649, 1339693, 99456, 86809, 1377, 3344942, 2471948
339, 1338219, 116649, 1340267, 99456, 86809, 1377, 3345439, 2471948
340, 1338797, 116649, 1340845, 99456, 86809, 1377, 3345923, 2471948
341, 1339394, 116649, 1341442, 99456, 86809, 1377, 3346472, 2471948
342, 1339986, 116649, 1342034, 99456, 86809, 1377, 3346948, 2471949
343, 1340610, 116654, 1342653, 99456, 86809, 1377, 3347474, 2471952
344, 1341205, 116660, 1343242, 99456, 86809, 1377, 3347956, 2471957
345, 1341810, 116660, 1343850, 99456, 86809, 1377, 3348438, 2471957
346, 1342401, 116660, 1344444, 99456, 86809, 1377, 3348938, 2471957
347, 1342980, 116660, 1345028, 99456, 86809, 1377, 3349413, 2471957
348, 1343605, 116660, 1345653, 99456, 86809, 1377, 3349889, 2471957
349, 1344260, 116660, 1346308, 99456, 86809, 1377, 3350494, 2471957
350, 1344997, 116673, 1347032, 99456, 86809, 1377, 3351086, 2471975
351, 1345805, 116755, 1347758, 99456, 86809, 1377, 3351633, 2472026
352, 1346605, 116807, 1348517, 99456, 86809, 1377, 3352266, 2472092
353, 1347329, 116851, 1349241, 99456, 86809, 1377, 3352856, 2472160
354, 1348132, 116945, 1350024, 99456, 86809, 1377, 3353466, 2472229
355, 1348967, 117057, 1350803, 99456, 86809, 1377, 3354092, 2472304
356, 1349614, 117099, 1351469, 99456, 86809, 1377, 3354653, 2472366
357, 1350367, 117174, 1352250, 99456, 86809, 1377, 3355295, 2472446
358, 1351180, 117278, 1353043, 99456, 86809, 1377, 3355918, 2472523
359, 1351917, 117324, 1353795, 99456, 86809, 1377, 3356520, 2472597
360, 1352634, 117398, 1354524, 99456, 86809, 1377, 3357106, 2472667
361, 1353310, 117490, 1355181, 99456, 86809, 1377, 3357657, 2472732
362, 1354059, 117558, 1355910, 99456, 86809, 1377, 3358261, 2472799
363, 1354838, 117603, 1356727, 99456, 86809, 1377, 3358898, 2472871
364, 1355573, 117694, 1357462, 99456, 86809, 1377, 3359461, 2472940
365, 1356453, 117799, 1358305, 99456, 86809, 1377, 3360086, 2473014
366, 1357141, 117826, 1359035, 99456, 86809, 1377, 3360670, 2473078
367, 1357879, 117882, 1359808, 99456, 86809, 1377, 3361260, 2473145
368, 1358668, 117972, 1360575, 99456, 86809, 1377, 3361844, 2473219
369, 1359461, 118043, 1361331, 99456, 86809, 1377, 3362440, 2473294
370, 1360179, 118095, 1362062, 99456, 86809, 1377, 3363013, 2473358
371, 1360923, 118189, 1362800, 99456, 86809, 1377, 3363580, 2473425
372, 1361695, 118254, 1363571, 99456, 86809, 1377, 3364192, 2473489
373, 1362405, 118290, 1364304, 99456, 86809, 1377, 3364794, 2473554
374, 1363180, 118380, 1365081, 99456, 86809, 1377, 3365373, 2473623
375, 1363949, 118476, 1365810, 99456, 86809, 1377, 3365925, 2473687
376, 1364697, 118525, 1366568, 99456, 86809, 1377, 3366542, 2473761
377, 1365452, 118577, 1367358, 99456, 86809, 1377, 3367156, 2473828
378, 1366223, 118658, 1368138, 99456, 86809, 1377, 3367756, 2473900
379, 1366986, 118723, 1368872, 99456, 86809, 1377, 3368324, 2473966
380, 1367691, 118763, 1369590, 99456, 86809, 1377, 3368891, 2474031
381, 1368457, 118855, 1370351, 99456, 86809, 1377, 3369488, 2474102
382, 1369235, 118934, 1371102, 99456, 86809, 1377, 3370097, 2474172
383, 1369988, 118986, 1371870, 99456, 86809, 1377, 3370711, 2474250
384, 1370826, 119085, 1372704, 99456, 86809, 1377, 3371361, 2474328
385, 1371537, 119171, 1373392, 99456, 86809, 1377, 3371874, 2474380
386, 1372272, 119220, 1374148, 99456, 86809, 1377, 3372484, 2474447
387, 1372999, 119258, 1374911, 99456, 86809, 1377, 3373113, 2474518
388, 1373714, 119348, 1375624, 99456, 86809, 1377, 3373684, 2474579
