index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
31, 839057, 643139, 839406, 800953, 800953, 1184, 469069, 443035
32, 874395, 671630, 874875, 836251, 836251, 1211, 486413, 459601
33, 911543, 702032, 911871, 873196, 873196, 1243, 503548, 475955
34, 947767, 731719, 948137, 909442, 909442, 1277, 520625, 492252
35, 983705, 761513, 984052, 945320, 945320, 1310, 537736, 508609
36, 1019680, 791723, 1020106, 981374, 981374, 1343, 554551, 524690
37, 1056056, 821725, 1056418, 1017685, 1017685, 1381, 571603, 541006
38, 1091211, 850641, 1091704, 1052955, 1052955, 1429, 588832, 557322
39, 1126689, 879711, 1127114, 1088184, 1088184, 1460, 606135, 573906
40, 1158831, 904242, 1159452, 1119232, 1119232, 1506, 624454, 591346
41, 1190067, 927201, 1190543, 1148528, 1148528, 1545, 643181, 609110
42, 1221058, 950431, 1221609, 1178238, 1178238, 1582, 662040, 627214
43, 1254855, 976824, 1255422, 1211643, 1211643, 1613, 679776, 644208
44, 1289363, 1003927, 1289927, 1245829, 1245829, 1644, 697438, 661144
45, 1322056, 1028117, 1322598, 1277456, 1277456, 1682, 715828, 678650
46, 1354821, 1051936, 1355463, 1308862, 1308862, 1723, 733706, 695504
47, 1387138, 1075532, 1387794, 1339220, 1339220, 1753, 751890, 712930
48, 1419271, 1098841, 1419877, 1369674, 1369674, 1790, 770171, 730427
49, 1452423, 1124227, 1453007, 1402300, 1402300, 1821, 787992, 747496
50, 1485901, 1149497, 1486494, 1435029, 1435029, 1853, 806057, 764827
51, 1493369, 1155068, 1493911, 1442379, 7350, 10, 811901, 770443
52, 1500825, 1160759, 1501395, 1449777, 14748, 16, 817689, 776001
53, 1508074, 1166163, 1508709, 1456966, 21937, 27, 823238, 781307
54, 1515575, 1171547, 1516190, 1464329, 29300, 40, 828831, 786611
55, 1522898, 1176766, 1523587, 1471546, 36517, 48, 834546, 792076
56, 1529975, 1181554, 1530655, 1478210, 43181, 62, 840086, 797303
57, 1537142, 1186441, 1537811, 1484770, 49741, 73, 845640, 802552
58, 1544582, 1191620, 1545225, 1492004, 56975, 88, 851271, 807884
59, 1551818, 1196620, 1552384, 1498898, 63869, 99, 856856, 813173
60, 1559282, 1201962, 1559855, 1506203, 71174, 111, 862489, 818548
61, 1566577, 1207198, 1567173, 1513445, 78416, 120, 868090, 823873
62, 1574107, 1212627, 1574708, 1520938, 85909, 129, 873824, 829357
63, 1581619, 1217988, 1582250, 1528468, 93439, 140, 879517, 834802
64, 1589050, 1223256, 1589666, 1535698, 100669, 150, 885297, 840299
65, 1596535, 1228683, 1597110, 1542957, 107928, 165, 891004, 845661
66, 1604054, 1234183, 1604630, 1550149, 115120, 176, 896782, 851157
67, 1611386, 1239511, 1611991, 1557368, 122339, 186, 902361, 856505
68, 1618832, 1244928, 1619454, 1564688, 129659, 195, 908016, 861925
69, 1626299, 1250385, 1626876, 1572036, 137007, 210, 913711, 867369
70, 1633842, 1255871, 1634385, 1579534, 144505, 217, 919355, 872778
71, 1641131, 1261316, 1641717, 1586630, 151601, 229, 925108, 878290
72, 1648577, 1266815, 1649142, 1594044, 159015, 240, 930784, 883739
73, 1656107, 1272403, 1656648, 1601476, 166447, 252, 936438, 889165
74, 1663606, 1277924, 1664181, 1608881, 173852, 261, 942206, 894696
75, 1670972, 1283273, 1671588, 1616240, 181211, 269, 947893, 900145
76, 1678420, 1288619, 1679034, 1623550, 188521, 278, 953529, 905522
77, 1685933, 1294022, 1686560, 1630922, 195893, 287, 959217, 910955
78, 1693389, 1299309, 1693974, 1638208, 203179, 300, 964930, 916394
79, 1700758, 1304584, 1701368, 1645587, 210558, 312, 970687, 921839
80, 1708160, 1309837, 1708719, 1652866, 217837, 321, 976418, 927349
81, 1715471, 1315174, 1716064, 1659977, 224948, 334, 982217, 932886
82, 1722892, 1320708, 1723493, 1667207, 232178, 344, 987997, 938389
83, 1730317, 1326256, 1730920, 1674494, 239465, 357, 993690, 943854
84, 1737866, 1331974, 1738467, 1681961, 246932, 368, 999521, 949455
85, 1745378, 1337549, 1745912, 1689269, 254240, 378, 1005333, 955035
86, 1752631, 1342928, 1753182, 1696467, 261438, 388, 1011034, 960511
87, 1759950, 1348260, 1760539, 1703775, 268746, 397, 1016961, 966211
88, 1766403, 1352893, 1767108, 1710290, 275261, 408, 1022844, 971865
89, 1771895, 1356588, 1772617, 1715246, 280217, 417, 1028394, 977187
90, 1779326, 1362001, 1779921, 1722475, 287446, 429, 1034226, 982792
91, 1786135, 1366790, 1786824, 1729081, 294052, 439, 1040074, 988383
92, 1793242, 1371888, 1793900, 1735938, 300909, 456, 1045814, 993877
93, 1800128, 1376950, 1800775, 1742649, 307620, 467, 1051342, 999170
94, 1806618, 1381701, 1807334, 1749051, 314022, 478, 1056842, 1004436
95, 1813900, 1387061, 1814567, 1756198, 321169, 490, 1062496, 1009863
96, 1821014, 1392133, 1821616, 1763207, 328178, 501, 1068334, 1015472
97, 1828402, 1397654, 1828922, 1770479, 335450, 513, 1073926, 1020835
98, 1835864, 1403447, 1836358, 1777880, 342851, 523, 1079334, 1025993
99, 1843261, 1409179, 1843727, 1785200, 350171, 538, 1084766, 1031190
100, 1850528, 1414811, 1851073, 1792451, 357422, 547, 1090329, 1036513
101, 1858063, 1420695, 1858618, 1799989, 364960, 560, 1095812, 1041769
102, 1865710, 1426706, 1866239, 1807599, 372570, 569, 1101179, 1046896
103, 1873474, 1432876, 1873931, 1815291, 380262, 580, 1106526, 1052012
104, 1881112, 1439039, 1881530, 1822890, 387861, 590, 1111804, 1057060
105, 1888191, 1444719, 1888746, 1830047, 395018, 601, 1116927, 1061949
106, 1894038, 1449073, 1894723, 1835978, 400949, 613, 1121896, 1066686
107, 1900836, 1454299, 1901272, 1842472, 407443, 624, 1126865, 1071425
108, 1908248, 1460333, 1908675, 1849875, 414846, 634, 1131981, 1076307
109, 1915466, 1466135, 1915928, 1857071, 422042, 646, 1137112, 1081209
110, 1922376, 1471641, 1922908, 1864020, 428991, 655, 1142049, 1085916
111, 1927645, 1475528, 1928340, 1869436, 434407, 667, 1146527, 1090161
112, 1932132, 1478602, 1932815, 1873842, 438813, 685, 1150582, 1093979
113, 1936267, 1481428, 1937081, 1878089, 443060, 705, 1154366, 1097530
114, 1937997, 1482469, 1939057, 1879725, 444696, 716, 1156588, 1099511
115, 1940329, 1483832, 1941266, 1881408, 446379, 730, 1159159, 1101847
116, 1944085, 1486287, 1944727, 1884586, 449557, 745, 1162421, 1104872
117, 1949960, 1490796, 1950512, 1890357, 455328, 762, 1167015, 1109225
118, 1954369, 1494110, 1955025, 1894867, 459838, 776, 1171035, 1113012
119, 1958435, 1497008, 1959154, 1898921, 463892, 791, 1175077, 1116819
120, 1964317, 1501310, 1964866, 1904630, 469601, 804, 1179640, 1121148
121, 1969453, 1505174, 1970014, 1909775, 474746, 819, 1183915, 1125191
122, 1972457, 1507373, 1973174, 1912919, 477890, 835, 1187061, 1128092
123, 1973810, 1508213, 1974798, 1914235, 479206, 844, 1188594, 1129382
124, 1975273, 1509085, 1976424, 1915408, 480379, 858, 1190381, 1130932
125, 1979527, 1511785, 1980194, 1918799, 483770, 875, 1193718, 1134029
126, 1982484, 1513762, 1983267, 1921777, 486748, 889, 1196779, 1136849
127, 1984942, 1515293, 1985724, 1924116, 489087, 904, 1199340, 1139170
128, 1986763, 1516488, 1987698, 1925855, 490826, 915, 1201216, 1140809
129, 1987399, 1516781, 1988685, 1926197, 491168, 925, 1202465, 1141811
130, 1988406, 1517168, 1989846, 1926621, 491592, 930, 1203832, 1142937
131, 1988922, 1517211, 1990470, 1926621, 491592, 930, 1204247, 1143092
132, 1989247, 1517212, 1991101, 1926621, 491592, 930, 1204544, 1143131
133, 1989717, 1517225, 1991756, 1926621, 491592, 930, 1205285, 1143604
134, 1990603, 1517315, 1992557, 1926621, 491592, 930, 1206349, 1144425
135, 1993640, 1518345, 1994728, 1926699, 491670, 932, 1208973, 1146749
136, 1995670, 1519345, 1996744, 1927495, 492466, 941, 1211287, 1148800
137, 1997803, 1520387, 1998918, 1928423, 493394, 951, 1213553, 1150824
138, 2001549, 1522453, 2002423, 1930646, 495617, 973, 1216969, 1153957
139, 2005615, 1524876, 2006445, 1933916, 498887, 995, 1220836, 1157512
140, 2008357, 1526453, 2009373, 1936217, 501188, 1015, 1223724, 1160160
141, 2011378, 1528064, 2012359, 1938076, 503047, 1032, 1226707, 1162902
142, 2012761, 1528648, 2014096, 1938504, 503475, 1036, 1228666, 1164617
143, 2014116, 1529079, 2015637, 1938567, 503538, 1036, 1230581, 1166283
144, 2014805, 1529115, 2016453, 1938567, 503538, 1036, 1231838, 1167289
145, 2015203, 1529119, 2017089, 1938567, 503538, 1036, 1232339, 1167533
146, 2015695, 1529120, 2017721, 1938567, 503538, 1036, 1232709, 1167635
147, 2016336, 1529127, 2018373, 1938567, 503538, 1036, 1233319, 1167921
148, 2016987, 1529135, 2019020, 1938567, 503538, 1036, 1233875, 1168213
149, 2017640, 1529141, 2019674, 1938567, 503538, 1036, 1234675, 1168745
150, 2018619, 1529249, 2020560, 1938567, 503538, 1036, 1236387, 1170171
151, 2019919, 1529512, 2021602, 1938568, 503539, 1036, 1238457, 1171987
152, 2020610, 1529561, 2022352, 1938568, 503539, 1036, 1239622, 1172878
153, 2021124, 1529603, 2022990, 1938575, 503546, 1036, 1240017, 1172975
154, 2027865, 1531693, 2028327, 1939262, 504233, 1057, 1243566, 1174660
155, 2035816, 1538087, 2036151, 1947009, 511980, 1096, 1248678, 1179488
156, 2043478, 1544417, 2043968, 1954826, 519797, 1105, 1253856, 1184431
157, 2051491, 1550876, 2051858, 1962714, 527685, 1116, 1259000, 1189346
158, 2059111, 1557068, 2059607, 1970461, 535432, 1124, 1264241, 1194329
159, 2066984, 1563398, 2067372, 1978148, 543119, 1132, 1269423, 1199290
160, 2074710, 1569594, 2075226, 1985997, 550968, 1142, 1274793, 1204437
161, 2082477, 1575746, 2082961, 1993732, 558703, 1152, 1280082, 1209504
162, 2090341, 1581948, 2090725, 2001469, 566440, 1161, 1285396, 1214575
163, 2098233, 1588370, 2098634, 2009371, 574342, 1172, 1290570, 1219414
164, 2105895, 1594519, 2106286, 2016982, 581953, 1182, 1295754, 1224259
165, 2113802, 1601062, 2114188, 2024884, 589855, 1194, 1301032, 1229260
166, 2121665, 1607594, 2122039, 2032735, 597706, 1200, 1306260, 1234261
167, 2129463, 1613960, 2129905, 2040569, 605540, 1208, 1311585, 1239341
168, 2137411, 1620434, 2137838, 2048491, 613462, 1217, 1316868, 1244386
169, 2145486, 1627065, 2145868, 2056490, 621461, 1229, 1322192, 1249474
170, 2153285, 1633391, 2153721, 2064290, 629261, 1240, 1327523, 1254543
171, 2161151, 1639820, 2161608, 2072176, 637147, 1249, 1332904, 1259701
172, 2169008, 1646150, 2169446, 2079996, 644967, 1257, 1338291, 1264865
173, 2176858, 1652318, 2177283, 2087820, 652791, 1267, 1343733, 1270088
174, 2184856, 1658820, 2185248, 2095782, 660753, 1277, 1349071, 1275202
175, 2192548, 1665040, 2193012, 2103535, 668506, 1288, 1354446, 1280354
176, 2200420, 1671300, 2200886, 2111376, 676347, 1297, 1359875, 1285555
177, 2208427, 1677735, 2208809, 2119236, 684207, 1305, 1365278, 1290735
178, 2216392, 1684264, 2216771, 2127194, 692165, 1314, 1370662, 1295896
179, 2224076, 1690550, 2224547, 2134969, 699940, 1327, 1376134, 1301107
180, 2231826, 1696709, 2232308, 2142693, 707664, 1341, 1381698, 1306395
181, 2239216, 1702467, 2239744, 2150082, 715053, 1352, 1387270, 1311696
182, 2246849, 1708476, 2247372, 2157692, 722663, 1368, 1392920, 1317057
183, 2254610, 1714519, 2255065, 2165288, 730259, 1377, 1398699, 1322593
184, 2262205, 1720398, 2262698, 2172769, 737740, 1392, 1404595, 1328252
185, 2269725, 1726237, 2270275, 2180085, 745056, 1403, 1410272, 1333680
186, 2277427, 1732143, 2277936, 2187658, 752629, 1415, 1416130, 1339313
187, 2285142, 1738200, 2285681, 2195320, 760291, 1426, 1421841, 1344799
188, 2292786, 1744071, 2293317, 2202707, 767678, 1436, 1427628, 1350360
189, 2300510, 1750117, 2301007, 2210311, 775282, 1449, 1433226, 1355730
190, 2308273, 1756124, 2308805, 2218071, 783042, 1458, 1438800, 1361077
191, 2315907, 1762079, 2316410, 2225654, 790625, 1470, 1444223, 1366269
192, 2323333, 1767772, 2323878, 2232981, 797952, 1480, 1449772, 1371588
193, 2330927, 1773600, 2331405, 2240434, 805405, 1492, 1455212, 1376805
194, 2338555, 1779558, 2339050, 2248078, 813049, 1503, 1460672, 1382019
195, 2346461, 1785748, 2346896, 2255879, 820850, 1513, 1466225, 1387342
196, 2354422, 1791967, 2354793, 2263650, 828621, 1525, 1471824, 1392641
197, 2362147, 1798085, 2362590, 2271364, 836335, 1535, 1477451, 1398041
198, 2370033, 1804358, 2370467, 2279240, 844211, 1545, 1483051, 1403389
199, 2377836, 1810573, 2378339, 2287083, 852054, 1554, 1488672, 1408748
200, 2385838, 1816950, 2386260, 2294998, 859969, 1564, 1494160, 1413984
201, 2393532, 1823065, 2394010, 2302748, 867719, 1575, 1499729, 1419309
202, 2401241, 1829040, 2401720, 2310406, 875377, 1586, 1505353, 1424709
203, 2408944, 1835064, 2409490, 2318076, 883047, 1594, 1510949, 1430081
204, 2416708, 1841062, 2417172, 2325589, 890560, 1603, 1516602, 1435508
205, 2424398, 1847133, 2424875, 2333224, 898195, 1613, 1522196, 1440878
206, 2432083, 1853152, 2432574, 2340883, 905854, 1624, 1527825, 1446271
207, 2439714, 1859175, 2440223, 2348438, 913409, 1630, 1533416, 1451634
208, 2447400, 1865216, 2447829, 2356043, 921014, 1642, 1539099, 1457091
209, 2455106, 1871278, 2455593, 2363710, 928681, 1655, 1544799, 1462548
210, 2462732, 1877308, 2463275, 2371310, 936281, 1665, 1550511, 1468013
211, 2470992, 1883743, 2471403, 2379437, 944408, 1676, 1556211, 1473489
212, 2478602, 1889752, 2479110, 2387078, 952049, 1686, 1561942, 1478993
213, 2486184, 1895626, 2486674, 2394593, 959564, 1697, 1567709, 1484529
214, 2493818, 1901562, 2494260, 2402161, 967132, 1708, 1573268, 1489853
215, 2501456, 1907530, 2501987, 2409879, 974850, 1718, 1578848, 1495184
216, 2509088, 1913422, 2509597, 2417258, 982229, 1729, 1584556, 1500667
217, 2516532, 1919016, 2517104, 2424661, 989632, 1739, 1590248, 1506109
218, 2523997, 1924572, 2524530, 2432085, 997056, 1753, 1595920, 1511501
219, 2531220, 1929963, 2531847, 2439338, 1004309, 1773, 1601650, 1516920
220, 2538892, 1935809, 2539401, 2446787, 1011758, 1780, 1607385, 1522429
221, 2546451, 1941609, 2546946, 2454320, 1019291, 1789, 1612937, 1527746
222, 2554023, 1947301, 2554561, 2461813, 1026784, 1803, 1618663, 1533147
223, 2561508, 1953065, 2562092, 2469231, 1034202, 1814, 1624171, 1538383
224, 2568861, 1958554, 2569398, 2476496, 1041467, 1827, 1629561, 1543440
225, 2576234, 1964142, 2576783, 2483769, 1048740, 1838, 1635127, 1548763
226, 2583953, 1970091, 2584483, 2491449, 1056420, 1847, 1640733, 1554130
227, 2591705, 1976111, 2592219, 2499159, 1064130, 1858, 1646197, 1559366
228, 2599367, 1982047, 2599899, 2506753, 1071724, 1866, 1651626, 1564559
229, 2607032, 1988009, 2607531, 2514340, 1079311, 1877, 1657070, 1569776
230, 2614707, 1993871, 2615232, 2522029, 1087000, 1889, 1662814, 1575288
231, 2622256, 1999596, 2622788, 2529328, 1094299, 1902, 1668444, 1580684
232, 2629900, 2005376, 2630418, 2536885, 1101856, 1912, 1674078, 1586093
233, 2637164, 2010939, 2637726, 2543909, 1108880, 1924, 1679675, 1591416
234, 2644521, 2016475, 2645104, 2550778, 1115749, 1933, 1685321, 1596816
235, 2651860, 2021904, 2652373, 2557448, 1122419, 1941, 1690944, 1602194
236, 2659584, 2027814, 2660078, 2564972, 1129943, 1949, 1696550, 1607570
237, 2667198, 2033684, 2667678, 2572551, 1137522, 1960, 1702041, 1612836
238, 2674911, 2039709, 2675417, 2580289, 1145260, 1969, 1707480, 1618052
239, 2682404, 2045510, 2682902, 2587740, 1152711, 1979, 1712764, 1623095
240, 2690126, 2051542, 2690594, 2595432, 1160403, 1988, 1718184, 1628288
241, 2697756, 2057520, 2698217, 2603045, 1168016, 1997, 1723643, 1633508
242, 2705068, 2063134, 2705603, 2610351, 1175322, 2008, 1729122, 1638766
243, 2712565, 2068926, 2713089, 2617796, 1182767, 2016, 1734528, 1643948
244, 2720062, 2074676, 2720573, 2625268, 1190239, 2028, 1739943, 1649134
245, 2727584, 2080480, 2728118, 2632790, 1197761, 2038, 1745310, 1654262
246, 2735062, 2086223, 2735581, 2640141, 1205112, 2048, 1750711, 1659425
247, 2742790, 2092196, 2743236, 2647779, 1212750, 2058, 1756135, 1664591
248, 2750061, 2097527, 2750659, 2654825, 1219796, 2073, 1761890, 1670083
249, 2757573, 2103085, 2758101, 2661813, 1226784, 2083, 1767528, 1675453
250, 2765040, 2108811, 2765603, 2669280, 1234251, 2094, 1773028, 1680730
251, 2772500, 2114301, 2773009, 2676279, 1241250, 2101, 1778624, 1686075
252, 2779676, 2119607, 2780234, 2683205, 1248176, 2116, 1784169, 1691382
253, 2786955, 2125141, 2787524, 2690206, 1255177, 2127, 1789665, 1696582
254, 2793918, 2130234, 2794537, 2696770, 1261741, 2139, 1795324, 1701939
255, 2801020, 2135380, 2801613, 2703309, 1268280, 2151, 1801143, 1707508
256, 2808111, 2140562, 2808687, 2710108, 1275079, 2163, 1806943, 1713084
257, 2815409, 2145947, 2815984, 2716764, 1281735, 2168, 1812744, 1718660
258, 2822878, 2151678, 2823408, 2724061, 1289032, 2178, 1818239, 1723927
259, 2830553, 2157532, 2831034, 2731589, 1296560, 2189, 1823772, 1729224
260, 2837944, 2163289, 2838425, 2738929, 1303900, 2200, 1829012, 1734237
261, 2845440, 2169129, 2845955, 2746433, 1311404, 2207, 1834352, 1739350
262, 2852825, 2174717, 2853374, 2753750, 1318721, 2217, 1839842, 1744618
263, 2860327, 2180565, 2860821, 2761197, 1326168, 2226, 1845158, 1749709
264, 2867859, 2186439, 2868334, 2768611, 1333582, 2236, 1850536, 1754870
265, 2875716, 2192693, 2876096, 2776365, 1341336, 2247, 1855838, 1759942
266, 2883114, 2198612, 2883562, 2783831, 1348802, 2255, 1861058, 1764933
267, 2890755, 2204616, 2891158, 2791424, 1356395, 2265, 1866407, 1770061
268, 2898087, 2210484, 2898545, 2798811, 1363782, 2272, 1871614, 1775046
269, 2905620, 2216429, 2906103, 2806333, 1371304, 2284, 1876972, 1780160
270, 2913151, 2222428, 2913570, 2813741, 1378712, 2295, 1882200, 1785167
271, 2920631, 2228238, 2921049, 2821079, 1386050, 2304, 1887602, 1790338
272, 2927991, 2233828, 2928458, 2828126, 1393097, 2314, 1893175, 1795684
273, 2934872, 2239017, 2935451, 2834612, 1399583, 2325, 1898660, 1800935
274, 2941928, 2244350, 2942520, 2841291, 1406262, 2337, 1904001, 1806013
275, 2949173, 2249813, 2949714, 2847908, 1412879, 2349, 1909501, 1811287
276, 2956460, 2255339, 2956997, 2854631, 1419602, 2356, 1914978, 1816542
277, 2963551, 2260614, 2964048, 2860940, 1425911, 2366, 1920654, 1821992
278, 2970998, 2266481, 2971496, 2867939, 1432910, 2376, 1926129, 1827249
279, 2978593, 2272419, 2979059, 2875444, 1440415, 2386, 1931583, 1832479
280, 2986134, 2278414, 2986599, 2882924, 1447895, 2396, 1936861, 1837533
281, 2993751, 2284465, 2994158, 2890403, 1455374, 2405, 1942019, 1842466
282, 3001285, 2290476, 3001703, 2897897, 1462868, 2416, 1947298, 1847524
283, 3008518, 2296252, 3009001, 2905104, 1470075, 2426, 1952577, 1852584
284, 3015980, 2302191, 3016430, 2912414, 1477385, 2437, 1957898, 1857683
285, 3023272, 2307936, 3023759, 2919608, 1484579, 2444, 1963339, 1862900
286, 3030432, 2313639, 3030911, 2926480, 1491451, 2454, 1968531, 1867871
287, 3037309, 2318887, 3037819, 2932733, 1497704, 2464, 1974196, 1873307
288, 3044621, 2324695, 3045101, 2939453, 1504424, 2476, 1979669, 1878560
289, 3051415, 2329727, 3051923, 2945435, 1510406, 2484, 1985279, 1883919
290, 3058281, 2334977, 3058921, 2951789, 1516760, 2492, 1990936, 1889327
291, 3065329, 2340188, 3065899, 2957902, 1522873, 2499, 1996616, 1894752
292, 3072404, 2345346, 3072926, 2963978, 1528949, 2513, 2002423, 1900319
293, 3079443, 2350621, 3079989, 2970757, 1535728, 2519, 2008116, 1905789
294, 3086589, 2355982, 3087112, 2977737, 1542708, 2529, 2013810, 1911252
295, 3093906, 2361450, 3094474, 2985030, 1550001, 2534, 2019490, 1916710
296, 3101291, 2367120, 3101768, 2992223, 1557194, 2547, 2025144, 1922139
297, 3108589, 2372801, 3109072, 2999434, 1564405, 2557, 2030717, 1927489
298, 3115950, 2378583, 3116469, 3006775, 1571746, 2570, 2036209, 1932760
299, 3123282, 2384404, 3123806, 3014111, 1579082, 2582, 2041627, 1937948
300, 3130361, 2389812, 3130886, 3021139, 1586110, 2590, 2047178, 1943269
301, 3137005, 2394694, 3137622, 3027859, 1592830, 2602, 2052805, 1948637
302, 3143839, 2399746, 3144461, 3034177, 1599148, 2613, 2058426, 1954027
303, 3150635, 2404679, 3151242, 3040698, 1605669, 2626, 2064147, 1959511
304, 3157684, 2409956, 3158238, 3047472, 1612443, 2638, 2069711, 1964843
305, 3165077, 2415506, 3165610, 3054544, 1619515, 2648, 2075475, 1970307
306, 3172374, 2421040, 3172886, 3061797, 1626768, 2660, 2081136, 1975636
307, 3179587, 2426689, 3180187, 3068971, 1633942, 2673, 2086892, 1981137
308, 3186723, 2432035, 3187306, 3075921, 1640892, 2682, 2092878, 1986892
309, 3193548, 2437063, 3194246, 3082546, 1647517, 2697, 2098724, 1992509
310, 3200879, 2442509, 3201382, 3089310, 1654281, 2703, 2104653, 1998210
311, 3207263, 2447265, 3207864, 3095671, 1660642, 2722, 2110238, 2003568
312, 3213638, 2451990, 3214225, 3102030, 1667001, 2734, 2115727, 2008832
313, 3220326, 2456998, 3220969, 3108613, 1673584, 2745, 2121190, 2014067
314, 3227406, 2462301, 3228032, 3115662, 1680633, 2756, 2126708, 2019360
315, 3234636, 2467841, 3235181, 3122768, 1687739, 2765, 2132128, 2024550
316, 3242002, 2473567, 3242438, 3130025, 1694996, 2781, 2137584, 2029769
317, 3249180, 2479203, 3249635, 3137222, 1702193, 2790, 2143146, 2035099
318, 3255812, 2484234, 3256330, 3143916, 1708887, 2799, 2148696, 2040426
319, 3262981, 2489826, 3263428, 3151014, 1715985, 2813, 2154297, 2045793
320, 3270164, 2495486, 3270707, 3158293, 1723264, 2834, 2159793, 2050997
321, 3277461, 2500990, 3277963, 3165459, 1730430, 2849, 2165295, 2056245
322, 3284465, 2506082, 3285018, 3172379, 1737350, 2858, 2170791, 2061473
323, 3291880, 2511704, 3292378, 3179702, 1744673, 2868, 2176289, 2066730
324, 3299092, 2517294, 3299615, 3186933, 1751904, 2879, 2181817, 2072022
325, 3306213, 2522614, 3306691, 3193819, 1758790, 2894, 2187449, 2077391
326, 3313494, 2528282, 3314032, 3201152, 1766123, 2905, 2193042, 2082756
327, 3320140, 2533206, 3320744, 3207573, 1772544, 2914, 2198688, 2088168
328, 3326040, 2537510, 3326692, 3213348, 1778319, 2924, 2204025, 2093236
329, 3332546, 2542329, 3333133, 3219683, 1784654, 2943, 2209531, 2098483
330, 3339589, 2547683, 3340113, 3226585, 1791556, 2953, 2215125, 2103819
331, 3346241, 2552631, 3346790, 3233069, 1798040, 2963, 2220838, 2109276
332, 3353349, 2558002, 3353910, 3240158, 1805129, 2979, 2226514, 2114619
333, 3360532, 2563500, 3361109, 3247357, 1812328, 2991, 2232181, 2119961
334, 3367822, 2569062, 3368372, 3254620, 1819591, 3009, 2237775, 2125214
335, 3375162, 2574749, 3375687, 3261890, 1826861, 3021, 2243420, 2130578
336, 3382423, 2580350, 3382930, 3268994, 1833965, 3031, 2248997, 2135891
337, 3389888, 2586083, 3390411, 3276112, 1841083, 3044, 2254630, 2141234
338, 3397378, 2591832, 3397894, 3283446, 1848417, 3056, 2260338, 2146708
339, 3404733, 2597530, 3405282, 3290772, 1855743, 3068, 2266130, 2152276
340, 3411954, 2602939, 3412514, 3297926, 1862897, 3079, 2271851, 2157768
341, 3419494, 2608787, 3420005, 3305324, 1870295, 3090, 2277530, 2163144
342, 3427366, 2614920, 3427819, 3312960, 1877931, 3099, 2283237, 2168542
343, 3435003, 2620900, 3435464, 3320501, 1885472, 3111, 2288944, 2174018
344, 3442315, 2626699, 3442836, 3327708, 1892679, 3121, 2294443, 2179291
345, 3450015, 2632715, 3450490, 3335182, 1900153, 3131, 2300072, 2184687
346, 3457467, 2638590, 3457990, 3342620, 1907591, 3140, 2305617, 2189997
347, 3464866, 2644227, 3465409, 3349888, 1914859, 3149, 2311298, 2195448
348, 3472364, 2649788, 3472907, 3357354, 1922325, 3159, 2317328, 2201242
349, 3479233, 2654658, 3479946, 3364004, 1928975, 3172, 2323525, 2207177
350, 3486335, 2659777, 3487074, 3371071, 1936042, 3184, 2329588, 2212993
351, 3493691, 2665012, 3494326, 3378223, 1943194, 3202, 2335587, 2218750
352, 3500896, 2670153, 3501522, 3385271, 1950242, 3213, 2341725, 2224653
353, 3507701, 2674820, 3508433, 3391833, 1956804, 3222, 2348015, 2230719
354, 3515056, 2680162, 3515616, 3398909, 1963880, 3231, 2353927, 2236403
