index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
49, 94019, 19843, 95676, 3382, 3382, 321, 3195126, 1102666
50, 96082, 20269, 97761, 3427, 3427, 327, 3258698, 1125267
51, 96460, 20361, 98056, 3427, 0, 0, 3270751, 1129878
52, 96751, 20414, 98351, 3427, 0, 0, 3279436, 1133016
53, 96956, 20437, 98596, 3427, 0, 0, 3288138, 1136169
54, 97245, 20526, 98866, 3427, 0, 0, 3296928, 1139481
55, 97478, 20589, 99089, 3427, 0, 0, 3305706, 1142723
56, 97723, 20645, 99358, 3427, 0, 0, 3314259, 1146067
57, 98008, 20724, 99620, 3428, 1, 0, 3323803, 1149511
58, 98245, 20769, 99873, 3428, 1, 0, 3332046, 1152215
59, 98511, 20807, 100178, 3428, 1, 0, 3339970, 1154997
60, 98844, 20901, 100449, 3429, 2, 0, 3349115, 1158629
61, 99153, 20971, 100752, 3434, 7, 1, 3357470, 1161932
62, 99386, 21033, 100985, 3443, 16, 4, 3367241, 1165445
63, 99571, 21039, 101239, 3443, 16, 4, 3376498, 1168613
64, 99774, 21066, 101495, 3443, 16, 4, 3385535, 1171306
65, 99994, 21078, 101745, 3443, 16, 4, 3395614, 1174535
66, 100270, 21098, 102034, 3443, 16, 4, 3403747, 1177052
67, 100500, 21119, 102331, 3443, 16, 4, 3412557, 1179786
68, 100778, 21172, 102632, 3443, 16, 4, 3421725, 1182977
69, 101065, 21277, 102878, 3447, 20, 5, 3430828, 1186356
70, 101308, 21284, 103128, 3447, 20, 5, 3439525, 1189246
71, 101609, 21300, 103426, 3447, 20, 5, 3448281, 1192288
72, 101909, 21323, 103742, 3447, 20, 5, 3457438, 1195244
73, 102207, 21337, 104038, 3447, 20, 5, 3466079, 1198337
74, 102541, 21428, 104293, 3447, 20, 5, 3474857, 1201401
75, 102789, 21480, 104548, 3447, 20, 5, 3483097, 1204292
76, 103051, 21543, 104810, 3449, 22, 6, 3491752, 1207103
77, 103338, 21631, 105063, 3470, 43, 9, 3501142, 1210402
78, 103582, 21672, 105276, 3470, 43, 9, 3509056, 1213435
79, 103862, 21728, 105515, 3470, 43, 9, 3517854, 1216591
80, 104059, 21740, 105716, 3470, 43, 9, 3525944, 1217818
81, 104405, 21775, 106061, 3470, 43, 9, 3534683, 1219617
82, 104640, 21805, 106352, 3470, 43, 9, 3542987, 1222307
83, 104807, 21816, 106549, 3470, 43, 9, 3552235, 1224408
84, 105105, 21879, 106898, 3470, 43, 9, 3560518, 1226999
85, 105354, 21916, 107163, 3470, 43, 9, 3568764, 1230051
86, 105648, 22008, 107421, 3479, 52, 10, 3576119, 1232699
87, 105874, 22041, 107658, 3479, 52, 10, 3584956, 1235453
88, 106184, 22153, 107937, 3480, 53, 10, 3593687, 1239086
89, 106477, 22218, 108168, 3481, 54, 10, 3602803, 1242356
90, 106932, 22296, 108549, 3484, 57, 11, 3611249, 1245568
91, 107223, 22338, 108818, 3484, 57, 11, 3619119, 1248851
92, 107510, 22395, 109097, 3484, 57, 11, 3628795, 1252322
93, 107765, 22420, 109394, 3484, 57, 11, 3637607, 1255585
94, 107941, 22446, 109611, 3484, 57, 11, 3647091, 1258654
95, 108149, 22509, 109853, 3489, 62, 12, 3655740, 1262063
96, 108356, 22563, 110087, 3499, 72, 15, 3664125, 1265197
97, 108621, 22594, 110376, 3499, 72, 15, 3672411, 1268211
98, 108978, 22723, 110646, 3529, 102, 18, 3680760, 1271797
99, 109239, 22774, 110897, 3529, 102, 18, 3690436, 1275133
100, 109545, 22841, 111173, 3529, 102, 18, 3698803, 1277966
101, 109786, 22861, 111425, 3529, 102, 18, 3707322, 1280966
102, 109955, 22877, 111638, 3529, 102, 18, 3715927, 1283981
103, 110207, 22935, 111887, 3531, 104, 18, 3724222, 1286981
104, 110452, 22975, 112149, 3531, 104, 18, 3732619, 1290017
105, 110731, 23060, 112398, 3538, 111, 19, 3741852, 1293646
106, 110962, 23101, 112644, 3538, 111, 19, 3750134, 1296408
107, 111193, 23144, 112906, 3546, 119, 21, 3758519, 1299513
108, 111524, 23244, 113182, 3552, 125, 21, 3768013, 1303198
109, 111788, 23293, 113410, 3553, 126, 21, 3777100, 1306217
110, 112037, 23325, 113672, 3553, 126, 21, 3786300, 1309765
111, 112299, 23389, 113922, 3553, 126, 21, 3795101, 1312981
112, 112582, 23450, 114205, 3555, 128, 22, 3803571, 1316142
113, 112797, 23486, 114463, 3555, 128, 22, 3813000, 1319485
114, 113093, 23557, 114734, 3555, 128, 22, 3822424, 1322910
115, 113349, 23595, 115026, 3555, 128, 22, 3831789, 1325877
116, 113579, 23618, 115302, 3555, 128, 22, 3841080, 1329112
117, 113800, 23645, 115552, 3555, 128, 22, 3850460, 1331800
118, 114093, 23719, 115812, 3555, 128, 22, 3859443, 1335104
119, 114400, 23772, 116129, 3555, 128, 22, 3867478, 1337951
120, 114652, 23853, 116360, 3560, 133, 23, 3876789, 1341214
121, 114942, 23927, 116627, 3560, 133, 23, 3885262, 1344271
122, 115306, 24010, 116962, 3561, 134, 23, 3894405, 1347901
123, 115596, 24024, 117264, 3561, 134, 23, 3903636, 1351069
124, 115885, 24110, 117533, 3561, 134, 23, 3912994, 1354818
125, 116094, 24118, 117773, 3561, 134, 23, 3921575, 1357501
126, 116414, 24219, 118072, 3596, 169, 26, 3930882, 1361075
127, 116639, 24248, 118345, 3596, 169, 26, 3940094, 1364668
128, 116905, 24335, 118600, 3606, 179, 27, 3949748, 1368165
129, 117166, 24370, 118868, 3606, 179, 27, 3958987, 1371283
130, 117467, 24414, 119149, 3606, 179, 27, 3967605, 1374151
131, 117786, 24494, 119421, 3606, 179, 27, 3976424, 1377251
132, 118011, 24544, 119659, 3606, 179, 27, 3985124, 1380363
133, 118254, 24601, 119897, 3606, 179, 27, 3994497, 1383700
134, 118498, 24653, 120144, 3606, 179, 27, 4003065, 1386502
135, 118829, 24752, 120457, 3608, 181, 27, 4012294, 1389736
136, 119069, 24791, 120703, 3608, 181, 27, 4020278, 1392411
137, 119320, 24848, 120929, 3608, 181, 27, 4029021, 1395467
138, 119703, 24946, 121301, 3624, 197, 29, 4036766, 1398162
139, 119914, 24970, 121567, 3627, 200, 30, 4046043, 1401187
140, 120236, 25090, 121845, 3652, 225, 32, 4054997, 1404863
141, 120489, 25106, 122123, 3655, 228, 32, 4063357, 1407708
142, 120828, 25225, 122408, 3666, 239, 33, 4071601, 1411027
143, 121086, 25277, 122670, 3666, 239, 33, 4080170, 1413926
144, 121387, 25355, 122942, 3668, 241, 34, 4088069, 1416855
145, 121570, 25366, 123162, 3668, 241, 34, 4097450, 1419546
146, 121868, 25405, 123502, 3670, 243, 34, 4106266, 1422558
147, 122116, 25434, 123800, 3670, 243, 34, 4114876, 1425452
148, 122431, 25480, 124155, 3674, 247, 34, 4123047, 1427794
149, 122646, 25555, 124377, 3677, 250, 35, 4132386, 1431345
150, 122893, 25633, 124587, 3684, 257, 36, 4141227, 1434664
151, 123196, 25730, 124885, 3701, 274, 38, 4150263, 1438398
152, 123479, 25780, 125146, 3702, 275, 38, 4158798, 1441175
153, 123835, 25881, 125419, 3712, 285, 41, 4167350, 1444660
154, 124171, 25960, 125691, 3712, 285, 41, 4175721, 1447823
155, 124422, 25993, 125949, 3712, 285, 41, 4183905, 1450540
156, 124641, 26017, 126217, 3712, 285, 41, 4192324, 1453608
157, 124915, 26123, 126493, 3731, 304, 43, 4201429, 1457040
158, 125149, 26193, 126738, 3769, 342, 47, 4210431, 1460198
159, 125470, 26318, 127011, 3797, 370, 51, 4218949, 1463791
160, 125706, 26352, 127289, 3816, 389, 55, 4228131, 1466518
161, 126025, 26437, 127609, 3821, 394, 57, 4236983, 1469844
162, 126335, 26519, 127903, 3825, 398, 58, 4245795, 1473279
163, 126593, 26555, 128155, 3828, 401, 59, 4254172, 1476286
164, 126878, 26640, 128409, 3833, 406, 61, 4263763, 1479883
165, 127089, 26693, 128654, 3838, 411, 62, 4273490, 1483131
166, 127293, 26700, 128910, 3838, 411, 62, 4283044, 1486279
167, 127462, 26762, 129111, 3869, 442, 66, 4293273, 1489443
168, 127754, 26791, 129460, 3869, 442, 66, 4300864, 1491836
169, 127959, 26850, 129674, 3869, 442, 66, 4310575, 1495186
170, 128289, 26975, 129937, 3892, 465, 68, 4319546, 1498736
171, 128503, 26984, 130208, 3897, 470, 69, 4328376, 1501601
172, 128768, 27064, 130466, 3915, 488, 72, 4337787, 1505108
173, 129076, 27088, 130784, 3915, 488, 72, 4346857, 1507922
174, 129341, 27109, 131076, 3915, 488, 72, 4356032, 1510907
175, 129604, 27133, 131357, 3915, 488, 72, 4365410, 1514077
176, 129853, 27184, 131602, 3917, 490, 72, 4373814, 1516783
177, 130080, 27250, 131855, 3917, 490, 72, 4382745, 1519842
178, 130367, 27327, 132118, 3921, 494, 73, 4390912, 1522625
179, 130585, 27375, 132326, 3924, 497, 74, 4399725, 1525636
180, 130813, 27401, 132562, 3924, 497, 74, 4409076, 1529059
181, 131123, 27464, 132824, 3924, 497, 74, 4417959, 1532059
182, 131311, 27486, 133002, 3924, 497, 74, 4425580, 1533247
183, 131645, 27536, 133320, 3924, 497, 74, 4434970, 1535106
184, 131946, 27571, 133650, 3924, 497, 74, 4442228, 1537480
185, 132076, 27575, 133835, 3924, 497, 74, 4451963, 1539784
186, 132385, 27638, 134172, 3924, 497, 74, 4459968, 1542343
187, 132630, 27666, 134445, 3924, 497, 74, 4468517, 1545190
188, 132912, 27703, 134725, 3924, 497, 74, 4477008, 1547930
189, 133176, 27768, 134956, 3924, 497, 74, 4485076, 1550664
190, 133424, 27855, 135198, 3924, 497, 74, 4493886, 1553922
191, 133777, 27929, 135514, 3924, 497, 74, 4502113, 1556593
192, 134034, 27960, 135742, 3924, 497, 74, 4510820, 1559504
193, 134350, 27998, 136032, 3924, 497, 74, 4519702, 1562343
194, 134663, 28019, 136355, 3924, 497, 74, 4528054, 1565061
195, 134898, 28063, 136627, 3924, 497, 74, 4537449, 1567877
196, 135154, 28093, 136927, 3924, 497, 74, 4545828, 1570608
197, 135387, 28150, 137176, 3924, 497, 74, 4554960, 1573975
198, 135660, 28220, 137427, 3938, 511, 77, 4564010, 1577087
199, 135987, 28334, 137686, 3948, 521, 79, 4573131, 1580488
200, 136282, 28356, 137989, 3948, 521, 79, 4581646, 1583422
201, 136594, 28438, 138248, 3948, 521, 79, 4590546, 1586725
202, 136895, 28516, 138486, 3948, 521, 79, 4599141, 1589911
203, 137179, 28546, 138774, 3948, 521, 79, 4607834, 1592810
204, 137451, 28614, 139015, 3948, 521, 79, 4616720, 1595656
205, 137669, 28658, 139277, 3948, 521, 79, 4625771, 1598754
206, 137857, 28695, 139473, 3948, 521, 79, 4634825, 1601742
207, 138074, 28726, 139752, 3948, 521, 79, 4643381, 1604655
208, 138329, 28801, 139983, 3948, 521, 79, 4652101, 1607816
209, 138535, 28820, 140209, 3948, 521, 79, 4661054, 1610357
210, 138780, 28880, 140460, 3948, 521, 79, 4670806, 1613857
211, 139047, 28954, 140727, 3948, 521, 79, 4678582, 1616609
212, 139319, 29035, 140943, 3959, 532, 80, 4688047, 1619957
213, 139575, 29087, 141212, 3963, 536, 80, 4695903, 1622733
214, 139840, 29139, 141474, 3963, 536, 80, 4705130, 1626227
215, 140141, 29153, 141840, 3963, 536, 80, 4710907, 1627875
216, 140386, 29212, 142084, 3963, 536, 80, 4719921, 1630816
217, 140688, 29243, 142409, 3963, 536, 80, 4727960, 1633369
218, 140934, 29281, 142668, 3963, 536, 80, 4737480, 1637016
219, 141155, 29312, 142954, 3963, 536, 80, 4746984, 1640487
220, 141445, 29398, 143222, 3964, 537, 80, 4755877, 1643678
221, 141720, 29456, 143500, 3964, 537, 80, 4764035, 1646746
222, 142021, 29535, 143728, 3968, 541, 81, 4772585, 1649963
223, 142301, 29545, 144034, 3968, 541, 81, 4781220, 1652723
224, 142609, 29664, 144255, 4002, 575, 86, 4790168, 1656338
225, 142883, 29696, 144516, 4002, 575, 86, 4799174, 1659182
226, 143151, 29745, 144785, 4004, 577, 86, 4807505, 1662208
227, 143422, 29779, 145067, 4005, 578, 86, 4816312, 1665339
228, 143666, 29833, 145325, 4005, 578, 86, 4825082, 1668812
229, 143879, 29870, 145552, 4005, 578, 86, 4834084, 1671689
230, 144134, 29938, 145830, 4005, 578, 86, 4843202, 1674825
231, 144383, 29977, 146093, 4005, 578, 86, 4851791, 1677776
232, 144653, 30041, 146365, 4005, 578, 86, 4861199, 1681269
233, 144917, 30110, 146601, 4006, 579, 86, 4870775, 1684773
234, 145170, 30155, 146848, 4006, 579, 86, 4879808, 1687950
235, 145483, 30173, 147198, 4006, 579, 86, 4887561, 1690493
236, 145735, 30226, 147461, 4006, 579, 86, 4896527, 1693694
237, 145944, 30298, 147650, 4009, 582, 86, 4905389, 1697226
238, 146172, 30316, 147905, 4009, 582, 86, 4914095, 1699775
239, 146453, 30380, 148167, 4009, 582, 86, 4922901, 1702747
240, 146742, 30438, 148453, 4009, 582, 86, 4931403, 1705796
241, 147014, 30500, 148713, 4009, 582, 86, 4939964, 1708714
242, 147250, 30534, 148973, 4009, 582, 86, 4948793, 1711845
243, 147605, 30575, 149320, 4009, 582, 86, 4957093, 1714719
244, 147879, 30652, 149570, 4017, 590, 88, 4965869, 1717905
245, 148187, 30768, 149839, 4042, 615, 90, 4974802, 1721652
246, 148436, 30804, 150081, 4042, 615, 90, 4982962, 1724533
247, 148716, 30892, 150342, 4045, 618, 91, 4991606, 1728027
248, 148922, 30906, 150600, 4045, 618, 91, 5000294, 1731151
249, 149263, 30995, 150877, 4045, 618, 91, 5009845, 1735055
250, 149597, 31043, 151222, 4045, 618, 91, 5017262, 1737571
251, 149823, 31053, 151480, 4045, 618, 91, 5026468, 1740527
252, 150121, 31148, 151768, 4055, 628, 91, 5035184, 1743876
253, 150406, 31195, 152092, 4062, 635, 93, 5043573, 1746873
254, 150662, 31248, 152381, 4062, 635, 93, 5052038, 1750000
255, 150866, 31259, 152627, 4062, 635, 93, 5059973, 1752608
256, 151102, 31310, 152872, 4062, 635, 93, 5067534, 1755206
257, 151428, 31373, 153159, 4062, 635, 93, 5076152, 1758472
258, 151668, 31388, 153437, 4062, 635, 93, 5084971, 1761337
259, 151921, 31448, 153682, 4062, 635, 93, 5093486, 1764410
260, 152184, 31500, 153935, 4062, 635, 93, 5101661, 1767135
261, 152524, 31558, 154264, 4062, 635, 93, 5110273, 1770383
262, 152795, 31599, 154525, 4062, 635, 93, 5119043, 1773499
263, 153014, 31616, 154762, 4062, 635, 93, 5128628, 1776939
264, 153374, 31721, 155078, 4065, 638, 94, 5137077, 1780233
265, 153667, 31797, 155343, 4068, 641, 95, 5145822, 1783487
266, 153960, 31857, 155624, 4070, 643, 95, 5154743, 1786992
267, 154304, 31946, 155936, 4129, 702, 99, 5164807, 1790449
268, 154641, 32031, 156245, 4144, 717, 103, 5173709, 1793623
269, 154930, 32110, 156501, 4145, 718, 103, 5182761, 1796993
270, 155160, 32170, 156723, 4161, 734, 105, 5190903, 1800080
271, 155410, 32222, 156983, 4176, 749, 107, 5200021, 1803390
272, 155627, 32272, 157205, 4176, 749, 107, 5209505, 1806581
273, 155798, 32283, 157432, 4176, 749, 107, 5218356, 1809216
274, 156107, 32347, 157752, 4176, 749, 107, 5226599, 1811868
275, 156329, 32419, 157969, 4178, 751, 108, 5234890, 1814949
276, 156542, 32450, 158235, 4178, 751, 108, 5242632, 1817729
277, 156811, 32509, 158488, 4178, 751, 108, 5251258, 1820906
278, 157041, 32546, 158753, 4178, 751, 108, 5260825, 1824149
279, 157314, 32569, 159079, 4178, 751, 108, 5269118, 1826984
280, 157525, 32572, 159318, 4178, 751, 108, 5278672, 1829946
281, 157819, 32642, 159607, 4178, 751, 108, 5287664, 1832843
282, 158105, 32699, 159864, 4178, 751, 108, 5296833, 1836111
283, 158339, 32716, 160133, 4178, 751, 108, 5305182, 1838941
284, 158608, 32763, 160407, 4178, 751, 108, 5314192, 1841843
285, 158886, 32867, 160624, 4202, 775, 112, 5323773, 1845373
286, 159174, 32915, 160894, 4205, 778, 113, 5332580, 1848247
287, 159361, 32947, 161065, 4205, 778, 113, 5340717, 1850572
288, 159635, 32989, 161335, 4205, 778, 113, 5350317, 1852117
289, 159811, 33000, 161517, 4205, 778, 113, 5359576, 1853779
290, 160142, 33058, 161878, 4205, 778, 113, 5367502, 1856464
291, 160460, 33123, 162154, 4205, 778, 113, 5375847, 1859464
292, 160663, 33135, 162381, 4205, 778, 113, 5385186, 1862150
293, 160910, 33223, 162620, 4205, 778, 113, 5394002, 1865389
294, 161192, 33290, 162897, 4205, 778, 113, 5402824, 1868395
295, 161507, 33322, 163227, 4205, 778, 113, 5410510, 1871229
296, 161786, 33389, 163493, 4205, 778, 113, 5419637, 1874130
297, 162144, 33422, 163846, 4205, 778, 113, 5428339, 1877107
298, 162458, 33478, 164152, 4205, 778, 113, 5437582, 1880257
299, 162714, 33527, 164429, 4205, 778, 113, 5446438, 1883229
300, 162914, 33558, 164678, 4205, 778, 113, 5454797, 1886081
301, 163193, 33605, 164977, 4205, 778, 113, 5462244, 1888274
302, 163460, 33626, 165259, 4205, 778, 113, 5469197, 1890425
303, 163721, 33674, 165522, 4205, 778, 113, 5478529, 1893427
304, 163961, 33706, 165771, 4205, 778, 113, 5487120, 1896046
305, 164296, 33797, 166032, 4205, 778, 113, 5496399, 1899270
306, 164593, 33892, 166261, 4206, 779, 113, 5505691, 1902528
307, 164877, 33958, 166523, 4211, 784, 114, 5513969, 1905533
308, 165144, 34025, 166779, 4211, 784, 114, 5522987, 1908580
309, 165442, 34085, 167026, 4211, 784, 114, 5532236, 1911850
310, 165670, 34107, 167233, 4211, 784, 114, 5540949, 1914733
311, 165970, 34213, 167485, 4212, 785, 114, 5549666, 1918041
312, 166170, 34243, 167728, 4212, 785, 114, 5558688, 1921124
313, 166382, 34294, 167944, 4212, 785, 114, 5567170, 1924284
314, 166610, 34368, 168182, 4218, 791, 116, 5575557, 1927177
315, 166835, 34443, 168396, 4228, 801, 120, 5584232, 1930681
316, 167086, 34494, 168651, 4234, 807, 122, 5592656, 1933265
317, 167309, 34548, 168881, 4234, 807, 122, 5602784, 1937173
318, 167433, 34559, 169034, 4234, 807, 122, 5611858, 1938997
319, 167646, 34612, 169271, 4234, 807, 122, 5621576, 1941517
320, 167865, 34624, 169530, 4234, 807, 122, 5629939, 1944226
321, 168077, 34643, 169790, 4234, 807, 122, 5638771, 1946305
322, 168284, 34669, 170027, 4234, 807, 122, 5647056, 1948649
323, 168506, 34677, 170322, 4234, 807, 122, 5655360, 1951269
324, 168705, 34698, 170564, 4234, 807, 122, 5664965, 1954444
325, 169011, 34793, 170829, 4235, 808, 122, 5673591, 1957472
326, 169288, 34828, 171108, 4235, 808, 122, 5682027, 1960137
327, 169523, 34875, 171345, 4235, 808, 122, 5690802, 1963298
328, 169812, 34907, 171612, 4235, 808, 122, 5699083, 1965998
329, 170152, 35000, 171877, 4255, 828, 124, 5707466, 1968955
330, 170387, 35013, 172138, 4255, 828, 124, 5717062, 1971992
331, 170720, 35120, 172370, 4256, 829, 124, 5725868, 1975175
332, 170879, 35129, 172589, 4256, 829, 124, 5734733, 1978177
333, 171119, 35165, 172848, 4256, 829, 124, 5743925, 1981028
334, 171371, 35213, 173089, 4256, 829, 124, 5753151, 1984221
335, 171619, 35240, 173366, 4256, 829, 124, 5760963, 1986432
336, 171907, 35293, 173631, 4256, 829, 124, 5769258, 1989570
337, 172133, 35325, 173899, 4273, 846, 125, 5777907, 1992006
338, 172438, 35419, 174166, 4286, 859, 126, 5786188, 1995165
339, 172703, 35468, 174432, 4286, 859, 126, 5795627, 1998780
340, 172978, 35509, 174696, 4286, 859, 126, 5805413, 2002348
341, 173229, 35578, 174927, 4286, 859, 126, 5814561, 2005625
342, 173520, 35640, 175187, 4286, 859, 126, 5823261, 2008803
343, 173798, 35692, 175447, 4287, 860, 126, 5832306, 2012146
344, 174022, 35779, 175631, 4316, 889, 128, 5841318, 2015348
345, 174241, 35785, 175890, 4316, 889, 128, 5850454, 2017911
346, 174492, 35854, 176142, 4316, 889, 128, 5857988, 2020345
347, 174771, 35906, 176416, 4316, 889, 128, 5867092, 2023151
348, 175008, 35925, 176681, 4316, 889, 128, 5875226, 2025800
349, 175216, 35939, 176914, 4316, 889, 128, 5884526, 2028726
350, 175415, 35981, 177145, 4316, 889, 128, 5893917, 2031895
351, 175652, 35998, 177449, 4316, 889, 128, 5902727, 2034814
352, 175934, 36078, 177729, 4334, 907, 130, 5910667, 2037894
353, 176169, 36125, 177965, 4334, 907, 130, 5918870, 2040790
354, 176466, 36201, 178213, 4338, 911, 131, 5927627, 2043838
355, 176823, 36332, 178472, 4359, 932, 133, 5936822, 2047490
356, 177146, 36409, 178758, 4367, 940, 135, 5945747, 2050882
357, 177356, 36434, 178989, 4367, 940, 135, 5953851, 2053282
358, 177656, 36507, 179243, 4367, 940, 135, 5962751, 2056982
359, 178027, 36542, 179674, 4367, 940, 135, 5970427, 2059709
360, 178260, 36577, 179933, 4367, 940, 135, 5979575, 2062603
361, 178499, 36625, 180215, 4367, 940, 135, 5988409, 2065869
362, 178904, 36750, 180574, 4386, 959, 139, 5996242, 2068748
363, 179150, 36783, 180843, 4386, 959, 139, 6005174, 2071605
364, 179378, 36816, 181101, 4386, 959, 139, 6014285, 2074748
365, 179633, 36842, 181360, 4386, 959, 139, 6023102, 2077490
366, 179903, 36886, 181613, 4386, 959, 139, 6032309, 2080862
367, 180225, 36993, 181879, 4397, 970, 141, 6041056, 2084028
368, 180453, 37000, 182145, 4397, 970, 141, 6048854, 2086470
369, 180660, 37046, 182394, 4397, 970, 141, 6057851, 2089570
370, 180915, 37084, 182655, 4397, 970, 141, 6066433, 2092256
371, 181193, 37122, 182946, 4397, 970, 141, 6074986, 2095206
372, 181511, 37187, 183235, 4402, 975, 141, 6083215, 2098357
373, 181774, 37222, 183510, 4402, 975, 141, 6091991, 2101086
374, 182008, 37284, 183748, 4405, 978, 141, 6101059, 2104407
375, 182270, 37318, 184021, 4405, 978, 141, 6109909, 2107740
376, 182652, 37432, 184308, 4406, 979, 141, 6118802, 2110943
377, 182920, 37473, 184588, 4406, 979, 141, 6126024, 2113273
378, 183237, 37533, 184884, 4406, 979, 141, 6134645, 2116548
379, 183476, 37606, 185124, 4412, 985, 143, 6142486, 2119508
380, 183726, 37658, 185394, 4420, 993, 144, 6151266, 2122677
381, 184010, 37728, 185637, 4422, 995, 144, 6160564, 2126248
382, 184238, 37767, 185865, 4422, 995, 144, 6170051, 2129651
383, 184500, 37841, 186117, 4422, 995, 144, 6179044, 2132858
384, 184731, 37890, 186359, 4422, 995, 144, 6188243, 2135892
385, 185019, 37939, 186638, 4422, 995, 144, 6197000, 2138828
386, 185237, 37987, 186856, 4422, 995, 144, 6206092, 2142041
387, 185506, 38097, 187081, 4467, 1040, 150, 6214240, 2144843
388, 185808, 38152, 187379, 4468, 1041, 150, 6223061, 2147983
389, 186022, 38179, 187654, 4468, 1041, 150, 6231793, 2150687
390, 186286, 38229, 187926, 4468, 1041, 150, 6240735, 2153974
391, 186541, 38261, 188223, 4468, 1041, 150, 6249052, 2156677
392, 186849, 38345, 188499, 4468, 1041, 150, 6257915, 2160231
393, 187109, 38390, 188786, 4468, 1041, 150, 6267167, 2163147
394, 187362, 38480, 189020, 4468, 1041, 150, 6276047, 2166480
395, 187566, 38499, 189290, 4468, 1041, 150, 6285369, 2169633
396, 187827, 38506, 189571, 4468, 1041, 150, 6294904, 2173176
397, 188050, 38528, 189813, 4468, 1041, 150, 6303831, 2176197
398, 188304, 38540, 190108, 4468, 1041, 150, 6313298, 2179265
399, 188532, 38564, 190366, 4468, 1041, 150, 6321808, 2182010
400, 188734, 38590, 190608, 4468, 1041, 150, 6330267, 2184686
401, 189071, 38670, 190908, 4468, 1041, 150, 6338601, 2187904
402, 189287, 38680, 191155, 4468, 1041, 150, 6347200, 2190746
403, 189759, 38811, 191531, 4473, 1046, 151, 6355632, 2194316
404, 190069, 38910, 191758, 4478, 1051, 153, 6364941, 2197775
405, 190391, 38938, 192065, 4478, 1051, 153, 6373330, 2200619
406, 190730, 38990, 192377, 4478, 1051, 153, 6382577, 2203952
407, 191026, 39044, 192681, 4478, 1051, 153, 6391992, 2207154
