index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
146, 3501, 7, 5549, 1717, 0, 0, 5933, 2173
147, 3501, 7, 5549, 1717, 0, 0, 5933, 2173
148, 3504, 7, 5552, 1717, 0, 0, 5934, 2173
149, 3507, 7, 5555, 1717, 0, 0, 5935, 2173
150, 3507, 7, 5555, 1717, 0, 0, 5935, 2173
151, 3666, 7, 5714, 1717, 0, 0, 6086, 2236
152, 3666, 7, 5714, 1717, 0, 0, 6086, 2236
153, 3666, 7, 5714, 1717, 0, 0, 6087, 2237
154, 3666, 7, 5714, 1717, 0, 0, 6089, 2238
155, 3666, 7, 5714, 1717, 0, 0, 6089, 2238
156, 3669, 7, 5717, 1717, 0, 0, 6090, 2238
157, 3672, 7, 5720, 1717, 0, 0, 6091, 2238
158, 3672, 7, 5720, 1717, 0, 0, 6091, 2238
159, 3843, 7, 5891, 1717, 0, 0, 6233, 2288
160, 3846, 7, 5894, 1717, 0, 0, 6246, 2300
161, 3846, 7, 5894, 1717, 0, 0, 6247, 2301
162, 3849, 7, 5897, 1717, 0, 0, 6248, 2301
163, 3852, 7, 5900, 1717, 0, 0, 6249, 2301
164, 3852, 7, 5900, 1717, 0, 0, 6249, 2301
165, 3855, 7, 5903, 1717, 0, 0, 6250, 2301
166, 3855, 7, 5903, 1717, 0, 0, 6250, 2301
167, 3858, 7, 5906, 1717, 0, 0, 6251, 2301
168, 4023, 7, 6071, 1717, 0, 0, 6385, 2347
169, 4029, 7, 6077, 1717, 0, 0, 6399, 2359
170, 4029, 7, 6077, 1717, 0, 0, 6399, 2359
171, 4032, 7, 6080, 1717, 0, 0, 6400, 2359
172, 4032, 7, 6080, 1717, 0, 0, 6400, 2359
173, 4035, 7, 6083, 1717, 0, 0, 6401, 2359
174, 4035, 7, 6083, 1717, 0, 0, 6401, 2359
175, 4038, 7, 6086, 1717, 0, 0, 6402, 2359
176, 6492, 252, 8295, 1717, 0, 0, 7625, 2544
177, 10697, 1492, 11662, 1721, 4, 1, 9921, 3355
178, 11557, 1557, 13420, 1721, 4, 1, 14181, 6378
179, 12577, 1610, 14556, 1721, 4, 1, 19261, 10766
180, 13260, 1638, 15223, 1721, 4, 1, 24672, 15771
181, 13953, 1673, 15908, 1721, 4, 1, 30132, 20820
182, 14603, 1709, 16558, 1721, 4, 1, 35253, 25548
183, 15242, 1733, 17201, 1721, 4, 1, 40802, 30580
184, 15884, 1742, 17866, 1721, 4, 1, 46779, 36119
185, 16497, 1742, 18514, 1721, 4, 1, 54431, 43323
186, 16952, 1743, 18983, 1721, 4, 1, 65242, 53809
187, 17529, 1749, 19564, 1721, 4, 1, 77160, 65325
188, 17997, 1750, 20038, 1721, 4, 1, 87983, 75855
189, 18493, 1750, 20534, 1721, 4, 1, 100241, 87747
190, 18937, 1750, 20981, 1721, 4, 1, 113164, 100380
191, 19396, 1750, 21443, 1721, 4, 1, 125353, 112291
192, 19910, 1753, 21955, 1721, 4, 1, 136996, 123584
193, 20313, 1754, 22357, 1721, 4, 1, 149217, 135536
194, 20726, 1756, 22768, 1721, 4, 1, 161188, 147245
195, 21129, 1757, 23170, 1721, 4, 1, 172938, 158743
196, 21513, 1757, 23554, 1721, 4, 1, 184756, 170307
197, 21921, 1757, 23965, 1721, 4, 1, 195528, 180812
198, 22318, 1757, 24363, 1721, 4, 1, 205941, 190974
199, 22841, 1760, 24886, 1721, 4, 1, 216237, 200937
200, 23217, 1763, 25259, 1721, 4, 1, 225905, 210329
201, 23644, 1766, 25683, 1721, 4, 1, 235526, 219689
202, 24089, 1766, 26128, 1721, 4, 1, 245049, 228938
203, 24506, 1766, 26548, 1721, 4, 1, 253985, 237602
204, 25014, 1766, 27057, 1721, 4, 1, 262854, 246175
205, 25476, 1766, 27523, 1721, 4, 1, 272309, 255306
206, 25882, 1769, 27927, 1721, 4, 1, 281627, 264358
207, 26294, 1772, 28336, 1721, 4, 1, 291045, 273519
208, 26708, 1772, 28750, 1721, 4, 1, 300163, 282379
209, 27176, 1772, 29218, 1721, 4, 1, 309151, 291089
210, 27587, 1772, 29630, 1721, 4, 1, 318244, 299916
211, 28073, 1772, 30120, 1721, 4, 1, 327341, 308679
212, 28511, 1772, 30559, 1721, 4, 1, 336520, 317574
213, 28995, 1775, 31040, 1721, 4, 1, 345642, 326402
214, 29454, 1775, 31499, 1721, 4, 1, 354363, 334846
215, 29869, 1775, 31914, 1721, 4, 1, 363503, 343714
216, 30353, 1778, 32395, 1721, 4, 1, 372833, 352687
217, 31574, 1878, 33519, 1721, 4, 1, 381806, 360956
218, 42914, 3964, 44348, 1734, 17, 2, 386368, 361960
219, 45633, 5035, 46733, 1734, 17, 2, 389299, 362458
220, 46288, 5082, 48042, 1734, 17, 2, 390970, 362594
221, 47228, 5138, 49194, 1735, 18, 2, 392533, 362721
222, 48418, 5182, 50392, 1735, 18, 2, 394058, 362847
223, 49515, 5226, 51491, 1735, 18, 2, 395471, 362948
224, 50424, 5260, 52392, 1735, 18, 2, 396861, 363049
225, 51507, 5307, 53478, 1735, 18, 2, 398273, 363175
226, 52525, 5337, 54507, 1735, 18, 2, 399637, 363276
227, 53539, 5381, 55521, 1735, 18, 2, 400985, 363377
228, 54550, 5415, 56528, 1735, 18, 2, 402325, 363478
229, 55655, 5468, 57626, 1735, 18, 2, 403722, 363604
230, 56643, 5502, 58613, 1735, 18, 2, 405018, 363705
231, 57594, 5545, 59565, 1735, 18, 2, 406354, 363806
232, 58606, 5583, 60573, 1735, 18, 2, 407704, 363907
233, 63490, 6847, 64293, 1871, 154, 6, 410333, 364639
234, 85722, 23362, 86838, 21671, 19954, 162, 422275, 374421
235, 108558, 40275, 109671, 41317, 39600, 268, 434412, 384720
236, 131380, 57122, 132486, 60907, 59190, 362, 446600, 394992
237, 152619, 73039, 154389, 80274, 78557, 458, 458204, 404721
238, 174788, 89657, 175218, 99413, 97696, 560, 469301, 414761
239, 194222, 103570, 194377, 115616, 113899, 641, 479393, 422919
240, 212712, 117079, 213894, 132162, 130445, 728, 490179, 431687
241, 234134, 132391, 234275, 149234, 147517, 821, 500803, 440283
242, 254209, 146505, 254363, 165994, 164277, 908, 511719, 449142
243, 276408, 162704, 276680, 185305, 183588, 994, 523829, 459184
244, 299882, 179923, 300035, 205113, 203396, 1079, 536559, 469817
245, 324496, 198170, 324913, 226652, 224935, 1192, 549974, 481158
246, 350478, 216540, 350770, 248945, 247228, 1304, 564260, 493130
247, 374993, 234576, 375703, 270694, 268977, 1430, 578222, 504940
248, 398757, 251584, 400022, 291000, 289283, 1545, 591730, 515642
249, 422396, 268360, 423604, 310395, 308678, 1645, 604758, 526366
250, 444374, 283993, 445577, 328939, 327222, 1757, 616961, 536306
251, 466448, 299958, 467653, 348092, 346375, 1861, 629345, 546377
252, 489133, 316433, 490154, 367437, 365720, 1952, 641680, 556725
253, 511948, 332700, 512779, 386400, 384683, 2052, 653912, 566816
254, 534918, 349739, 535733, 406275, 404558, 2147, 666220, 577323
255, 558173, 366842, 558960, 425979, 424262, 2242, 678746, 587859
256, 581276, 383373, 582062, 445119, 443402, 2343, 691214, 598087
257, 604293, 399784, 604963, 464202, 462485, 2436, 703658, 608472
258, 627128, 416237, 627845, 483826, 482109, 2520, 716024, 618678
259, 650164, 433051, 650867, 503774, 502057, 2644, 728417, 629166
260, 673457, 450222, 674215, 523906, 522189, 2761, 741006, 639706
261, 697188, 467351, 697650, 543978, 542261, 2856, 753586, 650087
262, 721474, 485151, 721594, 564925, 563208, 2948, 766437, 660792
263, 745242, 502749, 745809, 586118, 584401, 3043, 779713, 672015
264, 769500, 520591, 769808, 606737, 605020, 3140, 792535, 682859
265, 795094, 539691, 795231, 628826, 627109, 3236, 806229, 694471
266, 819215, 557544, 820385, 650740, 649023, 3348, 820436, 706502
267, 845849, 576863, 846101, 673060, 671343, 3448, 834184, 717987
268, 870432, 594394, 871664, 694062, 692345, 3552, 848672, 729420
269, 894286, 611231, 895481, 713327, 711610, 3643, 861752, 739860
270, 916827, 627367, 917936, 732542, 730825, 3732, 874169, 750029
271, 939358, 643414, 940279, 751722, 750005, 3821, 886437, 760140
272, 962709, 659996, 963433, 771141, 769424, 3911, 899069, 770613
273, 986420, 677417, 987164, 791705, 789988, 4020, 911890, 781169
274, 1012567, 696822, 1013100, 814740, 813023, 4127, 926033, 793304
275, 1039727, 717395, 1040906, 839621, 837904, 4237, 941549, 806899
276, 1068405, 738413, 1068891, 864266, 862549, 4377, 957098, 820324
277, 1091808, 754377, 1093007, 883094, 881377, 4483, 970735, 830615
278, 1113278, 769843, 1114460, 901423, 899706, 4595, 982957, 840616
279, 1135170, 785118, 1136199, 919447, 917730, 4688, 995255, 850725
280, 1158876, 802011, 1159629, 939035, 937318, 4793, 1008134, 861494
281, 1185773, 821187, 1185921, 962023, 960306, 4894, 1022551, 873594
282, 1213310, 841341, 1213780, 986756, 985039, 5002, 1038171, 886941
283, 1240346, 861015, 1240991, 1010364, 1008647, 5109, 1053236, 899490
284, 1265053, 878472, 1266183, 1030167, 1028450, 5219, 1067018, 910398
285, 1287708, 894894, 1288842, 1049478, 1047761, 5323, 1079357, 920718
286, 1310862, 911618, 1311763, 1068759, 1067042, 5421, 1091858, 931174
287, 1333727, 928343, 1334544, 1088410, 1086693, 5517, 1104141, 941495
288, 1357712, 945960, 1358257, 1108562, 1106845, 5636, 1116891, 952221
289, 1382667, 964410, 1383234, 1130173, 1128456, 5751, 1130144, 963504
290, 1414584, 977052, 1416632, 1146041, 1144324, 5814, 1147384, 971706
291, 1441525, 977742, 1443102, 1146059, 1144342, 5814, 1162956, 976453
292, 1450946, 980140, 1452510, 1146116, 1144399, 5823, 1179785, 992228
293, 1460749, 982560, 1462299, 1146185, 1144468, 5825, 1196847, 1008259
294, 1470145, 984812, 1471759, 1146239, 1144522, 5825, 1213583, 1023954
295, 1479584, 987092, 1481158, 1146283, 1144566, 5825, 1230253, 1039620
296, 1487546, 988993, 1489147, 1146306, 1144589, 5827, 1245912, 1053828
297, 1496428, 991175, 1498002, 1146358, 1144641, 5828, 1262031, 1068760
298, 1504443, 993179, 1506001, 1146441, 1144724, 5830, 1277581, 1083209
299, 1512871, 995205, 1514452, 1146489, 1144772, 5831, 1293082, 1097704
300, 1521403, 997244, 1522976, 1146620, 1144903, 5851, 1308384, 1111888
301, 1530459, 999418, 1532080, 1146651, 1144934, 5854, 1324679, 1127181
302, 1538044, 1001338, 1539592, 1146806, 1145089, 5863, 1341392, 1142957
303, 1546702, 1003457, 1548269, 1146896, 1145179, 5869, 1357117, 1157711
304, 1555770, 1005622, 1557342, 1146931, 1145214, 5869, 1373454, 1172990
305, 1564370, 1007672, 1565934, 1146961, 1145244, 5872, 1389786, 1188223
306, 1573875, 1010000, 1575440, 1147016, 1145299, 5872, 1406123, 1203530
307, 1581787, 1011940, 1583409, 1147084, 1145367, 5874, 1421603, 1218074
308, 1591290, 1014160, 1592872, 1147111, 1145394, 5874, 1438276, 1233860
309, 1600166, 1016325, 1601723, 1147143, 1145426, 5874, 1453760, 1248358
310, 1609461, 1018536, 1611019, 1147172, 1145455, 5875, 1470030, 1263605
311, 1618371, 1020718, 1619945, 1147202, 1145485, 5875, 1485681, 1278272
312, 1627933, 1023080, 1629515, 1147283, 1145566, 5876, 1502556, 1294234
313, 1636792, 1025207, 1638370, 1147381, 1145664, 5883, 1518528, 1308697
314, 1646011, 1027460, 1647571, 1147515, 1145798, 5901, 1534600, 1323725
315, 1655313, 1029743, 1656854, 1147572, 1145855, 5908, 1550623, 1338752
316, 1663644, 1031803, 1665242, 1147629, 1145912, 5909, 1565619, 1352645
317, 1670696, 1033505, 1672287, 1147682, 1145965, 5911, 1581245, 1367122
318, 1678415, 1035321, 1680002, 1147699, 1145982, 5911, 1596194, 1381322
319, 1685825, 1037117, 1687392, 1147741, 1146024, 5911, 1611862, 1396076
320, 1692942, 1038841, 1694513, 1147814, 1146097, 5914, 1627039, 1410350
321, 1702017, 1041044, 1703583, 1147857, 1146140, 5915, 1643225, 1425663
322, 1709884, 1042936, 1711468, 1147897, 1146180, 5915, 1659726, 1441263
323, 1718094, 1044834, 1719661, 1147922, 1146205, 5915, 1675765, 1456235
324, 1726183, 1046754, 1727776, 1147940, 1146223, 5916, 1691748, 1471262
325, 1734251, 1048720, 1735873, 1147976, 1146259, 5919, 1708763, 1487467
326, 1740055, 1050167, 1741616, 1148034, 1146317, 5925, 1720914, 1498579
327, 1747541, 1052027, 1749110, 1148082, 1146365, 5925, 1738275, 1515199
328, 1756666, 1054219, 1758264, 1148202, 1146485, 5936, 1754408, 1530331
329, 1763073, 1055745, 1764641, 1148247, 1146530, 5943, 1769773, 1544754
330, 1770916, 1057700, 1772493, 1148274, 1146557, 5945, 1786305, 1560544
331, 1779517, 1059761, 1781100, 1148351, 1146634, 5948, 1802645, 1575881
332, 1786941, 1061609, 1788500, 1148406, 1146689, 5948, 1819304, 1591728
333, 1795361, 1063605, 1796967, 1148419, 1146702, 5948, 1836197, 1607703
334, 1802195, 1065170, 1803804, 1148464, 1146747, 5948, 1851034, 1621536
335, 1810617, 1067233, 1812188, 1148502, 1146785, 5949, 1868609, 1638313
336, 1819342, 1069381, 1820890, 1148544, 1146827, 5950, 1884506, 1653178
337, 1828370, 1071560, 1829942, 1148571, 1146854, 5951, 1900677, 1668347
338, 1836711, 1073560, 1838316, 1148597, 1146880, 5951, 1917791, 1684622
339, 1845309, 1075627, 1846915, 1148620, 1146903, 5951, 1934472, 1700340
340, 1854724, 1077890, 1856277, 1148676, 1146959, 5958, 1950466, 1715308
341, 1862934, 1079910, 1864533, 1148783, 1147066, 5968, 1967239, 1731161
342, 1872054, 1082200, 1873648, 1148860, 1147143, 5969, 1984550, 1747576
343, 1881289, 1084416, 1882882, 1148959, 1147242, 5981, 2000717, 1762703
344, 1889440, 1086364, 1891017, 1148993, 1147276, 5983, 2017177, 1778080
345, 1897115, 1088241, 1898709, 1149015, 1147298, 5985, 2034677, 1794825
346, 1906254, 1090449, 1907822, 1149093, 1147376, 5986, 2050745, 1809822
347, 1914432, 1092331, 1916029, 1149108, 1147391, 5986, 2067439, 1825510
348, 1921682, 1094046, 1923314, 1149138, 1147421, 5986, 2083695, 1840724
349, 1931003, 1096305, 1932559, 1149191, 1147474, 5988, 2100855, 1857076
350, 1939472, 1098406, 1941018, 1149225, 1147508, 5989, 2116051, 1871215
351, 1947697, 1100374, 1949257, 1149266, 1147549, 5989, 2131790, 1885943
352, 1955253, 1102227, 1956843, 1149357, 1147640, 6002, 2147277, 1900475
353, 1964539, 1104478, 1966107, 1149379, 1147662, 6002, 2163747, 1916060
354, 1972723, 1106423, 1974261, 1149407, 1147690, 6005, 2179777, 1931116
355, 1980110, 1108189, 1981695, 1149452, 1147735, 6014, 2195148, 1945441
356, 1988380, 1110320, 1989937, 1149533, 1147816, 6016, 2212476, 1961998
357, 1996924, 1112271, 1998546, 1149565, 1147848, 6018, 2228479, 1976930
358, 2004316, 1114040, 2005880, 1149586, 1147869, 6018, 2244722, 1992281
359, 2012300, 1115971, 2013854, 1149622, 1147905, 6023, 2260978, 2007747
360, 2021004, 1118098, 2022564, 1149682, 1147965, 6025, 2276518, 2022258
361, 2027451, 1119656, 2029044, 1149706, 1147989, 6025, 2291478, 2036446
362, 2035257, 1121496, 2036852, 1149722, 1148005, 6025, 2307020, 2051212
363, 2043055, 1123343, 2044619, 1149749, 1148032, 6025, 2322902, 2066219
364, 2049945, 1125009, 2051512, 1149784, 1148067, 6025, 2339805, 2082526
365, 2059428, 1127361, 2060975, 1149814, 1148097, 6028, 2356342, 2097974
366, 2065727, 1128886, 2067328, 1149844, 1148127, 6029, 2372157, 2112979
367, 2074267, 1131064, 2075812, 1149929, 1148212, 6029, 2389652, 2129713
368, 2082402, 1132989, 2083971, 1150019, 1148302, 6045, 2405295, 2144417
369, 2090492, 1134940, 2092066, 1150119, 1148402, 6054, 2422004, 2160199
370, 2098868, 1137005, 2100408, 1150146, 1148429, 6058, 2440094, 2177524
371, 2108261, 1139301, 2109827, 1150209, 1148492, 6060, 2456490, 2192876
372, 2116023, 1141194, 2117626, 1150274, 1148557, 6062, 2473151, 2208653
373, 2124487, 1143208, 2126099, 1150297, 1148580, 6062, 2489663, 2224165
374, 2133913, 1145497, 2135535, 1150314, 1148597, 6064, 2507121, 2240800
375, 2143142, 1147704, 2144739, 1150382, 1148665, 6068, 2523478, 2256123
376, 2151925, 1149840, 2153476, 1150405, 1148688, 6068, 2540564, 2272241
377, 2161821, 1152121, 2163497, 1150427, 1148710, 6069, 2557402, 2287840
378, 2185798, 1152141, 2187832, 1150427, 1148710, 6069, 2569414, 2288009
379, 2189932, 1152141, 2191980, 1150427, 1148710, 6069, 2575658, 2288021
380, 2194018, 1152143, 2196065, 1150427, 1148710, 6069, 2581706, 2288035
381, 2197883, 1152144, 2199930, 1150427, 1148710, 6069, 2587491, 2288045
382, 2201791, 1152147, 2203837, 1150427, 1148710, 6069, 2593165, 2288054
383, 2205173, 1152148, 2207220, 1150427, 1148710, 6069, 2598227, 2288063
384, 2209513, 1152149, 2211561, 1150427, 1148710, 6069, 2604337, 2288070
385, 2220380, 1152317, 2222395, 1150427, 1148710, 6069, 2617398, 2288137
386, 2231302, 1152827, 2233236, 1150427, 1148710, 6069, 2630456, 2288319
387, 2243813, 1152945, 2245838, 1150427, 1148710, 6069, 2641001, 2288370
388, 2258674, 1152945, 2260722, 1150427, 1148710, 6069, 2648448, 2288370
389, 2273566, 1152945, 2275614, 1150427, 1148710, 6069, 2655896, 2288370
390, 2288463, 1152945, 2290511, 1150427, 1148710, 6069, 2663378, 2288370
391, 2327766, 1153113, 2329814, 1150427, 1148710, 6069, 2677691, 2288439
392, 2362877, 1153460, 2364925, 1150427, 1148710, 6069, 2690697, 2288582
393, 2372273, 1153460, 2374321, 1150427, 1148710, 6069, 2694603, 2288596
394, 2381802, 1153460, 2383850, 1150427, 1148710, 6069, 2698502, 2288611
395, 2391820, 1153460, 2393868, 1150427, 1148710, 6069, 2702654, 2288631
396, 2403395, 1153460, 2405443, 1150427, 1148710, 6069, 2707388, 2288649
397, 2420803, 1153460, 2422851, 1150427, 1148710, 6069, 2714886, 2288658
398, 2472026, 1153460, 2474074, 1150427, 1148710, 6069, 2740633, 2288658
399, 2535903, 1153571, 2537951, 1150427, 1148710, 6069, 2770592, 2288737
400, 2560308, 1153933, 2562150, 1150498, 1148781, 6069, 2783330, 2289786
401, 2580793, 1156628, 2582563, 1150639, 1148922, 6070, 2800079, 2294213
402, 2597647, 1156628, 2599695, 1150639, 1148922, 6070, 2807636, 2294223
403, 2616221, 1157070, 2618221, 1150654, 1148937, 6072, 2820955, 2294974
404, 2641233, 1157255, 2643281, 1150654, 1148937, 6072, 2834400, 2295058
