index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
47, 5113345, 1317555, 5114751, 2051, 2051, 25, 1771206, 476964
48, 5222075, 1345886, 5223613, 2051, 2051, 25, 1808882, 487206
49, 5330781, 1373839, 5332446, 2051, 2051, 25, 1846563, 497320
50, 5439823, 1401926, 5441289, 2051, 2051, 25, 1884241, 507484
51, 5548711, 1431181, 5550117, 2051, 2051, 25, 1921942, 518081
52, 5657547, 1458184, 5658990, 2051, 2051, 25, 1959619, 527855
53, 5766172, 1485404, 5767833, 2051, 2051, 25, 1997296, 537717
54, 5875249, 1513874, 5876640, 2051, 2051, 25, 2034977, 548013
55, 5984073, 1541340, 5985471, 2051, 2051, 25, 2072655, 557967
56, 6092742, 1568401, 6094298, 2051, 2051, 25, 2110357, 567766
57, 6201694, 1598369, 6203091, 2051, 2051, 25, 2148034, 578609
58, 6310165, 1625078, 6311928, 2051, 2051, 25, 2185717, 588278
59, 6419364, 1656476, 6420750, 2051, 2051, 25, 2223394, 599628
60, 6527917, 1684041, 6529578, 2051, 2051, 25, 2261095, 609617
61, 6637015, 1712769, 6638400, 2051, 2051, 25, 2298771, 620020
62, 6745522, 1740276, 6747198, 2051, 2051, 25, 2336454, 629987
63, 6854661, 1768570, 6856059, 2051, 2051, 25, 2374131, 640221
64, 6963453, 1796873, 6964895, 2051, 2051, 25, 2411830, 650441
65, 7072345, 1827266, 7073742, 2051, 2051, 25, 2449508, 661440
66, 7181170, 1855150, 7182567, 2051, 2051, 25, 2487191, 671560
67, 7290036, 1882576, 7291422, 2051, 2051, 25, 2524869, 681501
68, 7398733, 1912129, 7400232, 2051, 2051, 25, 2562568, 692183
69, 7507684, 1939364, 7509072, 2051, 2051, 25, 2600245, 702055
70, 7616437, 1969413, 7617852, 2051, 2051, 25, 2637928, 712910
71, 7654985, 1982844, 7655920, 8235, 6184, 119, 2656360, 717821
72, 7680385, 1993190, 7681767, 15189, 13138, 221, 2671171, 721647
73, 7704115, 2002745, 7705404, 22324, 20273, 336, 2685897, 725143
74, 7730497, 2013612, 7731368, 28675, 26624, 427, 2700743, 729108
75, 7754589, 2025291, 7755831, 40933, 38882, 588, 2715590, 733379
76, 7779119, 2035434, 7780042, 47642, 45591, 709, 2730146, 737097
77, 7805097, 2045840, 7806434, 53105, 51054, 804, 2744912, 740899
78, 7830666, 2057704, 7831987, 61249, 59198, 937, 2759730, 745239
79, 7856642, 2068699, 7857531, 67249, 65198, 1045, 2774685, 749230
80, 7882116, 2078696, 7882841, 73157, 71106, 1143, 2789578, 752894
81, 7907126, 2089807, 7908314, 81023, 78972, 1271, 2804442, 756953
82, 7934352, 2099873, 7935419, 84920, 82869, 1348, 2819548, 760602
83, 7959169, 2111154, 7960251, 93890, 91839, 1474, 2834541, 764741
84, 7983390, 2122231, 7984691, 103081, 101030, 1617, 2849259, 768789
85, 8010538, 2133371, 8011815, 109504, 107453, 1722, 2864323, 772884
86, 8037266, 2145577, 8038609, 117294, 115243, 1826, 2879470, 777345
87, 8063259, 2155244, 8064300, 121376, 119325, 1893, 2893885, 780898
88, 8088050, 2166906, 8089281, 132039, 129988, 2053, 2908657, 785180
89, 8111640, 2176864, 8112543, 140759, 138708, 2189, 2923534, 788869
90, 8136550, 2187636, 8137844, 148191, 146140, 2312, 2937881, 792812
91, 8160869, 2196744, 8162149, 152695, 150644, 2393, 2952468, 796154
92, 8187168, 2207964, 8187743, 159322, 157271, 2512, 2967325, 800278
93, 8212026, 2219931, 8212746, 168738, 166687, 2645, 2982222, 804676
94, 8236823, 2230501, 8238016, 177190, 175139, 2786, 2997015, 808561
95, 8263407, 2240196, 8264750, 181376, 179325, 2858, 3011837, 812110
96, 8288742, 2249619, 8289836, 186231, 184180, 2943, 3026567, 815568
97, 8313481, 2259287, 8314813, 191288, 189237, 3040, 3041372, 819117
98, 8338284, 2269522, 8339237, 198241, 196190, 3153, 3055925, 822852
99, 8364274, 2281216, 8365485, 207011, 204960, 3293, 3070886, 827127
100, 8391587, 2291818, 8392808, 210348, 208297, 3351, 3085826, 830997
101, 8416385, 2301668, 8418073, 215791, 213740, 3446, 3100636, 834596
102, 8441680, 2312692, 8442859, 224252, 222201, 3587, 3115502, 838636
103, 8466691, 2322762, 8468067, 229971, 227920, 3678, 3129866, 842321
104, 8492451, 2332953, 8493818, 236271, 234220, 3785, 3144729, 846047
105, 8518912, 2344031, 8520056, 243082, 241031, 3891, 3159643, 850118
106, 8544355, 2352973, 8545260, 247167, 245116, 3969, 3174569, 853387
107, 8568668, 2363987, 8569835, 256855, 254804, 4131, 3189332, 857436
108, 8594229, 2373930, 8595416, 262974, 260923, 4229, 3204249, 861107
109, 8619977, 2385005, 8621308, 270156, 268105, 4339, 3219058, 865162
110, 8643981, 2395206, 8644627, 277119, 275068, 4459, 3233838, 868925
111, 8668998, 2405664, 8669836, 283428, 281377, 4569, 3248419, 872725
112, 8693151, 2415477, 8694408, 290586, 288535, 4689, 3263212, 876327
113, 8719852, 2426439, 8721154, 295784, 293733, 4784, 3278147, 880359
114, 8745936, 2437664, 8747153, 302131, 300080, 4895, 3293152, 884484
115, 8770839, 2448285, 8771930, 310560, 308509, 5044, 3308142, 888402
116, 8796946, 2459472, 8798219, 318154, 316103, 5167, 3322871, 892513
117, 8822821, 2470886, 8824141, 325429, 323378, 5289, 3337835, 896694
118, 8850151, 2482075, 8851059, 333502, 331451, 5411, 3352810, 900806
119, 8874775, 2492283, 8875922, 340406, 338355, 5527, 3367558, 904555
120, 8900254, 2503979, 8901399, 349857, 347806, 5668, 3382745, 908823
121, 8927272, 2514843, 8928439, 355466, 353415, 5764, 3397529, 912795
122, 8952062, 2525040, 8953300, 361159, 359108, 5848, 3411793, 916500
123, 8977022, 2535310, 8978198, 366447, 364396, 5932, 3426282, 920240
124, 9003773, 2546400, 9005078, 372082, 370031, 6037, 3441511, 924292
125, 9028849, 2557664, 9030176, 381303, 379252, 6183, 3456418, 928425
126, 9057421, 2569436, 9058689, 386459, 384408, 6263, 3471711, 932714
127, 9081472, 2579531, 9082492, 391835, 389784, 6357, 3485962, 936433
128, 9105558, 2590274, 9106847, 399772, 397721, 6489, 3500960, 940352
129, 9130855, 2601681, 9132137, 408401, 406350, 6629, 3515811, 944563
130, 9156906, 2613786, 9158289, 417984, 415933, 6762, 3530541, 949009
131, 9183758, 2625118, 9184709, 424921, 422870, 6873, 3545664, 953151
132, 9191940, 2629008, 9193170, 429679, 427628, 6939, 3551359, 954583
133, 9192237, 2629041, 9193782, 429679, 427628, 6939, 3551619, 954598
134, 9192658, 2629224, 9194397, 429740, 427689, 6945, 3551845, 954636
135, 9217887, 2640100, 9218503, 435996, 433945, 7044, 3564402, 958854
136, 9243223, 2651907, 9244274, 445465, 443414, 7193, 3579331, 963174
137, 9269586, 2662211, 9271076, 450694, 448643, 7283, 3594267, 966956
138, 9296069, 2673770, 9297010, 457381, 455330, 7396, 3609539, 971196
139, 9319450, 2684487, 9320750, 468899, 466848, 7569, 3624701, 975141
140, 9346295, 2696592, 9347558, 478056, 476005, 7698, 3639671, 979579
141, 9372033, 2708421, 9373361, 485970, 483919, 7829, 3654398, 983920
142, 9396743, 2718366, 9397852, 491706, 489655, 7928, 3668788, 987572
143, 9421238, 2727923, 9422566, 498861, 496810, 8033, 3683468, 991077
144, 9445047, 2738231, 9446134, 508766, 506715, 8188, 3698398, 994866
145, 9471623, 2749034, 9473089, 514064, 512013, 8253, 3713366, 998799
146, 9496654, 2759025, 9497973, 520571, 518520, 8360, 3728209, 1002471
147, 9522009, 2770415, 9523061, 528883, 526832, 8491, 3743158, 1006653
148, 9546831, 2779935, 9548076, 533040, 530989, 8567, 3757667, 1010123
149, 9571472, 2789992, 9572597, 540390, 538339, 8692, 3772769, 1013823
150, 9596261, 2799164, 9597740, 544902, 542851, 8773, 3787398, 1017177
151, 9622201, 2809132, 9623279, 549917, 547866, 8875, 3802094, 1020850
152, 9646784, 2819950, 9647970, 557972, 555921, 9018, 3817077, 1024805
153, 9672672, 2831179, 9673738, 567639, 565588, 9154, 3832122, 1028942
154, 9697602, 2842104, 9698988, 574872, 572821, 9253, 3846764, 1032925
155, 9724474, 2853612, 9725670, 580926, 578875, 9356, 3861444, 1037081
156, 9750501, 2864369, 9751357, 588509, 586458, 9468, 3876343, 1041023
157, 9775456, 2876120, 9776362, 598368, 596317, 9614, 3891393, 1045325
158, 9799818, 2885819, 9801126, 605408, 603357, 9732, 3905742, 1048902
159, 9825252, 2895993, 9826670, 611819, 609768, 9839, 3920411, 1052607
160, 9850788, 2906332, 9851727, 616232, 614181, 9916, 3935083, 1056402
161, 9875452, 2917456, 9877052, 624469, 622418, 10044, 3949767, 1060489
162, 9900298, 2928434, 9901375, 632261, 630210, 10172, 3964383, 1064516
163, 9928137, 2940748, 9929406, 640366, 638315, 10291, 3979094, 1069026
164, 9953241, 2950502, 9954590, 646127, 644076, 10389, 3994002, 1072623
165, 9979043, 2961825, 9979801, 653498, 651447, 10513, 4008692, 1076786
166, 10003163, 2973020, 10004288, 663925, 661874, 10661, 4023480, 1080901
167, 10027361, 2983320, 10028492, 670308, 668257, 10774, 4037895, 1084702
168, 10054291, 2993998, 10055382, 674734, 672683, 10858, 4052884, 1088569
169, 10079168, 3004187, 10080253, 680569, 678518, 10952, 4067939, 1092321
170, 10103447, 3015322, 10104959, 688850, 686799, 11088, 4082784, 1096417
171, 10129742, 3025434, 10130744, 694009, 691958, 11163, 4097685, 1100133
172, 10154938, 3036603, 10156284, 703133, 701082, 11301, 4112691, 1104218
173, 10180250, 3046864, 10181334, 709644, 707593, 11411, 4127464, 1108005
174, 10206508, 3058137, 10207537, 716254, 714203, 11515, 4142177, 1112101
175, 10231660, 3069207, 10232698, 724524, 722473, 11654, 4157010, 1116143
176, 10257546, 3079001, 10259092, 730346, 728295, 11748, 4172125, 1119725
177, 10281130, 3089041, 10282632, 736408, 734357, 11840, 4186502, 1123385
178, 10306287, 3099191, 10307393, 742623, 740572, 11935, 4201120, 1127102
179, 10331791, 3110162, 10332857, 750278, 748227, 12060, 4215928, 1131131
180, 10356029, 3120939, 10357079, 758931, 756880, 12195, 4230372, 1135112
181, 10382890, 3131873, 10384322, 764116, 762065, 12283, 4245229, 1139086
182, 10408356, 3141930, 10409587, 770399, 768348, 12374, 4259802, 1142759
183, 10433133, 3152652, 10434065, 777609, 775558, 12490, 4274535, 1146703
184, 10458080, 3163801, 10458930, 787556, 785505, 12636, 4289133, 1150797
185, 10482634, 3174565, 10483969, 795324, 793273, 12754, 4303992, 1154749
186, 10509411, 3184296, 10510508, 798774, 796723, 12813, 4318675, 1158294
187, 10534917, 3195029, 10536014, 805266, 803215, 12929, 4333390, 1162269
188, 10559165, 3206319, 10560207, 814813, 812762, 13080, 4348086, 1166384
189, 10582927, 3214259, 10583985, 817715, 815664, 13136, 4362302, 1169287
190, 10608206, 3225646, 10609328, 826259, 824208, 13272, 4377345, 1173480
191, 10634771, 3236287, 10636018, 831377, 829326, 13359, 4392192, 1177373
192, 10659043, 3246034, 10660301, 838764, 836713, 13474, 4406959, 1180956
193, 10683446, 3255644, 10684562, 845734, 843683, 13587, 4421913, 1184491
194, 10709236, 3268007, 10710921, 856095, 854044, 13738, 4436992, 1189039
195, 10734307, 3278995, 10735798, 863536, 861485, 13848, 4451512, 1193073
196, 10760285, 3289387, 10761367, 869364, 867313, 13942, 4466581, 1196878
197, 10785283, 3299548, 10786485, 874829, 872778, 14054, 4481384, 1200596
198, 10810720, 3311602, 10811931, 884952, 882901, 14204, 4496091, 1205033
199, 10836348, 3321302, 10837661, 888157, 886106, 14275, 4510487, 1208588
200, 10862992, 3332656, 10864244, 894773, 892722, 14383, 4525440, 1212775
201, 10885475, 3342765, 10886321, 902871, 900820, 14515, 4539255, 1216492
202, 10910673, 3353482, 10911449, 910242, 908191, 14644, 4553979, 1220427
203, 10933764, 3364443, 10934996, 920904, 918853, 14791, 4568601, 1224479
204, 10960415, 3375124, 10961600, 926534, 924483, 14877, 4583643, 1228365
205, 10986418, 3385962, 10987702, 932212, 930161, 14972, 4598333, 1232347
206, 11010752, 3396231, 11011759, 941243, 939192, 15107, 4613071, 1236117
207, 11036137, 3406696, 11036920, 947977, 945926, 15216, 4627982, 1239944
208, 11060677, 3416610, 11062314, 955207, 953156, 15342, 4642651, 1243578
209, 11087303, 3426279, 11088515, 959965, 957914, 15406, 4657527, 1247116
210, 11113149, 3436285, 11114459, 966014, 963963, 15495, 4672445, 1250823
211, 11137079, 3446879, 11138492, 975433, 973382, 15656, 4687138, 1254684
212, 11163328, 3458013, 11164645, 983023, 980972, 15777, 4701921, 1258798
213, 11187752, 3467859, 11189140, 989658, 987607, 15877, 4716469, 1262424
214, 11214438, 3478078, 11215349, 993311, 991260, 15944, 4731354, 1266147
215, 11238854, 3487221, 11240488, 999450, 997399, 16057, 4746181, 1269511
216, 11263966, 3498573, 11265000, 1008901, 1006850, 16215, 4761092, 1273695
217, 11289585, 3509563, 11290932, 1016667, 1014616, 16328, 4775422, 1277682
218, 11315377, 3520387, 11316711, 1024545, 1022494, 16447, 4790403, 1281639
219, 11341420, 3532631, 11342213, 1033352, 1031301, 16597, 4805131, 1286145
220, 11365268, 3542038, 11366520, 1039517, 1037466, 16694, 4819860, 1289585
221, 11389228, 3552553, 11390236, 1048906, 1046855, 16847, 4834540, 1293463
222, 11414154, 3561959, 11415938, 1054053, 1052002, 16921, 4848645, 1296918
223, 11440880, 3573447, 11442046, 1061193, 1059142, 17037, 4863701, 1301130
224, 11466500, 3585076, 11467475, 1070462, 1068411, 17189, 4878643, 1305383
225, 11492683, 3596444, 11493266, 1077048, 1074997, 17301, 4893162, 1309525
226, 11516552, 3605831, 11517788, 1084103, 1082052, 17416, 4907908, 1312977
227, 11542589, 3617489, 11543833, 1092797, 1090746, 17535, 4922870, 1317230
228, 11568560, 3629403, 11569422, 1103066, 1101015, 17669, 4937991, 1321600
229, 11593196, 3641112, 11594107, 1112760, 1110709, 17810, 4952919, 1325880
230, 11618581, 3652480, 11619869, 1121692, 1119641, 17926, 4967642, 1330032
231, 11642452, 3662736, 11643880, 1128740, 1126689, 18038, 4981914, 1333797
232, 11668634, 3672851, 11669545, 1134640, 1132589, 18144, 4996637, 1337511
233, 11694326, 3683286, 11695624, 1139714, 1137663, 18233, 5011723, 1341343
234, 11719490, 3695283, 11720359, 1149748, 1147697, 18387, 5026351, 1345722
235, 11744786, 3705787, 11746290, 1157243, 1155192, 18506, 5041037, 1349553
236, 11769770, 3716663, 11771150, 1164345, 1162294, 18610, 5055584, 1353536
237, 11794812, 3727210, 11796008, 1171400, 1169349, 18730, 5070575, 1357381
238, 11820442, 3737359, 11821437, 1177114, 1175063, 18825, 5085200, 1361096
239, 11845297, 3747888, 11846300, 1184126, 1182075, 18953, 5099981, 1364978
240, 11870950, 3758391, 11872111, 1191487, 1189436, 19067, 5114674, 1368817
241, 11896960, 3769529, 11898142, 1198310, 1196259, 19170, 5129814, 1372921
242, 11921285, 3780215, 11922400, 1206563, 1204512, 19301, 5144702, 1376829
243, 11946266, 3791108, 11947195, 1215585, 1213534, 19436, 5159549, 1380837
244, 11971838, 3802493, 11973027, 1224597, 1222546, 19559, 5174410, 1385032
245, 11997777, 3812212, 11998975, 1227737, 1225686, 19619, 5188671, 1388569
246, 12023093, 3823463, 12024021, 1235268, 1233217, 19740, 5203230, 1392723
247, 12047333, 3833750, 12048642, 1243994, 1241943, 19882, 5218375, 1396472
248, 12074155, 3844578, 12075455, 1249531, 1247480, 19984, 5233437, 1400425
249, 12099024, 3854658, 12100496, 1255567, 1253516, 20081, 5248408, 1404104
250, 12125231, 3865141, 12126070, 1261785, 1259734, 20180, 5263564, 1407933
251, 12150589, 3876483, 12151675, 1270392, 1268341, 20309, 5278302, 1412071
252, 12174936, 3887623, 12176066, 1280866, 1278815, 20478, 5293058, 1416164
253, 12201599, 3897146, 12202600, 1284386, 1282335, 20530, 5307913, 1419629
254, 12226320, 3908348, 12227580, 1293255, 1291204, 20674, 5322718, 1423762
255, 12250440, 3918027, 12251893, 1299382, 1297331, 20773, 5337714, 1427309
256, 12276081, 3929039, 12277215, 1308073, 1306022, 20907, 5352613, 1431353
257, 12300578, 3940040, 12301938, 1318454, 1316403, 21044, 5367414, 1435359
258, 12327289, 3951603, 12328422, 1324338, 1322287, 21144, 5381994, 1439580
259, 12353086, 3962127, 12354183, 1330230, 1328179, 21251, 5396727, 1443450
260, 12377392, 3972210, 12378697, 1338387, 1336336, 21395, 5411425, 1447134
261, 12403342, 3982550, 12404799, 1344163, 1342112, 21481, 5426028, 1450943
262, 12427625, 3992816, 12428966, 1350986, 1348935, 21595, 5440640, 1454702
263, 12454024, 4004072, 12454867, 1357384, 1355333, 21692, 5455615, 1458834
264, 12478992, 4014338, 12480052, 1362738, 1360687, 21781, 5470414, 1462598
265, 12503168, 4025210, 12504196, 1372423, 1370372, 21936, 5485344, 1466599
266, 12529837, 4035233, 12531388, 1375897, 1373846, 21987, 5500353, 1470251
267, 12554267, 4044462, 12555629, 1380718, 1378667, 22075, 5514490, 1473609
268, 12579973, 4056063, 12580594, 1389400, 1387349, 22209, 5529419, 1477865
269, 12604902, 4066553, 12606066, 1396162, 1394111, 22324, 5544502, 1481688
270, 12629087, 4077218, 12630481, 1404346, 1402295, 22448, 5559405, 1485617
271, 12655523, 4088076, 12656626, 1410298, 1408247, 22546, 5574221, 1489583
272, 12681694, 4100313, 12682980, 1420781, 1418730, 22687, 5589188, 1494067
273, 12705195, 4110878, 12706394, 1428789, 1426738, 22830, 5603538, 1497934
274, 12731329, 4122074, 12732557, 1435854, 1433803, 22940, 5618711, 1502046
275, 12755529, 4132722, 12756747, 1442907, 1440856, 23041, 5633173, 1505942
276, 12782792, 4144269, 12783803, 1448343, 1446292, 23124, 5648041, 1510154
277, 12807507, 4154782, 12808658, 1456814, 1454763, 23247, 5662730, 1514015
278, 12832622, 4166493, 12833572, 1466832, 1464781, 23413, 5677594, 1518309
279, 12859682, 4177498, 12860910, 1473026, 1470975, 23510, 5692771, 1522349
280, 12883736, 4187886, 12885133, 1479093, 1477042, 23618, 5707098, 1526137
281, 12909648, 4198615, 12910658, 1485384, 1483333, 23708, 5721498, 1530060
282, 12936452, 4210000, 12937579, 1491727, 1489676, 23808, 5736646, 1534236
283, 12961879, 4221643, 12962984, 1500574, 1498523, 23946, 5751604, 1538485
284, 12988818, 4233202, 12990112, 1507011, 1504960, 24040, 5766172, 1542681
285, 13015278, 4244115, 13016255, 1512177, 1510126, 24126, 5781396, 1546710
286, 13039073, 4255150, 13040413, 1523159, 1521108, 24301, 5796014, 1550766
287, 13063685, 4265662, 13064434, 1529204, 1527153, 24391, 5810239, 1554588
288, 13088315, 4276884, 13089636, 1537846, 1535795, 24517, 5825077, 1558703
289, 13114434, 4287564, 13115445, 1543473, 1541422, 24607, 5839511, 1562590
290, 13140182, 4298386, 13141309, 1551425, 1549374, 24725, 5854529, 1566597
291, 13163997, 4309084, 13165036, 1559691, 1557640, 24865, 5869044, 1570536
292, 13187661, 4319510, 13188763, 1567594, 1565543, 24998, 5883293, 1574381
293, 13213157, 4330378, 13214294, 1574963, 1572912, 25123, 5898317, 1578356
294, 13240266, 4343189, 13241226, 1584279, 1582228, 25252, 5913397, 1583052
295, 13265238, 4354391, 13266290, 1593375, 1591324, 25401, 5928262, 1587164
296, 13288894, 4365934, 13289681, 1604777, 1602726, 25576, 5942866, 1591393
297, 13312167, 4376614, 13313609, 1614526, 1612475, 25727, 5957264, 1595353
298, 13337552, 4386943, 13338780, 1620450, 1618399, 25825, 5971688, 1599128
299, 13364869, 4398003, 13365825, 1625676, 1623625, 25921, 5986617, 1603163
300, 13390367, 4409055, 13391569, 1632008, 1629957, 26026, 6001619, 1607206
301, 13415939, 4421721, 13417004, 1644854, 1642803, 26201, 6016793, 1611853
302, 13441577, 4431344, 13443127, 1650459, 1648408, 26300, 6031417, 1615348
303, 13465784, 4440954, 13467080, 1657123, 1655072, 26398, 6045553, 1618864
304, 13492390, 4452541, 13493029, 1664620, 1662569, 26529, 6060498, 1623101
305, 13518438, 4464229, 13519130, 1672338, 1670287, 26656, 6075222, 1627364
306, 13541807, 4473441, 13543342, 1679163, 1677112, 26766, 6089957, 1630754
307, 13569266, 4484427, 13570264, 1685169, 1683118, 26861, 6105109, 1634760
308, 13593000, 4494612, 13594059, 1691905, 1689854, 26965, 6119553, 1638526
309, 13616755, 4505288, 13617846, 1701527, 1699476, 27122, 6134148, 1642451
310, 13642142, 4515597, 13643051, 1708398, 1706347, 27234, 6148801, 1646260
311, 13666618, 4525898, 13668182, 1715783, 1713732, 27352, 6163862, 1650056
312, 13693709, 4537125, 13694650, 1722170, 1720119, 27460, 6178933, 1654193
313, 13718326, 4548469, 13719280, 1731018, 1728967, 27586, 6193317, 1658341
314, 13741517, 4558640, 13742959, 1738453, 1736402, 27699, 6207723, 1662050
315, 13766857, 4569590, 13768418, 1746324, 1744273, 27828, 6222383, 1666074
316, 13791948, 4579655, 13793464, 1750868, 1748817, 27908, 6237234, 1669762
317, 13818132, 4589856, 13819052, 1756251, 1754200, 27994, 6252408, 1673487
318, 13844392, 4601651, 13845399, 1763628, 1761577, 28115, 6267075, 1677786
319, 13868023, 4612077, 13869111, 1771924, 1769873, 28251, 6281409, 1681650
320, 13894487, 4623344, 13895854, 1779182, 1777131, 28350, 6296103, 1685763
321, 13920425, 4634588, 13921729, 1787652, 1785601, 28473, 6311196, 1689869
322, 13945788, 4645756, 13947033, 1794464, 1792413, 28575, 6325986, 1693952
323, 13971079, 4655988, 13972404, 1799745, 1797694, 28665, 6340307, 1697711
324, 13994590, 4666039, 13995745, 1807394, 1805343, 28804, 6354791, 1701402
325, 14021919, 4675590, 14023182, 1810042, 1807991, 28855, 6370066, 1704884
326, 14048021, 4687460, 14049138, 1818112, 1816061, 28984, 6384886, 1709231
327, 14072877, 4697757, 14074064, 1824424, 1822373, 29092, 6399375, 1712991
328, 14098791, 4709252, 14099691, 1831917, 1829866, 29226, 6414094, 1717227
329, 14122769, 4719016, 14124058, 1838566, 1836515, 29336, 6428672, 1720783
330, 14151199, 4731153, 14152159, 1843832, 1841781, 29424, 6443811, 1725187
331, 14175257, 4740498, 14176504, 1849808, 1847757, 29533, 6458346, 1728654
332, 14198845, 4750627, 14199957, 1856916, 1854865, 29656, 6472932, 1732383
333, 14224145, 4762176, 14225432, 1865993, 1863942, 29802, 6487952, 1736661
334, 14249116, 4771959, 14250383, 1872318, 1870267, 29904, 6502654, 1740252
335, 14275418, 4782025, 14276594, 1876738, 1874687, 29985, 6517301, 1743937
336, 14299372, 4791663, 14300506, 1883579, 1881528, 30091, 6531954, 1747481
337, 14323505, 4802418, 14324866, 1891317, 1889266, 30216, 6546522, 1751398
338, 14350456, 4813787, 14351991, 1898083, 1896032, 30321, 6561691, 1755594
339, 14376298, 4824910, 14377666, 1905143, 1903092, 30437, 6576610, 1759676
340, 14402004, 4835622, 14403272, 1911971, 1909920, 30549, 6591717, 1763599
341, 14427722, 4845575, 14428761, 1916674, 1914623, 30635, 6606574, 1767261
342, 14453329, 4856851, 14454338, 1923756, 1921705, 30753, 6621342, 1771386
343, 14479905, 4868241, 14480951, 1929827, 1927776, 30858, 6636091, 1775540
344, 14504734, 4879216, 14505922, 1937675, 1935624, 30983, 6650978, 1779549
345, 14529595, 4890050, 14530720, 1945796, 1943745, 31119, 6665890, 1783508
346, 14555924, 4902031, 14557177, 1954497, 1952446, 31252, 6680880, 1787910
347, 14579835, 4912223, 14581375, 1962152, 1960101, 31379, 6695346, 1791654
348, 14606537, 4922818, 14607736, 1968567, 1966516, 31481, 6710244, 1795527
349, 14631962, 4931929, 14633213, 1972123, 1970072, 31548, 6724555, 1798843
350, 14657165, 4943131, 14658271, 1981723, 1979672, 31694, 6739491, 1802938
351, 14683714, 4953884, 14685222, 1988204, 1986153, 31807, 6754648, 1806859
352, 14707926, 4964440, 14709188, 1995565, 1993514, 31925, 6769288, 1810715
353, 14732824, 4975687, 14733557, 2004765, 2002714, 32068, 6783883, 1814887
354, 14757975, 4986988, 14758992, 2013457, 2011406, 32206, 6798447, 1819017
355, 14783587, 4998401, 14784750, 2022826, 2020775, 32363, 6813537, 1823212
356, 14809365, 5008631, 14810921, 2026474, 2024423, 32433, 6828474, 1826949
