index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
328, 1690089, 1284875, 1691906, 1385961, 778375, 3500, 1664507, 1349402
329, 1693973, 1286530, 1694376, 1386320, 778734, 3505, 1666711, 1351537
330, 1696410, 1288185, 1696812, 1387920, 780334, 3515, 1668908, 1353671
331, 1698872, 1289843, 1699269, 1389523, 781937, 3520, 1671058, 1355794
332, 1702987, 1293030, 1704612, 1393665, 786079, 3548, 1673896, 1357923
333, 1706746, 1294607, 1707225, 1393830, 786244, 3549, 1676232, 1360259
334, 1709131, 1296193, 1709863, 1395411, 787825, 3558, 1678586, 1362612
335, 1711588, 1297873, 1712877, 1397638, 790052, 3591, 1681482, 1365470
336, 1721491, 1305872, 1721686, 1406357, 798771, 3654, 1684935, 1368802
337, 1723073, 1307288, 1723144, 1407815, 800229, 3654, 1685447, 1369314
338, 1741989, 1315568, 1742458, 1416080, 808494, 3790, 1700314, 1381328
339, 1756949, 1328467, 1758099, 1430817, 823231, 3900, 1712631, 1389931
340, 1757691, 1329027, 1758840, 1431486, 823900, 3922, 1714745, 1391130
341, 1762038, 1332048, 1762681, 1434976, 827390, 3966, 1721095, 1395106
342, 1769702, 1337780, 1770106, 1442032, 834446, 4043, 1731425, 1399578
343, 1806241, 1371827, 1806738, 1478609, 871023, 4122, 1753823, 1415090
344, 1825029, 1387789, 1825474, 1497283, 889697, 4176, 1768230, 1424765
345, 1830675, 1391531, 1831720, 1502216, 894630, 4264, 1777876, 1431046
346, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
347, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
348, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
349, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
350, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
351, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
352, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
353, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
354, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
355, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
356, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
357, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
358, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
359, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
360, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
361, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
362, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
363, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781516, 1431520
364, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781596, 1431520
365, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781596, 1431520
366, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781596, 1431520
367, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781596, 1431520
368, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781596, 1431520
369, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781598, 1431520
370, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781598, 1431520
371, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781598, 1431520
372, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781599, 1431520
373, 1832810, 1391971, 1834525, 1502555, 894969, 4278, 1781599, 1431520
374, 1835878, 1392715, 1837186, 1502812, 895226, 4285, 1783327, 1431884
375, 1856445, 1409945, 1856538, 1521347, 913761, 4353, 1792058, 1440445
376, 1856478, 1409945, 1856784, 1521451, 913865, 4361, 1792589, 1440487
377, 1857016, 1410429, 1858502, 1522366, 914780, 4371, 1794229, 1440770
